customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
4f0c2a0d40df22bbf75a773c7ea9344d,c3a2c7ad588dfa71a59296029be33330,32241,contagem,MG,2018-08-11 12:01:40,I
97966ccb9ebeb90699f50c21714848e0,d1a64294000082843a91270d5a5d571a,13087,campinas,SP,2018-08-11 12:06:22,I
5509fbf0865111b1607f03e136a4d735,8ac7bb3fc186c6606dc0ef6d8ac77569,70345,brasilia,DF,2018-08-11 12:16:24,I
49d7f0f85143c703b82ff332b33a4dbc,ca60b9db72eab0a9a76c77f60aeb845f,30455,belo horizonte,MG,2018-08-11 12:18:38,I
0d547bb38359b0d6a8b6eaacf2905aab,f365500fd9aaf7bbed4c5023c821eda2,2845,sao paulo,SP,2018-08-11 12:22:25,I
c8901f16e562e287157e0d6a502103ed,b74d0257dde8889acc280c1805bc2899,31010,belo horizonte,MG,2018-08-11 12:52:28,I
1be55980a49eb83dda71ae61abe091a1,b4be9c884923b47742c6ab3e866c1e30,21235,rio de janeiro,RJ,2018-08-11 12:57:38,I
7c6f85d218c8e1b11d5850ab745c18ad,1246050d2638f9e4be53786f32294650,18460,itarare,SP,2018-08-11 13:04:41,I
360da4d51093e4cc0e38a1f408b51979,46da36c3df7118852b770394d1ba2be5,5102,sao paulo,SP,2018-08-11 13:08:57,I
1755f2846673a250cf4013174dfaad38,19b0839f7a896861cff91c416fdcf911,21940,rio de janeiro,RJ,2018-08-11 13:16:37,I
b7f2420efe789b808ff326af97c7b8d1,e30dbfab1300dabe1739206611630681,3211,sao paulo,SP,2018-08-11 13:17:21,I
258853ae0cc52bb282d4f52397e22040,dd20866f2a6d0f83a61cf8887a09528d,35701,sete lagoas,MG,2018-08-11 13:46:28,I
8e243644561da4b5822473dcaf36a894,552f9632aafabca9f9013740161f8db2,54759,camaragibe,PE,2018-08-11 14:03:26,I
eeb655491e6773be3db09c8e33eaed19,d8e3b2d3cd78fa695a7f5cc01bf1fea5,81630,curitiba,PR,2018-08-11 14:16:53,I
780ba23c0b4feb4d05816336c771e549,d9ddef988d8239716aba2d4fa2507a2f,13632,pirassununga,SP,2018-08-11 14:18:43,I
bfe0eab1598b84c4ff9a85e807534ad3,771b1df4a321aba7a8b8c5e519bb88af,32185,contagem,MG,2018-08-11 14:22:32,I
6ae6c7c1f89f7151c85245068c11d633,17937682a0684a1fb193dbc4173e4103,3814,sao paulo,SP,2018-08-11 14:28:26,I
47efe31635e7f43b94e1944a329598e4,6cf4228e1512fc12c0d2b932cca21bdc,5089,sao paulo,SP,2018-08-11 14:38:43,I
c37938b10e5cd1cbbd5cbce1b6563f92,097221858a1f2f6d37ca6915ae039780,7231,guarulhos,SP,2018-08-11 14:51:39,I
44ed3932b2a2b54817fc89ed47138012,f2ae5ee1810b82643a887ea777b71667,6144,osasco,SP,2018-08-11 14:56:41,I
2dd2e0daa048c8e7bdf18c2fca50725a,7361b9114e6a9c55744f01645bbf62b4,13052,campinas,SP,2018-08-11 14:59:40,I
23a9e5fb434a3b654f4195d3e856d79a,18f701ac2eb0d7cb1aa0134d9aeeceda,4552,sao paulo,SP,2018-08-11 15:18:29,I
8a9ed51eb58548e99f250b99d1df6940,db841e5d524a5a5e50fe240525187c4c,2730,sao paulo,SP,2018-08-11 15:21:32,I
bd033af61f41af8f776a036fc7ad1a1a,36345564c5c3cbc9a286c975fdbd6e4d,4851,sao paulo,SP,2018-08-11 15:26:39,I
b945cbd924ea3a1c3021b397fc118e63,03001238832a9f1baa04ac2d050d6f47,5410,sao paulo,SP,2018-08-11 15:32:43,I
6a5cc73969417c729aca1d3de85f4335,78902223d7e2346c32ec70c7d2a9a164,9371,maua,SP,2018-08-11 15:33:34,I
49a9011bddc83db94f4d1206e8c234b7,35030ce0e8fbaf8850ae26fc3d882331,20775,rio de janeiro,RJ,2018-08-11 15:38:33,I
9dd3d654d1cc127f5b0689812509ebbd,60863e9f13562f664b73e6f76ff85910,4828,sao paulo,SP,2018-08-11 15:43:11,I
9333ef63edca89e95e7c016f1c70633c,69ce43a0395347971e5e602adf779604,2725,sao paulo,SP,2018-08-11 15:50:51,I
d9abf57c9a7f1cd9865625d2cba96053,34c13cd5451e9a2b8dcd0a2260ad631b,50731,recife,PE,2018-08-11 15:54:34,I
a02eee6f48bfed375050accadda3756f,495fe7ae31686381c8145b2936e761dc,21670,rio de janeiro,RJ,2018-08-11 15:57:47,I
52012c91a845e029dcb0f3b305289415,15b5b77270f5ead0f01ea0ced1ef789e,15800,catanduva,SP,2018-08-11 15:58:37,I
de95cd6494b4ee95bda2334c60d3d211,d1990780329d15c7997f6f1a55c49c1f,2307,sao paulo,SP,2018-08-11 16:10:51,I
c892d1124348cf471a8853e3bbf51d73,a711506d93a11831909bde2e85b794e2,8743,mogi das cruzes,SP,2018-08-11 16:12:32,I
528147c7be575606dfc8712c88ab1062,89467f9a4c2bdb76a7287d4f05e69f76,36305,sao joao del rei,MG,2018-08-11 16:19:40,I
e8bd9dedb1baaa09c28c86c31597ac70,24cd123e1363966acbc70d4ecfae3c83,2989,sao paulo,SP,2018-08-11 16:21:37,I
cccd5136fc9518bcbf7eea735c6c2ae1,9c159cc781864a35bd6148db6e364aab,5849,sao paulo,SP,2018-08-11 16:21:54,I
a9c72b55b1c016dee23e8aaa035e382d,bfe14bfa136397036c4fd0cade75c68c,29142,cariacica,ES,2018-08-11 16:30:48,I
5fa9b1b199d0f77c57d2c30367b1c153,b47699a03637c7dc04989aede0e282a7,2213,sao paulo,SP,2018-08-11 16:37:20,I
c101910306f88229c6c206349c08bf34,08f57f4be7a86b8a175c56d07c305dce,4006,sao paulo,SP,2018-08-11 16:38:27,I
3328834615c63920c7aa70de65af963c,a95b2a758b2e0748b296c6671261a38a,37706,pocos de caldas,MG,2018-08-11 16:38:43,I
49b51777c902c07945d0bbf6f1ccd2cc,156283b6ca35ef976a0265903145fd5e,40290,salvador,BA,2018-08-11 16:49:37,I
7181d4c67d92d02969a0d9bf56d4c645,f7868a334063a6d3943900186a61dff4,11420,guaruja,SP,2018-08-11 16:51:04,I
52239878c74211b0fd1a56a264763761,faf869bf565016fb42f3386fc7882aea,1453,sao paulo,SP,2018-08-11 17:04:47,I
39819e3fdcb2e08c22f19310ea98a136,d954f2104413f0aa77d839d081b68ead,13209,jundiai,SP,2018-08-11 17:18:26,I
5692503672b8c0d9c5dd074d5d62796e,8a52cb8ec2428ca203ea65c6aee5f3ce,96415,bage,RS,2018-08-11 17:18:31,I
b12c5e5e31a5b8f0035560c564330dce,8755b927cb43b4da13d66a7224905b30,11070,santos,SP,2018-08-11 17:43:31,I
31781f419af2c8f79d4be4a88c6fa600,c40ed267ec92ebb6b0d4661025cf642e,24120,niteroi,RJ,2018-08-11 17:45:38,I
c0c488d05c54c75903ac8598fa6a570f,84468ede9a32c976e901d309f7b75143,13206,jundiai,SP,2018-08-11 17:57:26,I
0117fcfe90f5c0df487c5eb4ae067aff,547815ef9a8d4503278645b8d39c2a87,68040,santarem,PA,2018-08-11 17:57:36,I
