order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
d888f4591d9dd27281a58331a6a9db93,2a20585c72d654acdd99d11d22040fbb,delivered,2018-08-08 18:37:57,2018-08-09 18:35:18,2018-08-10 14:22:00,2018-08-16 17:24:45,2018-08-24,2018-08-16 17:24:45,U
782656b57c879a8c0d6a326048331e91,cc105d22219939a0d681e14ce6e38791,delivered,2018-08-03 00:45:12,2018-08-03 00:55:25,2018-08-06 14:58:00,2018-08-16 17:24:57,2018-08-27,2018-08-16 17:24:57,U
35326cf9d55498696560de9c17be2511,7472d021279cecc1849f2814b31534a6,delivered,2018-08-09 04:25:07,2018-08-11 02:50:22,2018-08-15 05:41:00,2018-08-16 17:26:44,2018-08-17,2018-08-16 17:26:44,U
68e04d66b10f8b3ce33634655717a23a,6e591b7c64abcf19e76a7e059df5e409,delivered,2018-08-05 22:20:02,2018-08-07 04:45:23,2018-08-13 14:42:00,2018-08-16 17:27:50,2018-08-27,2018-08-16 17:27:50,U
c86b551898ce7979ac5f0ce6a4ed3bbb,ef5f73ec25827c8fc4c662111a1fbec2,delivered,2018-07-24 17:28:41,2018-07-24 17:44:17,2018-07-26 12:23:00,2018-08-16 17:31:53,2018-08-20,2018-08-16 17:31:53,U
558b5f3eea27fa1b4cbc05013c45948e,177ba55869da8001fcca079af0b85832,delivered,2018-07-28 19:00:54,2018-07-28 19:10:11,2018-08-09 14:47:00,2018-08-16 17:32:07,2018-08-27,2018-08-16 17:32:07,U
728def86ce88492592386a5e4a990e04,e7b36676c4758c74c1fde1f2551fe169,delivered,2018-08-09 09:11:44,2018-08-09 09:25:19,2018-08-09 14:24:00,2018-08-16 17:32:16,2018-08-21,2018-08-16 17:32:16,U
8d2ca1078f464825b9e902aaa37e0683,6e46150f461f2f295fe792668fc3dc4c,delivered,2018-08-07 11:28:21,2018-08-07 11:44:46,2018-08-07 14:24:00,2018-08-16 17:36:40,2018-08-21,2018-08-16 17:36:40,U
a67fbbbf7ef00baa90a44ab097b61e29,877bb7b491518f3bd6f821bf1791b2fc,delivered,2018-08-06 15:56:13,2018-08-06 16:10:20,2018-08-13 14:16:00,2018-08-16 17:39:44,2018-08-17,2018-08-16 17:39:44,U
14475bfb58d520ab74383d026390abfa,85c6c4e698dd725c955890b4c5b54663,delivered,2018-08-15 00:19:02,2018-08-15 00:30:18,2018-08-15 12:53:00,2018-08-16 17:41:55,2018-08-20,2018-08-16 17:41:55,U
7abe0cad12e4aec0091551e7153275d3,efb3b5c4e83dab1cc1a1d656d0dab1b2,delivered,2018-07-29 07:42:55,2018-07-30 08:31:30,2018-08-03 13:08:00,2018-08-16 17:42:07,2018-08-14,2018-08-16 17:42:07,U
8fc45fcea7ef26a592a2f96dc5fd9b05,78449129b97eb41e46418a648050d958,delivered,2018-08-07 11:06:43,2018-08-07 11:15:23,2018-08-13 14:41:00,2018-08-16 17:48:42,2018-08-15,2018-08-16 17:48:42,U
1a5d21f44c73693b9930d0ca33a9d0b1,a21871375ed19fc3f2d8c62fdc75b9dc,canceled,2018-08-16 17:50:14,,,,2018-09-12,2018-08-16 17:50:14,U
3c74e538974fb013e938fbdd7d83675c,0b94e6ad540003cdc27b09854bd6f76f,delivered,2018-08-04 10:08:19,2018-08-04 10:24:12,2018-08-13 15:54:00,2018-08-16 17:50:16,2018-09-10,2018-08-16 17:50:16,U
079c9f53e6c3253320db701a645b0b9a,e5e0698e95094be297436cbd55c2dcad,delivered,2018-08-09 20:33:45,2018-08-09 20:50:17,2018-08-13 14:20:00,2018-08-16 17:51:09,2018-08-17,2018-08-16 17:51:09,U
aeec65719910d5eeace9b241999be456,017b60010b64f28dcc98161205bbf51e,delivered,2018-08-11 21:41:23,2018-08-12 21:35:20,2018-08-13 14:45:00,2018-08-16 17:54:24,2018-08-22,2018-08-16 17:54:24,U
1a5e8ff5b36ddd03ce826651c129a760,0ac1fd3d77dd30845993d7e84e5b6013,delivered,2018-08-02 14:56:06,2018-08-02 15:10:15,2018-08-14 14:19:00,2018-08-16 17:54:47,2018-08-17,2018-08-16 17:54:47,U
3615e42c9ff6c0d9bb86e14c6670d965,f030a8c355a06d51f7d7398113421b94,delivered,2018-08-14 08:51:17,2018-08-15 03:15:22,2018-08-15 13:59:00,2018-08-16 17:57:53,2018-08-20,2018-08-16 17:57:53,U
25362fbf6aac4b01a28dee1e076acc26,ab35d7de3a6afe9a048803c7cb0ea90c,delivered,2018-08-08 00:43:30,2018-08-08 01:05:13,2018-08-13 15:38:00,2018-08-16 17:58:31,2018-08-20,2018-08-16 17:58:31,U
85a81c0e39303d994f18f70782aea630,d235b32c477cc6bcc8d968e1443b826a,delivered,2018-08-01 19:32:45,2018-08-01 20:30:22,2018-08-14 11:41:00,2018-08-16 17:58:51,2018-08-20,2018-08-16 17:58:51,U
e1042f4c3705d9c1f9ec8d96a1771a58,8fd0a5a6ca889a468942b0afb824d268,delivered,2018-08-13 11:14:38,2018-08-13 11:32:00,2018-08-13 14:45:00,2018-08-16 17:58:53,2018-08-23,2018-08-16 17:58:53,U
