order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
24c6c83e90a996ebc2ef245089006910,b0ef96a773ef39c98f78db78f108c852,delivered,2018-08-14 23:53:56,2018-08-15 00:10:22,2018-08-15 11:51:00,2018-08-18 12:07:40,2018-08-24,2018-08-18 12:07:40,U
62a56f9bfe98de42bcdbe6cc57284dfb,aa0a85e355a784775696142c2f29aa48,delivered,2018-08-08 01:23:58,2018-08-08 01:35:09,2018-08-08 14:46:00,2018-08-18 12:08:54,2018-08-24,2018-08-18 12:08:54,U
1e09b85a1e6ef1c95b4c08e874ef7ff0,071a86d714c6f99aa23feeecf538399d,delivered,2018-08-16 06:29:04,2018-08-16 06:44:07,2018-08-17 14:01:00,2018-08-18 12:13:29,2018-08-21,2018-08-18 12:13:29,U
03350e641d4d30d50b38c2e3030cd394,ef14d93cbf59599d4a12cec56b1962b1,delivered,2018-08-06 22:50:51,2018-08-06 23:05:10,2018-08-07 14:59:00,2018-08-18 12:22:32,2018-08-22,2018-08-18 12:22:32,U
733e030acd7fb0584a2e64f9a981e9fc,c07f2bf6906f534e25308dd71d4bb97c,delivered,2018-08-12 11:55:11,2018-08-12 12:05:12,2018-08-13 15:42:00,2018-08-18 12:32:45,2018-08-31,2018-08-18 12:32:45,U
8a5fc33c79bf3f4d9bbcc3dceb6b67c4,b20ebfbab3478c59ce34f43e4c26feaa,delivered,2018-08-09 20:07:20,2018-08-10 15:45:36,2018-08-13 15:35:00,2018-08-18 12:36:48,2018-08-23,2018-08-18 12:36:48,U
38a86eb53c2309d6234fc9bad96331ac,82d98198f7fb1687858e03a5322e1621,canceled,2018-08-18 12:39:31,,,,2018-08-29,2018-08-18 12:39:31,U
7b4405df446ea40525ecd10212e28f2a,254b6258dbb5c1bed97da6d8cc3a3327,delivered,2018-08-09 15:50:18,2018-08-09 17:25:17,2018-08-10 14:06:00,2018-08-18 12:41:53,2018-09-05,2018-08-18 12:41:53,U
bd9437912c7f33aee54e576b86b3a276,8a68185b204d777b24f90101c7f8fded,delivered,2018-08-08 22:32:21,2018-08-08 22:45:14,2018-08-15 13:00:00,2018-08-18 12:54:47,2018-08-27,2018-08-18 12:54:47,U
32c784f647ed538e14eb734293ace28c,7a80d4e0354a7e5622cbcfdb831a5d57,delivered,2018-08-13 16:48:22,2018-08-13 17:04:36,2018-08-14 13:31:00,2018-08-18 12:57:52,2018-08-24,2018-08-18 12:57:52,U
5713e6bc9a550b3abc8c7aa03a2db95d,53c996d70be78077dd4c97f771d9f32f,delivered,2018-08-14 16:03:12,2018-08-14 16:15:18,2018-08-15 09:11:00,2018-08-18 13:02:05,2018-08-27,2018-08-18 13:02:05,U
4fc279d715281e5ccd53567d959643ea,72788081fffc9ef714b9ba0e5c21e7d5,delivered,2018-08-10 13:40:11,2018-08-10 13:55:19,2018-08-13 14:49:00,2018-08-18 13:02:23,2018-08-29,2018-08-18 13:02:23,U
d115642fba3060e4082472bb2801b111,dac62c0ce8fd2718fbd7be9d87d85d4d,delivered,2018-08-02 15:46:16,2018-08-03 08:15:15,2018-08-13 11:54:00,2018-08-18 13:18:46,2018-08-10,2018-08-18 13:18:46,U
2eaa9442b80b5a4698a0635ebbb65dbc,445fc8d96097997bfc540a46b6283c13,delivered,2018-08-14 00:22:38,2018-08-14 00:44:01,2018-08-14 08:10:00,2018-08-18 13:24:48,2018-08-28,2018-08-18 13:24:48,U
7621ddb8114cb72e4ac4673daf869f93,1bd8a424814f6274d14c1c06679fec78,delivered,2018-08-14 09:22:11,2018-08-14 09:35:12,2018-08-14 14:22:00,2018-08-18 13:40:58,2018-08-24,2018-08-18 13:40:58,U
29b179123b9eda65690278842d2c364b,3529b1799213dbe52624799994675efe,delivered,2018-08-11 19:01:04,2018-08-11 19:10:19,2018-08-13 15:03:00,2018-08-18 13:41:52,2018-08-30,2018-08-18 13:41:52,U
