review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
aa831134c96002e021474f342e2d3ed8,44d48877c193df24fccfd55feefe7521,3,Tudo ok...,,2018-08-15,2018-08-16 00:46:37,2018-08-15,I
f932f010d5b732c7fc75b55e3e6ac4de,d86e65a13d3e7a90d876cb6b9064f1ac,5,,,2018-08-15,2018-08-15 23:45:33,2018-08-15,I
1503fa8c2206e44c184b36b0fbd13c39,d762e245b7d93fe1fc56d6ed89782027,5,,,2018-08-15,2018-08-18 22:36:48,2018-08-15,I
86dd062c5ada2f0d43c725e6563bd8e4,e20a706ac55f135718368acf3c333dc4,1,,O produto não funciona.,2018-08-15,2018-08-18 17:25:11,2018-08-15,I
eba03bdf513d03aa69a30907ac715582,fb2e0a2eb0a7cd9fc655c3fdda628acc,2,pesqusar antes de comprar,O produto não deu certo no meu veiculo por isso que estou devolvendo ,2018-08-15,2018-08-16 01:10:44,2018-08-15,I
e44d35fe83dec0194ff929af5c9f1bac,bfc9f97fc7ddacf8a3c33c4b2bd15a93,1,reclamação,"Eu encomendei 2 mosquiteiros de solteiro Elegance e 1 queen. Chegaram 3 mosqueteiros de solteiro e nenhum queen. As 3 notas fiscais que vieram descrevem outros produtos, não os encomendados.",2018-08-15,2018-08-17 13:47:03,2018-08-15,I
9fa548028d5dd9bcc5529240eaa81327,6a905c93dd651967766fa3a1a7389361,5,,,2018-08-15,2018-08-17 21:02:22,2018-08-15,I
3fe9c511cd318fceba2df5b95cd32247,09a93e48d7e84fa082320df90b072c7b,5,,,2018-08-15,2018-08-15 21:05:51,2018-08-15,I
eae66a314adb8c4becb45bb2ac8d33ce,dffc2ca357a1292fde6d4e71ece7178a,5,Recomendo ,Recomendo ,2018-08-15,2018-08-18 11:51:56,2018-08-15,I
ae34f4d4f63c8109b803803d2dcd44ac,bf6a6c5b984cbfee461b78fafe9f1756,5,,,2018-08-15,2018-08-16 13:24:58,2018-08-15,I
075a07b01e88dd55df852f8b53868850,9c8e60a3e496cdf773216fa56215dd47,1,MANDARAM O PRODUTO ERRADO,"Não recebi o que comprei, mandaram outro produto e não consigo contato para trocar pelo correto ou cancelar a compra.",2018-08-15,2018-08-15 14:42:52,2018-08-15,I
60833f6f892a6c9400aca020dd937120,9ce4398b070b04730a8cabbd1680a567,4,,,2018-08-15,2018-08-16 04:17:18,2018-08-15,I
a2a661a475870b9786b957830c89744e,68c76c01adcebe5c1bd51c0aa817bb76,4,,,2018-08-15,2018-08-16 00:40:44,2018-08-15,I
0c1d3b71c868f6fb63ddf7099a98c0a7,4d6d5d4ddbda3bae532db626873c671b,4,,,2018-08-15,2018-08-20 22:10:28,2018-08-15,I
177f53e420bce80bbb8bfa0e14c804d6,0eb9e3204a220fb573180f4e6cd1c63a,5,,,2018-08-15,2018-08-19 01:46:59,2018-08-15,I
af31ff6a1035042ce17d116b8c44bd53,bd5d8e4ebcc034472954de8f591cd151,5,,,2018-08-15,2018-08-16 17:48:52,2018-08-15,I
4b8cbeea3d13972f8b96e0a1735e4bfb,6f6adb6239aa458699f94784b3bb978a,5,,Perfeito!,2018-08-15,2018-08-24 01:06:53,2018-08-15,I
e8665ad8d2a4022ed3f54b8d432b74b1,766e7d95f42217e02fa7c85a8c97a862,5,,,2018-08-15,2018-08-16 16:28:49,2018-08-15,I
7df9d538b114707f935f2fede821c53d,4f75714930281cf2a8b983e0dd8a3fde,5,FUNCIONA,FUNCIONA BEM TE SOMENTE UMA ESCOVA,2018-08-15,2018-08-17 23:40:24,2018-08-15,I
27b0ed752a9cc9118659134efccdca86,1cc2d3a2d530f28cabf220dad2b59b55,4,gostei,chegou direitinho,2018-08-15,2018-08-16 12:55:25,2018-08-15,I
d5a1f946367b063bf8a2e0477255e0cd,5c02bbcf8ee00ff276723c431b064505,1,,,2018-08-15,2018-08-15 13:41:23,2018-08-15,I
d0e749bb72980c6b5ae65e26e56bb5f6,617e9e939fe662eb114540a7d2008eca,5,,,2018-08-15,2018-08-16 15:52:11,2018-08-15,I
de8c4f278757c1dacb0781da6842e005,17635bd7488306e5da70e0c945e5fe83,5,5 estrelas,muito bom recebi tudo certinho do jeito que pedi ,2018-08-15,2018-08-18 02:19:37,2018-08-15,I
