order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
d7ae451c4d63fe188ba2e8787a3852bc,1,41fbde40144efcd09db07250981d7b93,5d0363b33554b373851fc1622e4d5f3c,2018-08-23 12:10:36,60.9,16.7,2018-08-18 12:01:39,I
26838826a950d2be0d5d33cc748ca38f,1,9492dac42243571c7f7807ea23691a33,70849ca4f400aaabb62cb7462a6f1428,2018-08-22 12:31:19,35.89,15.35,2018-08-18 12:04:29,I
12731a5b2b2ad871d0994d8362dfbce2,1,fddede0d4854d07dbb9bcf3b090697f3,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-08-22 12:31:20,78.9,8.71,2018-08-18 12:18:56,I
3d256d368580c4cc0dc2b5fc606f1e57,1,2655d926d7d25a339682b6d8b2d53a49,845e8036c3f7bf62099352f5ed910240,2018-08-21 12:35:06,59.9,14.58,2018-08-18 12:20:25,I
f1b5a776430ea0b0ac4ada8349125900,1,7666acd3cb60e97bf02449e36be0c02a,d05ae8f7a5bd1d2a690a44cd079e4e27,2018-08-27 04:50:15,204.0,8.85,2018-08-18 12:25:09,I
f6ea8cbcc8900287db116d4edbdc7c7d,1,c4b8fa873cd5c5a132af8e9a885f9a0d,54a1852d1b8f10312c55e906355666ee,2018-08-21 12:50:39,45.99,7.58,2018-08-18 12:31:52,I
b7ae858ca9cd4860f4e6516a5e9c4550,1,e2765be8c962369ccda8f9880e6c3b6b,4a3ca9315b744ce9f8e9374361493884,2018-08-21 12:50:39,51.9,19.55,2018-08-18 12:32:13,I
e588b55b6b7bd29dbdc14c20e37793c4,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-08-21 12:50:39,45.97,14.63,2018-08-18 12:33:16,I
a1a6eadae352582010f449d8527b55f3,1,426f910ccd39ae5e7d55013c466fe343,0691148aee60ca47977c187804f935ae,2018-08-23 12:50:37,72.9,23.5,2018-08-18 12:39:19,I
b5796047f40aa1f6a7b80f8a8e35fcbf,1,15d5088ad671c687e6ee89b9ba4e0766,f9244d45189d3a3605499abddeade7d5,2018-08-28 13:09:11,999.99,43.33,2018-08-18 12:45:56,I
1cfd0a0c01505644e6aa1e3c590adcb0,1,0f3547f2b32d5660a50961768fe2d929,a45314082d50d578a4721c9787ce09ab,2018-08-21 13:10:12,139.9,8.72,2018-08-18 12:56:03,I
6f10565ddd7e947a6918e2f551144704,1,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-08-28 20:35:16,110.32,13.43,2018-08-18 12:58:38,I
429df9136da976f430e08dfe6c04efaa,1,48b177636b95ce71e5cc0411f2c7a9a9,7ad32824caee82087b3e2e5f33b1bf32,2018-08-21 13:15:18,142.0,15.3,2018-08-18 13:04:02,I
ae9c1a169307f41300da36a754117779,1,b5adf7b72a7eb667aafd446581c35f3f,7d13fca15225358621be4086e1eb0964,2018-08-27 13:15:20,175.0,13.89,2018-08-18 13:04:08,I
15666ae129eff99b7d7405a5023b0d3a,1,3c883b9d3fd2d0ce448d4136349dc0a4,b39d7fe263ef469605dbb32608aee0af,2018-08-24 04:55:41,55.0,23.19,2018-08-18 13:13:57,I
15666ae129eff99b7d7405a5023b0d3a,2,3c883b9d3fd2d0ce448d4136349dc0a4,b39d7fe263ef469605dbb32608aee0af,2018-08-24 04:55:41,55.0,23.19,2018-08-18 13:13:57,I
c0aa7b8e7596f25711073d95e0dbbec5,1,29af47aaefb3a7a8bc5b00d008cdba89,056b4ada5bbc2c50cc7842547dda6b51,2018-08-22 13:35:12,229.99,18.36,2018-08-18 13:20:33,I
b644b094c23f3320d4d8386f40e092b2,1,bb32b03270ad3f5a8aa9474d354119ab,f9ec7093df3a7b346b7bcf7864069ca3,2018-08-22 13:35:11,27.8,15.3,2018-08-18 13:21:42,I
08d820f39b00e575ea55d845ac9a13c2,1,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2018-08-21 13:50:03,29.0,7.46,2018-08-18 13:27:21,I
07156fa55794dec196d72e6d8b07339a,1,d3153ef55a46de1972249b0a044c5bd7,f46490624488d3ff7ce78613913a7711,2018-08-23 13:50:07,120.49,13.14,2018-08-18 13:32:36,I
5c5dbf7439be3806b599476ff0264276,1,d22458d14bfebb37eee78255c5ff338c,ce7d1888639e6fb06b2749cbfdac1ff7,2018-08-22 13:50:03,140.0,67.57,2018-08-18 13:33:20,I
94896a982ee16e53abdc889d32f289ba,1,b77b1c083bc9bd1bbceccc2346cd02f4,60da8bfa7eebe230b7d66ac4082d79b3,2018-08-21 13:50:09,6.8,12.79,2018-08-18 13:37:04,I
0b27e5029dd7bd0891b5da96fa33a93b,1,2610a3a6c0250a7f4411801a8cf376c7,8d956fec2e4337affcb520f56fd8cbfd,2018-08-22 11:49:51,55.65,52.74,2018-08-18 13:38:46,I
2ed5305b914f9e070f396f7d29287aff,1,c0cc3aa24916ef20b939f9f403da30a4,9f50216bfd01913736a55a11b55ea842,2018-08-24 14:09:18,39.0,12.93,2018-08-18 13:46:39,I
9b027054a981a89fca1af6a5341e81e2,1,bfa3d6cdc62f90365c2a895263e371a0,a673821011d0cec28146ea42f5ab767f,2018-08-22 14:09:19,199.99,10.15,2018-08-18 13:49:02,I
d9a83a9c593a1f1b95de45b7381cf2be,1,29af47aaefb3a7a8bc5b00d008cdba89,056b4ada5bbc2c50cc7842547dda6b51,2018-08-22 14:09:24,229.99,16.33,2018-08-18 13:50:27,I
4854bc4c9c26ab65c3b7ff11c0a03586,1,1501b0033c68a37fa9560033a440e529,33cbbec1e7e1044aaf11d152172c776f,2018-08-22 14:10:14,53.44,22.3,2018-08-18 13:56:19,I
84dac351c4b0c1cf7151928e14e03008,1,c997c21dbbcb609d50e418f73437eae5,d6ab728cf30867cf3f1a2e216ae2f9b7,2018-08-21 14:10:10,78.0,7.81,2018-08-18 13:57:49,I
fb2f83ce2b29efdf3d632f80368b1f34,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2018-08-21 14:10:11,68.5,14.06,2018-08-18 13:58:09,I
9dfcd9d486e9837944ca391b700d0af4,1,299f75185c7f6f9b711b15a5ddb77e56,64c9a1db4e73e19aaafd3286dc448c96,2018-08-27 14:15:18,439.0,43.6,2018-08-18 14:03:10,I
c14178abafd6865eecec624f9dcc8e4d,1,674be5e777bdff41cf05194fa4e8b64d,688756f717c462a206ad854c5027a64a,2018-08-24 14:49:03,123.0,13.16,2018-08-18 14:27:28,I
124f1c960dc017afef91dc9c65b771b1,1,da36ad55cf57ddbc83ed6cd00f819dec,240b9776d844d37535668549a396af32,2018-08-31 14:35:53,899.0,14.63,2018-08-18 14:30:30,I
9c57e2e7098196c6c6ac9d333b0395b0,1,3f31ad7df5482b3e8fcaac6ea060574f,d9a84e1403de8da0c3aa531d6d108ba6,2018-08-22 12:50:33,16.9,7.39,2018-08-18 14:46:41,I
2b109e28d89747fb2ab26a44ef4fe92b,1,3e2f9928d76a2823b17795db853ea780,5d76d80a2f5f39c891b996a1bf4c9853,2018-08-22 12:10:43,257.9,16.91,2018-08-18 14:48:50,I
c40e13850994649006f28cc890cc4c64,1,6f28f90ba66cfbdbe2b962446a0bec69,c72de06d72748d1a0dfb2125be43ba63,2018-08-21 15:09:58,890.0,43.14,2018-08-18 14:50:45,I
0c9f9c0fc3c5d9e40e88bbb5910042bb,1,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-22 15:15:17,48.9,9.09,2018-08-18 15:03:29,I
4537d337a107a7bc0ea9212bd197d624,1,aca51bff59e5fefae004afb85cb5afc4,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-22 15:15:22,269.9,19.99,2018-08-18 15:06:20,I
c557d8e5e437bc8ab2f3240b65a97e27,1,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,2018-08-27 15:29:51,146.01,13.68,2018-08-18 15:11:40,I
4bccceeea58d5e2e65e3bf9b7bfb1f49,1,7aa09531577c4f30eaf1f6cbe61f6536,4d6d651bd7684af3fffabd5f08d12e5a,2018-08-28 15:29:57,129.9,36.26,2018-08-18 15:18:55,I
c8b6a10fdc0b6fb3040774de4aa672eb,1,7650dd3b2dc10798a8cbccc78d9e6e3b,9e6229250fedbe05838fef417b74e7fb,2018-08-27 15:30:16,149.9,18.18,2018-08-18 15:19:31,I
1d0ec3f28fc4f0dfe429d70f0f2acf7f,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,2018-08-23 04:35:26,79.99,15.66,2018-08-18 15:25:36,I
9e119efc7690fb6c238eca967793fd34,1,a1773f6417edf55439b183e6385dca73,651fe66032c9520ee5587f694908040d,2018-08-21 15:49:16,34.0,17.17,2018-08-18 15:26:01,I
3cdbf328dc0f52112842b474f208831b,1,35ebf08a93899d44e756809e11b14754,0ed6ce5d87fd9c69eaacaeb778d67235,2018-09-04 15:49:12,16.99,7.39,2018-08-18 15:26:25,I
a9ef90b7e8572edf6aa35360c03236e5,1,1dee3524e3a91274c8255b3a31373ead,634964b17796e64304cadf1ad3050fb7,2018-08-27 16:35:27,49.9,16.54,2018-08-18 15:27:43,I
ca568c428649f0aaaf41519c7010f093,2,ccd42132afae2f1f5bfd5e27549c6ece,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-21 15:49:20,65.9,18.56,2018-08-18 15:28:51,I
ca568c428649f0aaaf41519c7010f093,1,ccd42132afae2f1f5bfd5e27549c6ece,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-21 15:49:20,65.9,18.56,2018-08-18 15:28:51,I
fa200e49cb5e3ae19cde414d9d9161d4,1,a7216be504e1ff211b67479ab193a552,a2e874074c877c5a05abae80ad6e488f,2018-08-29 15:50:08,69.9,21.13,2018-08-18 15:35:12,I
91c4a93764c64f05b6548ef057e6d3e5,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-21 15:50:17,139.0,60.2,2018-08-18 15:38:06,I
8d6a24500da2c0b69d6e7fa5c28e9c09,1,e59c0bdd870c05d20216271d1d605a08,0ef83d7d83ed97cd2a0049ac8be5f88a,2018-08-21 15:55:22,152.0,23.86,2018-08-18 15:41:34,I
b5c4db08aa2596516e8e23acee055374,1,ed47a454f5fbb920098724ccf04f86de,ef2fbc2b607d8492bcffe657a4645434,2018-08-21 16:09:45,22.9,22.88,2018-08-18 15:46:23,I
0e93edf664c68e407889c757350ef76a,1,99c97d191bcc87e072acc4521bce44d4,e882b2a25a10b9c057cc49695f222c19,2018-08-22 16:10:04,473.0,21.62,2018-08-18 15:49:58,I
8a713dce9fdac6b51a968b765612a700,1,0884a967f6a45838a8fa6cec1c74cf2f,bbd3acfe6de99892e73940d3fdceaf68,2018-08-23 16:10:10,38.0,8.43,2018-08-18 15:57:06,I
0baa0062fe85d1ac765aa6ee112bb624,1,0a9a9c25c5a06532d1766e00db833a7f,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-23 16:10:14,14.99,7.71,2018-08-18 15:57:19,I
b77b1acde92cb97127a051d14f608908,1,fa814ebf85f1640b2acea3c4378d40f9,fb3cfbc8a86f5d7fbb4d36b8df63f60d,2018-08-23 04:29:30,68.5,18.28,2018-08-18 15:58:52,I
