order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
4c612311c4c424c8ccf682de9b443659,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2018-08-15 03:24:35,14.9,12.79,2018-08-09 06:35:43,I
a03ac1d748cc1533566bf2c8199159d4,1,2b6f9eb2e0273b74678d183b325c122b,36a968b544695394e4e9d7572688598f,2018-08-13 06:55:06,269.9,19.99,2018-08-09 06:43:29,I
af89a9009bc9e17652f71301d4065a35,1,3ca00c4e1220f5de09fed51ea33cec30,f1fd5ab1181f827ffad998c1a5de7d74,2018-08-13 07:04:41,119.0,17.02,2018-08-09 06:47:46,I
5eaef5e183ecba93ec5bbfac367d0781,1,017e8dcb2e1a468d46e6e80fd694c5ec,34056b8b55c1775a22af2331670a799c,2018-08-14 07:04:41,118.8,20.02,2018-08-09 06:50:18,I
06a398a5e672222b10f098541b70da76,1,b948a6dd0adccdcf3ea81888bf678924,e1dc0754bada9ee4cfe9713f22f61292,2018-08-13 07:05:14,65.0,27.23,2018-08-09 06:54:16,I
6ed7913722200b05e7d5df38f1ee777e,1,74291f20821eae2aacb949b41622ef52,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-14 07:30:12,249.9,20.94,2018-08-09 07:17:34,I
946f3e7b0d6366f4485b948f11d01ee5,2,777c635c0e75758c283037a6ae684c20,ce616e1913288884e7742faac9d981db,2018-08-13 07:35:14,29.6,17.91,2018-08-09 07:25:55,I
946f3e7b0d6366f4485b948f11d01ee5,1,d1a57f4402dbfe2cb1c271ad0da64311,2ff97219cb8622eaf3cd89b7d9c09824,2018-08-13 07:35:14,31.9,17.9,2018-08-09 07:25:55,I
7f88683c8e73da556d652a823d4050f4,1,97017430754804328eb9597b7f85da03,ea8482cd71df3c1969d7b9473ff13abc,2018-08-13 07:45:09,29.99,22.93,2018-08-09 07:32:45,I
39fb9eb02a98a9626044cb0cb46ae0fa,1,fa642cf83fd321da8ff421fe2915ee75,cc419e0650a3c5ba77189a1882b7556a,2018-08-13 08:50:19,39.99,7.54,2018-08-09 08:04:36,I
bc1b0a5ec1ab0ef72c28325275a2f908,1,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,2018-08-20 08:50:25,125.0,18.98,2018-08-09 08:10:08,I
