customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
027f4567829d2f2249e5adeb315bdda4,8e590b80243c5491146a525d04eb40d9,89217,joinville,SC,2018-08-07 16:58:31,I
f1159a36d6696022379b3696298d1316,16b256e5df531b940170cd24e7b26a82,6624,jandira,SP,2018-08-07 16:59:49,I
91a61266fcdfa17c60eab874c7f2ad15,7a1241db1c996fd0dc926ccc569203eb,9710,sao bernardo do campo,SP,2018-08-07 17:02:15,I
3e058e34970eeff2a92b7c5f12ff6cdd,af8937e6d92487a6c9393abcf5120e32,13600,araras,SP,2018-08-07 17:04:44,I
38fe17916fc80f1ef8722075cafc9070,2cb2373183f61849954e53064e2f7934,9180,santo andre,SP,2018-08-07 17:05:49,I
e516029bbcb3710bc5e9909c47c6cfa8,03418da5fc543b9c92cbe8a87f76ba27,72876,valparaiso de goias,GO,2018-08-07 17:08:50,I
f457ae29820089a077b166bcf2182d9d,2f081be445187d6ee255609b07efaacb,27321,barra mansa,RJ,2018-08-07 17:12:08,I
7ecbbee802d80c24f32bf5945c1ea36e,1a54175bdbc674ec5680a51c640d4aed,4428,sao paulo,SP,2018-08-07 17:12:10,I
2d96fcd378f95a432e17149d2e169247,9f73c7d14fa33cf0c112c7a393c30900,60312,fortaleza,CE,2018-08-07 17:13:24,I
d9da5132fe53f05156b9eac8546140e2,e75e955dbc42d7b39ac9871aeb765529,9230,santo andre,SP,2018-08-07 17:14:26,I
cecbbfebf3d0f81403e8a660faa0e43b,6a7af8654e89e6156f9bb6d49daff205,4122,sao paulo,SP,2018-08-07 17:16:10,I
237ef1499471be17e7f082cbbc911c90,c6e7ba32d3400f590ab17def32f625a6,5119,sao paulo,SP,2018-08-07 17:17:05,I
714297caf60e50119e701dba79157c9c,9e896005b47d42510d69930e898aec19,24240,niteroi,RJ,2018-08-07 17:24:03,I
f777265c4c823669cc77778bbe4dee45,faab96fcbb1e27ca16d2ea3f2bb7fd17,26115,belford roxo,RJ,2018-08-07 17:28:05,I
dcb8e12dd5c76cc347741cef1979b6cf,c1802bc63a6c4c1d1723f2c59fd12be0,29167,serra,ES,2018-08-07 17:32:05,I
99c28efdcbaf15c20b31be33fe964653,c852d30267e8921063f7e76e16f32a95,1521,sao paulo,SP,2018-08-07 17:32:06,I
92e25cef75d182302b536394352dc0f9,1f0b3099c60783f6939ff11c74ad2b33,4278,sao paulo,SP,2018-08-07 17:32:36,I
ceb94172349be61a2d4b0c19d59c8bfb,1849b414279091519d71464db995604b,3175,sao paulo,SP,2018-08-07 17:35:15,I
c6806b56d02b81f94a7579c5a8ed9363,22a07b6d7ab3667efbe93ad136c0f100,12246,sao jose dos campos,SP,2018-08-07 17:35:18,I
33d810db5d74c5fa123dad0e11475ec7,18d901bdf0719f2906b712ef0b2e6eea,88350,brusque,SC,2018-08-07 17:38:28,I
8517e7c86998bf39a540087da6f115d9,7f2dfd48dba158dbf61ba2ea631d93df,93530,novo hamburgo,RS,2018-08-07 17:38:52,I
334d6fb8094ff301e5002617bb3f4a5f,b3392d0eab758cb77860a4964de09ae6,70658,brasilia,DF,2018-08-07 17:39:20,I
98980a9f930887243ad599ff2eae3609,672a85aa76b77c8ae6746e9fc9c41049,13160,artur nogueira,SP,2018-08-07 17:41:32,I
7fb60bfe0fc82857d599d184dcbb92e5,10c3646245aa186ff64a30496d52b506,35570,formiga,MG,2018-08-07 17:41:32,I
1bd497559d3bb2d34229b14d520878b6,df4a769135c07d12b4d74004f2b9687d,8630,suzano,SP,2018-08-07 17:41:36,I
24a2f517ef51c0cad5a6ded2a67ec232,f9aa961beb8cf313e8bf154d3772b85c,23073,rio de janeiro,RJ,2018-08-07 17:42:08,I
1b82007e71296201322c8a836ad49a8f,010a0365ab237a5e2fed9d945121b627,69037,manaus,AM,2018-08-07 17:43:53,I
cac8cef37f69570ba1cbc5e4ad1c3590,0659c25d5236321b64129e6c3ac48ea4,29055,vitoria,ES,2018-08-07 17:45:17,I
69be2469e83511c9d3c230e91b400cf7,e5e3e1fad89da9c8c99fc257c9c32b6a,79052,campo grande,MS,2018-08-07 17:48:25,I
342011d33361d0d012995a675f0f4b3b,b47b6acb9299af966a6dfb39323e9e14,7263,guarulhos,SP,2018-08-07 17:48:26,I
ba9e6a4e3892184d2db7e7c35c1b269b,14ec2a04d0e694c0c8fceaf5a061273a,4317,sao paulo,SP,2018-08-07 17:48:28,I
fc54d76b1cfe2349a1d216a4bb3e4190,9c047eaba595212eef2c82ccee044f21,23042,rio de janeiro,RJ,2018-08-07 17:51:55,I
67a7832d970ee56b142fae3633b38aae,cd567470cb313f3778da7fb362604d0b,72925,aguas lindas de goias,GO,2018-08-07 17:52:45,I
4e14c735c75d9ef95926a7eefbb67f48,7813baf15c79ddb88f8908b2f9c34417,71939,brasilia,DF,2018-08-07 17:56:40,I
93a299e3ecaf475ec2425edc903203df,c63865aca3d7bec634208927975a5301,70744,brasilia,DF,2018-08-07 17:58:35,I
