order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
b8d8f5e99979f7cbf541344ae12c8cf4,8ff83690a72dc5589bc39742798a128b,delivered,2018-07-29 21:05:16,2018-07-29 21:15:17,2018-08-02 13:23:00,2018-08-15 17:07:32,2018-09-20,2018-08-15 17:07:32,U
1d71e35103fe8db2e50dfff158650e4b,6db52a0ac6dfef557f3df52ca90e0fd6,delivered,2018-08-06 11:04:37,2018-08-06 11:40:06,2018-08-07 08:48:00,2018-08-15 17:08:48,2018-09-04,2018-08-15 17:08:48,U
fc174f22ce400b79551344335ef7d9d9,fe679f0292f2cd782061136e45b47500,delivered,2018-08-04 12:04:39,2018-08-04 12:15:22,2018-08-10 12:41:00,2018-08-15 17:11:58,2018-08-29,2018-08-15 17:11:58,U
bfdc35e6060f9b6cd2227b660dfc3b70,2f8fcd269075c37465fd25597ed3b5ac,delivered,2018-08-10 11:23:47,2018-08-11 02:44:41,2018-08-13 12:23:00,2018-08-15 17:12:10,2018-08-24,2018-08-15 17:12:10,U
aa31e416f67318939922854f9af2b087,6fa292be2a8b1beaf488023433d49522,delivered,2018-08-09 20:00:05,2018-08-09 20:10:13,2018-08-10 13:32:00,2018-08-15 17:13:04,2018-08-17,2018-08-15 17:13:04,U
773b2db33c7a199314137bed5c5a25a7,c1721aef018416169d2775808130c68a,delivered,2018-08-09 23:19:46,2018-08-11 02:50:18,2018-08-13 17:20:00,2018-08-15 17:19:36,2018-08-17,2018-08-15 17:19:36,U
b89b5e15757b5d96e7d67c969324aeca,cd6b3de9793104fb781a4908b6f8a0e6,delivered,2018-08-14 14:33:45,2018-08-14 14:46:41,2018-08-14 20:01:00,2018-08-15 17:21:53,2018-08-21,2018-08-15 17:21:53,U
e07857247dc486cab4563ffb9d9aeba1,66e651cfce68db9739dc0cc641872eab,delivered,2018-08-07 14:14:15,2018-08-07 14:30:15,2018-08-10 14:03:00,2018-08-15 17:24:49,2018-08-13,2018-08-15 17:24:49,U
a586b91c2af481ac6c9b08dc1176c65c,787f8c6311a284b2fe65747d3e7ac255,delivered,2018-08-06 18:05:48,2018-08-06 18:15:24,2018-08-08 15:46:00,2018-08-15 17:26:52,2018-09-14,2018-08-15 17:26:52,U
69be9dba6e0abc2941fc4b888d414fc5,12ebf7237cb92792a80d4d577e051f40,delivered,2018-08-04 18:44:30,2018-08-04 18:55:16,2018-08-06 14:57:00,2018-08-15 17:27:34,2018-09-03,2018-08-15 17:27:34,U
eea28d6b80e09bfb00dc1f0640d2de47,3696afd6fae4a1f36fcbc3db8f3d6640,delivered,2018-08-09 08:55:38,2018-08-09 09:05:12,2018-08-09 15:57:00,2018-08-15 17:31:48,2018-08-24,2018-08-15 17:31:48,U
cf2b1b5aa5205a5c2e895d05702ba9fd,bfd018af662649c8de5067e6564953c2,delivered,2018-08-10 16:02:36,2018-08-10 16:10:20,2018-08-14 14:20:00,2018-08-15 17:31:49,2018-08-15,2018-08-15 17:31:49,U
a2b510cbf99b001ef7b7a9aacc9789a8,02292531f73bf941ef5b09341e195e37,delivered,2018-08-03 23:49:32,2018-08-04 00:04:07,2018-08-07 10:21:00,2018-08-15 17:37:28,2018-08-17,2018-08-15 17:37:28,U
618b8ec3c995dcd438feea3300bba0cf,a8abf2006cdca0b5f3b8e5567fda8fb1,delivered,2018-07-25 09:38:11,2018-07-26 03:24:23,2018-08-01 16:13:00,2018-08-15 17:38:28,2018-08-24,2018-08-15 17:38:28,U
c05f8f8d85ec06af1b5de0baa7050f4e,97ac197efaaa8d142ed342ebe6a27365,delivered,2018-08-11 10:12:59,2018-08-11 10:25:13,2018-08-14 10:08:00,2018-08-15 17:39:02,2018-08-21,2018-08-15 17:39:02,U
dc17a6461db14f3625728b10493ef332,8b446468b342f514b8dc401c8041cb6e,delivered,2018-07-15 23:07:38,2018-07-15 23:24:02,2018-07-16 15:32:00,2018-08-15 17:41:09,2018-07-24,2018-08-15 17:41:09,U
e14f6f76cb42187a0831a2baf117f608,4b69f3639cc30d3f7def640b4a4ad87a,delivered,2018-08-07 15:23:50,2018-08-07 15:35:21,2018-08-09 11:52:00,2018-08-15 17:41:58,2018-08-30,2018-08-15 17:41:58,U
c8519a6f2d214cfedb5803e64f8dab15,b053f034b9a230fabfaace6e7cdec183,delivered,2018-08-08 15:04:25,2018-08-09 03:44:49,2018-08-09 16:08:00,2018-08-15 17:42:48,2018-08-28,2018-08-15 17:42:48,U
375aac0ed45f117fefb4e511189306d4,76a753fa316d8bea2478e1a7047e75f2,delivered,2018-08-06 13:05:58,2018-08-06 13:15:18,2018-08-06 15:25:00,2018-08-15 17:42:51,2018-08-16,2018-08-15 17:42:51,U
