product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
9b66a0b840c26c4866696a55f795fc06,automotivo,59.0,2438.0,1.0,150.0,17.0,16.0,17.0,2018-08-18 18:22:07,I
e31c5933157c3e4134a0f536f7bcc14e,utilidades_domesticas,60.0,185.0,2.0,525.0,25.0,28.0,25.0,2018-08-18 18:30:33,I
12acdab5736a2cbddfce65059918826c,livros_interesse_geral,43.0,791.0,2.0,425.0,19.0,12.0,14.0,2018-08-18 18:56:33,I
b15323f89b45fbb7ca64d625a4b741b2,beleza_saude,60.0,3866.0,10.0,1350.0,20.0,12.0,20.0,2018-08-18 19:21:21,I
e6c6f1449d623d6f5d534e64064b8dd3,utilidades_domesticas,38.0,206.0,1.0,250.0,18.0,11.0,13.0,2018-08-18 19:41:45,I
5b7692c4f3cff85f88ad6255269c696c,cama_mesa_banho,55.0,704.0,1.0,1650.0,40.0,15.0,32.0,2018-08-18 19:52:16,I
902746d948b5ade6ebe39e5930992bde,cama_mesa_banho,38.0,535.0,1.0,2750.0,49.0,13.0,45.0,2018-08-18 20:01:37,I
540ddaba57a1c4a6cf22f80784c8b426,beleza_saude,50.0,902.0,2.0,150.0,16.0,6.0,11.0,2018-08-18 20:06:14,I
137ace556a03792cdc43f91ec621426d,agro_industria_e_comercio,48.0,1268.0,1.0,550.0,16.0,19.0,11.0,2018-08-18 20:16:45,I
95f3db773f64f68c9b7e7c3ee4ecd15e,beleza_saude,46.0,1871.0,1.0,850.0,28.0,14.0,20.0,2018-08-18 20:29:53,I
d6e7ac236e583af1e1543d8068c91676,ferramentas_jardim,55.0,835.0,8.0,3211.0,36.0,53.0,22.0,2018-08-18 20:59:58,I
8705c69d6378c86e175573b8fbf954c8,ferramentas_jardim,37.0,212.0,1.0,1500.0,22.0,6.0,11.0,2018-08-18 21:11:34,I
24cedfce5dc5fe3e0695de06ee56d9c5,ferramentas_jardim,55.0,1581.0,1.0,2650.0,26.0,8.0,26.0,2018-08-18 21:16:01,I
99ce9f06fbb85fb4f451c6a0691e69a4,cool_stuff,34.0,3017.0,1.0,658.0,17.0,15.0,15.0,2018-08-18 21:46:18,I
b431c295eebd586febf73553f262bbcf,livros_tecnicos,43.0,953.0,1.0,1500.0,29.0,3.0,21.0,2018-08-18 21:58:12,I
8bd822c04ee6a8292a7b0debc3dbd74a,construcao_ferramentas_seguranca,58.0,1062.0,4.0,200.0,16.0,2.0,11.0,2018-08-18 22:34:41,I
22a9261581e6b57ea62af3efbd6975a0,construcao_ferramentas_iluminacao,50.0,1668.0,1.0,450.0,22.0,22.0,11.0,2018-08-18 22:35:00,I
5528209b7e7d4dd862211e10377355d5,moveis_decoracao,55.0,2024.0,4.0,300.0,68.0,8.0,13.0,2018-08-18 22:36:03,I
293547a991162d7b32c55a8482cccf1c,utilidades_domesticas,59.0,414.0,2.0,350.0,30.0,12.0,12.0,2018-08-18 22:46:24,I
39fc0322ba2fdb70b5c3f6ff32baa4a5,moveis_decoracao,56.0,282.0,1.0,1250.0,45.0,8.0,35.0,2018-08-18 22:47:36,I
691068f9993552f6ba5a12e4b379b4a0,beleza_saude,57.0,463.0,1.0,375.0,16.0,15.0,14.0,2018-08-18 22:54:55,I
8e47225b2e31a8d6709ee97a9de9636a,eletronicos,54.0,752.0,1.0,400.0,25.0,5.0,20.0,2018-08-18 23:19:12,I
