order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
00f6ac4816d12f49026b09f2aa77d15f,9bb70fa63970b9d88191a90481d551da,delivered,2018-08-06 17:17:40,2018-08-06 17:30:14,2018-08-07 14:39:00,2018-08-13 16:18:48,2018-08-27,2018-08-13 16:18:48,U
62c5d13fc49db297fd55a998c9cde780,6a4e7243853b0524addc569804232fde,delivered,2018-08-08 08:46:02,2018-08-09 08:50:22,2018-08-09 13:41:00,2018-08-13 16:20:52,2018-08-13,2018-08-13 16:20:52,U
b300e160f5892169bafa006e670a43f5,61c2e2b154c006a3adc73f68f1df6fd9,delivered,2018-08-02 13:11:14,2018-08-02 13:30:51,2018-08-08 09:48:00,2018-08-13 16:21:56,2018-08-10,2018-08-13 16:21:56,U
314fe43380ae463c4b91647e819997b2,080b34eea368ba7775448a556def373b,delivered,2018-08-08 17:25:12,2018-08-08 17:45:15,2018-08-09 12:22:00,2018-08-13 16:22:44,2018-08-16,2018-08-13 16:22:44,U
12ada6ec0be92b66bd3392b1764a4588,eab21889a85eb78465b7d239df693daa,delivered,2018-08-04 08:55:29,2018-08-07 04:55:27,2018-08-07 10:48:00,2018-08-13 16:24:34,2018-08-21,2018-08-13 16:24:34,U
0870bb57b1b24052c8ac2cd8df433553,ef4a0203cea8e5543322ef59fe946532,delivered,2018-08-07 08:17:03,2018-08-07 08:44:54,2018-08-10 12:29:00,2018-08-13 16:24:46,2018-08-10,2018-08-13 16:24:46,U
f0e99a13bd301f69aa29160ac8cd864f,0677048b122422b313b96967d64e8cb6,delivered,2018-08-03 23:17:41,2018-08-03 23:30:14,2018-08-08 15:23:00,2018-08-13 16:26:45,2018-08-21,2018-08-13 16:26:45,U
9c05cf9f770e4c24707995b849ee5212,e2b1659804e5718b7c5243e68f5b4df9,delivered,2018-08-03 12:17:05,2018-08-03 12:30:11,2018-08-07 14:52:00,2018-08-13 16:27:25,2018-08-17,2018-08-13 16:27:25,U
e70aa4ace2e2d3140d4b09564030f5b9,722241da9dd0e3308f36d45e69d28de3,delivered,2018-08-01 21:56:59,2018-08-01 22:10:12,2018-08-10 16:57:00,2018-08-13 16:27:45,2018-08-08,2018-08-13 16:27:45,U
df0036e685fb491dbb08531f082ddbb6,4930f6567dce2dc4c31030e3683c9827,delivered,2018-08-08 20:56:51,2018-08-08 21:10:21,2018-08-10 14:24:00,2018-08-13 16:28:42,2018-08-21,2018-08-13 16:28:42,U
60e04ef7b695b4d6bae420059a317028,f4536cad8ed9f07d3a6a67fc72467bd9,delivered,2018-08-08 21:41:41,2018-08-08 21:55:11,2018-08-09 12:59:00,2018-08-13 16:30:40,2018-08-29,2018-08-13 16:30:40,U
e8b796d802e4323ebd1f364b69141f60,71504c02cd37b29d6d85f9dc90a6bd55,delivered,2018-08-08 17:46:56,2018-08-08 18:05:03,2018-08-09 12:59:00,2018-08-13 16:31:36,2018-08-17,2018-08-13 16:31:36,U
b8e3ff54d639c2f49ecf02fd959dea2c,dd88af80cbc3f450ea4d9d622cc7b339,delivered,2018-08-05 10:36:13,2018-08-05 10:50:08,2018-08-07 13:44:00,2018-08-13 16:31:50,2018-08-23,2018-08-13 16:31:50,U
318cbbe8d7e81a3901639555be1e8041,7582437bba4cf37d2cad8d01a138504f,delivered,2018-08-07 09:12:17,2018-08-07 11:44:51,2018-08-10 13:23:00,2018-08-13 16:31:53,2018-08-14,2018-08-13 16:31:53,U
41f02d9998aea7e212e8917bf2649cce,aafadfca432418d78060308df3c5fda6,delivered,2018-08-05 12:08:20,2018-08-07 04:35:11,2018-08-10 10:02:00,2018-08-13 16:32:03,2018-08-09,2018-08-13 16:32:03,U
d28d530e6f5f2e1fb58e616b097b23b8,2096d566a987d9073e4944ec8dd7f2b3,delivered,2018-08-05 20:26:29,2018-08-05 20:44:33,2018-08-07 14:26:00,2018-08-13 16:36:29,2018-08-13,2018-08-13 16:36:29,U
087a1c1dfd41b68ab6a6cd8551147bb2,027173ae64ea4eb32139b3205e7e02c0,delivered,2018-07-30 14:06:15,2018-07-30 14:44:42,2018-07-31 13:12:00,2018-08-13 16:38:26,2018-08-07,2018-08-13 16:38:26,U
427d0f687214f83a79eb0b0d33d32d28,7919c98d539dbe20896f917500ffdba6,delivered,2018-08-04 23:34:24,2018-08-05 23:25:18,2018-08-07 12:24:00,2018-08-13 16:38:35,2018-08-15,2018-08-13 16:38:35,U
4da0d9f0eabbf66ac32280431ed7c6ce,46c711a52bd83fdad273158043470bed,delivered,2018-08-09 11:36:01,2018-08-10 03:10:16,2018-08-10 11:07:00,2018-08-13 16:38:37,2018-08-15,2018-08-13 16:38:37,U
0c905768040f5d51c3cccf00256ddcd3,b881f59b31df61f2728d3d9b42e93edc,delivered,2018-08-03 19:12:10,2018-08-04 19:05:21,2018-08-07 14:33:00,2018-08-13 16:38:54,2018-08-22,2018-08-13 16:38:54,U
f644bc7cdc4cf0854f50017d5ccfff50,99e92a4ae3b87639d2b55ee0319dee00,delivered,2018-08-09 10:54:00,2018-08-09 15:25:22,2018-08-10 15:05:00,2018-08-13 16:41:48,2018-08-15,2018-08-13 16:41:48,U
283bf5d2f306422175c079231da015f7,42b5c4925f0f3725649d33e3833114a5,delivered,2018-08-03 23:18:06,2018-08-06 08:04:29,2018-08-07 16:09:00,2018-08-13 16:44:23,2018-08-14,2018-08-13 16:44:23,U
e2f55ffa361f22212fa093de97e60fec,09277ee4061f1343433859dcdbd838de,delivered,2018-08-03 13:46:47,2018-08-04 12:30:13,2018-08-07 16:54:00,2018-08-13 16:46:56,2018-08-08,2018-08-13 16:46:56,U
bdda3ba1c505bc39ff2117e340280a74,64d1731909bc780f4dd163b9c94b7372,delivered,2018-08-03 16:57:01,2018-08-03 17:05:21,2018-08-10 12:40:00,2018-08-13 16:47:46,2018-08-08,2018-08-13 16:47:46,U
d7f0f03f8aff02c307964f1ecb044a5f,1d2830eca44109fe01eb92696f99baf9,delivered,2018-08-05 13:31:47,2018-08-07 04:24:43,2018-08-10 08:21:00,2018-08-13 16:48:47,2018-08-09,2018-08-13 16:48:47,U
a4bc1696d87f667da1b782b7707358ad,7ac341a526beac4680eab4b88c32619a,delivered,2018-08-08 00:57:46,2018-08-08 01:10:09,2018-08-09 15:08:00,2018-08-13 16:49:41,2018-08-13,2018-08-13 16:49:41,U
c9d520a482f52b364a05d0252cd45852,fab24554bc9a6b466c61b9f4c0f4b7d9,delivered,2018-08-05 20:33:28,2018-08-05 21:04:16,2018-08-08 14:03:00,2018-08-13 16:51:31,2018-08-16,2018-08-13 16:51:31,U
64eda3241f07453a9d8aeb85428c18c5,a22f32819804b087cea3366de1fe1ca4,delivered,2018-08-06 15:21:24,2018-08-06 15:35:17,2018-08-07 10:19:00,2018-08-13 16:51:36,2018-08-16,2018-08-13 16:51:36,U
3924ecb5e299e5fb70a6f38e34aa4c1a,4a223eaeee96be7f334e992863178d50,delivered,2018-08-03 16:58:12,2018-08-03 17:10:19,2018-08-08 14:01:00,2018-08-13 16:51:50,2018-08-29,2018-08-13 16:51:50,U
5b4101f533b7c66611b649809ff634b1,67bebc02fe1882de7424ae7c032fbcf0,delivered,2018-08-07 14:44:15,2018-08-07 15:04:53,2018-08-09 12:52:00,2018-08-13 16:52:01,2018-08-24,2018-08-13 16:52:01,U
cf57d12f25beeb760bd30983c67f21cd,10066d6eb46dff8e73177532e722e60a,delivered,2018-07-26 21:48:22,2018-07-26 22:04:45,2018-07-27 14:08:00,2018-08-13 16:52:19,2018-08-24,2018-08-13 16:52:19,U
57bc74eb1e10edbb55d22d71b35d9b72,371a0b0c0241c4bc3e82a5e96bae20a2,delivered,2018-08-08 21:49:24,2018-08-08 22:05:15,2018-08-09 11:30:00,2018-08-13 16:52:21,2018-08-24,2018-08-13 16:52:21,U
