order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
7d1541a6b298a1d3e07f889c595e69c3,609ced3f24911300f173a55c54790bc0,delivered,2018-07-28 13:10:21,2018-07-28 13:24:14,2018-08-03 14:29:00,2018-08-11 18:02:50,2018-08-23,2018-08-11 18:02:50,U
4e55f642a3b11a6cfcec80a9aebbb513,ed9d67265a581b5d39c4bbcf337f6a51,delivered,2018-08-05 22:33:13,2018-08-05 22:45:10,2018-08-07 16:37:00,2018-08-11 18:14:44,2018-08-15,2018-08-11 18:14:44,U
f850238de020e40b355e62b3198da17e,96f07b2996e653975a432f648ddf7d33,delivered,2018-08-04 10:41:40,2018-08-07 04:50:20,2018-08-07 15:10:00,2018-08-11 18:22:38,2018-08-29,2018-08-11 18:22:38,U
38fe76b8f86dd618f6647bb4f23d57de,b4b478405c7dd5a6b087550d411fe5c8,delivered,2018-08-03 10:26:21,2018-08-03 10:44:19,2018-08-07 12:33:00,2018-08-11 18:24:19,2018-08-13,2018-08-11 18:24:19,U
89875b3e82ac7361593b7c13d1ea5a02,715c3c024f765fa1c0f20c9bc383cecf,delivered,2018-08-07 13:35:00,2018-08-08 03:30:21,2018-08-09 14:23:00,2018-08-11 18:32:09,2018-08-10,2018-08-11 18:32:09,U
dc9d98442e1b036b58ba9dadf51a52ef,7fff48e646846dd8b43891eaf34e71d6,delivered,2018-08-07 22:17:36,2018-08-07 22:30:13,2018-08-08 16:52:00,2018-08-11 18:45:42,2018-08-21,2018-08-11 18:45:42,U
dcac490b5b3b967a6ca5d810dbca27d9,41d16e709049affc655eddffac70dfc4,delivered,2018-08-04 13:07:21,2018-08-04 13:44:03,2018-08-07 14:56:00,2018-08-11 18:49:56,2018-08-20,2018-08-11 18:49:56,U
ea6bd8f80f9e0495ab4d0eb5bd86fe10,cc80220c6e0873649ef45c04fb6b5303,delivered,2018-08-07 18:43:53,2018-08-07 19:30:28,2018-08-08 10:47:00,2018-08-11 18:51:12,2018-08-13,2018-08-11 18:51:12,U
cbd6b0d6698b0b6018dc2f613942fd42,6208833ec713f1ff2b12eeb8cf8d9260,delivered,2018-08-06 13:23:19,2018-08-06 13:35:17,2018-08-08 15:41:00,2018-08-11 18:51:31,2018-08-17,2018-08-11 18:51:31,U
24f6d178b92691453bffa42151277fbf,0b62558584ba5942cb07377647332e23,delivered,2018-08-06 16:31:57,2018-08-07 04:35:20,2018-08-08 12:05:00,2018-08-11 19:04:55,2018-08-21,2018-08-11 19:04:55,U
0850d4915a0e1d284feb7aeee9f88573,c9b6b121d391ffb911f1fe482c753a94,delivered,2018-08-09 13:36:40,2018-08-09 14:35:26,2018-08-10 15:00:00,2018-08-11 19:25:43,2018-08-17,2018-08-11 19:25:43,U
f1036577176d907152534984bfd5018f,31c43d592a664912961da43c0484db8e,delivered,2018-08-05 20:28:39,2018-08-07 04:24:39,2018-08-07 14:05:00,2018-08-11 19:27:38,2018-08-15,2018-08-11 19:27:38,U
1722f4de186ebcdb68411641263f6ae2,093e02292e3d50a0e2d37a5c9d77dbbf,delivered,2018-08-05 12:32:31,2018-08-07 04:25:24,2018-08-07 15:54:00,2018-08-11 19:34:51,2018-08-16,2018-08-11 19:34:51,U
edd63d440fff63cfb4a5d662945a6a28,66a087287abc31ac35dbbcafb6284f32,delivered,2018-08-07 10:16:31,2018-08-07 10:30:19,2018-08-07 13:43:00,2018-08-11 19:48:49,2018-08-22,2018-08-11 19:48:49,U
b164237e62593d65bd06208c4e722120,66603e8aa65d2bbfacd6ac73091ab6de,delivered,2018-08-07 21:45:03,2018-08-07 22:05:02,2018-08-08 16:02:00,2018-08-11 20:03:34,2018-08-10,2018-08-11 20:03:34,U
8a815ef04af4a8e91fd908912074ac5c,9e71c63be92d1d3fcdcc7b601f5a8c25,delivered,2018-08-09 11:02:23,2018-08-09 15:25:16,2018-08-10 14:49:00,2018-08-11 20:08:52,2018-08-17,2018-08-11 20:08:52,U
fbca6c23232528f7e627999990bbc39f,7bb24975d38523436e659b5c2c17a383,delivered,2018-07-21 20:35:15,2018-07-21 20:45:09,2018-07-23 14:02:00,2018-08-11 20:21:45,2018-08-13,2018-08-11 20:21:45,U
ec9b762e44b1848fb62eab0de58e8abf,41712835c53897cb2647acd1022588dd,delivered,2018-08-02 14:43:34,2018-08-04 04:11:08,2018-08-07 10:34:00,2018-08-11 20:24:28,2018-08-13,2018-08-11 20:24:28,U
36c68e2e8ad21203f7f149a315550bb7,e32964dbb1ef9fcd089eaea349e3766a,delivered,2018-08-01 22:56:04,2018-08-03 02:35:21,2018-08-03 13:16:00,2018-08-11 21:31:14,2018-08-06,2018-08-11 21:31:14,U
93881917b8e0f2bf11eec7abbbfe43ec,5c78528de7bc16285f19af96fce88f02,unavailable,2018-08-11 21:38:00,2018-08-11 21:50:11,,,2018-08-21,2018-08-11 21:38:00,U
58af2a09b442a8b28f672e56ad7154b5,3978b77bddb2776390f38dfa186891d3,delivered,2018-08-09 19:29:02,2018-08-09 19:44:49,2018-08-10 13:06:00,2018-08-11 21:38:48,2018-08-16,2018-08-11 21:38:48,U
