order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
4fab03676c2144ed35264324eef0ea12,e55fd60ea85893512621b41b19feaedf,delivered,2018-08-04 21:00:48,2018-08-04 21:15:14,2018-08-06 14:18:00,2018-08-09 18:02:21,2018-08-29,2018-08-09 18:02:21,U
5b14a3d13762f195f8bcefc1c2eb767d,2cfdbfa53cf0e9f4d65280c7bce32bd1,delivered,2018-08-03 14:21:44,2018-08-03 14:35:19,2018-08-03 15:45:00,2018-08-09 18:02:57,2018-09-05,2018-08-09 18:02:57,U
fbc32bc4a800352a5c9d8a57828b4727,d81c79479192992a07033707560d6598,delivered,2018-07-12 00:29:41,2018-07-12 00:46:07,2018-07-24 14:13:00,2018-08-09 18:03:38,2018-08-09,2018-08-09 18:03:38,U
a8fabca91cde3202401e6078441f1cd2,7afed877f51f362443ba1bdb49d9577e,delivered,2018-07-13 00:33:18,2018-07-14 02:35:17,2018-08-03 15:50:00,2018-08-09 18:04:53,2018-08-16,2018-08-09 18:04:53,U
6ec0422123f3eee03ea0f73c0e377915,1187135b2d9abed46948c2f42710c622,delivered,2018-07-26 19:28:06,2018-07-26 19:35:19,2018-07-27 13:37:00,2018-08-09 18:06:48,2018-08-14,2018-08-09 18:06:48,U
a8100cbab69c8afb050a57b02ab6f73d,88973adbb8d9a870b3d12137c4fe6c8b,delivered,2018-08-01 11:56:01,2018-08-03 02:44:11,2018-08-06 15:23:00,2018-08-09 18:06:49,2018-08-13,2018-08-09 18:06:49,U
c5c9e31d0a32df5f612ca8f9b04f8574,73d9b153e7d371a64270388b832f3ae4,delivered,2018-07-25 11:49:46,2018-07-27 02:24:23,2018-07-27 14:17:00,2018-08-09 18:06:54,2018-08-22,2018-08-09 18:06:54,U
b436eb981676e54c0bc9bcade0e079c4,9f0b591bc0110c16bb95fdcb47878544,delivered,2018-08-06 09:29:23,2018-08-06 09:50:21,2018-08-06 16:16:00,2018-08-09 18:08:29,2018-08-29,2018-08-09 18:08:29,U
759aedc35b7caf0ca563b0b72614e9d5,d73fb9456214facdcf1a9e14d7667e18,delivered,2018-07-22 13:28:55,2018-07-24 11:32:46,2018-07-25 15:52:00,2018-08-09 18:08:38,2018-08-09,2018-08-09 18:08:38,U
25d6858f3b1d2f332623bdccb12db9eb,e995d6e83758ed9aa3ed2127fd24cc66,delivered,2018-08-04 15:23:53,2018-08-04 15:50:07,2018-08-06 16:45:00,2018-08-09 18:10:47,2018-08-28,2018-08-09 18:10:47,U
