product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
cea23cad4e8ca9963c82fbc9412741db,automotivo,55.0,666.0,2.0,4750.0,61.0,21.0,21.0,2018-08-16 12:13:27,I
918d420adcb5ca26487f9fff29535fd6,utilidades_domesticas,55.0,726.0,1.0,4200.0,35.0,20.0,35.0,2018-08-16 12:18:45,I
2f1ae77f6516da678d91c8a80b90bc20,brinquedos,58.0,533.0,3.0,742.0,37.0,32.0,29.0,2018-08-16 12:31:47,I
69d4040bce5f682537d8e124d1cbc2eb,pet_shop,52.0,458.0,3.0,150.0,26.0,6.0,19.0,2018-08-16 12:36:06,I
16b1b4ab7d5e3918d20c5d3da3cb8247,eletronicos,43.0,463.0,3.0,100.0,18.0,14.0,15.0,2018-08-16 12:41:01,I
ccb5b6def674efaec461d386ac2ec146,beleza_saude,56.0,1539.0,3.0,600.0,18.0,30.0,30.0,2018-08-16 12:46:36,I
292339442aafc77526bf025a199db898,cama_mesa_banho,57.0,332.0,2.0,12100.0,56.0,21.0,59.0,2018-08-16 12:49:01,I
36a4730522f6c06d61028293616a9ec5,construcao_ferramentas_construcao,28.0,126.0,4.0,4650.0,54.0,18.0,35.0,2018-08-16 12:51:38,I
c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450.0,23.0,7.0,23.0,2018-08-16 13:02:28,I
afb52012e0c69e1b6af6c48d2a62f760,beleza_saude,60.0,851.0,1.0,2000.0,30.0,12.0,16.0,2018-08-16 13:07:32,I
d40ab3a40d37ebabeaf061efefb4a40d,cama_mesa_banho,58.0,277.0,2.0,1100.0,41.0,13.0,13.0,2018-08-16 13:12:38,I
4ed8030b452688a37d26044e966eff12,cama_mesa_banho,54.0,284.0,2.0,4200.0,41.0,13.0,13.0,2018-08-16 13:12:38,I
79d62ec5dd0de230da5f185b478a5ade,automotivo,45.0,949.0,1.0,375.0,17.0,5.0,13.0,2018-08-16 13:26:07,I
a58618eb6d5ab975d0bf78cb2c77f373,beleza_saude,51.0,2603.0,2.0,150.0,16.0,7.0,12.0,2018-08-16 13:45:11,I
bac155b95a240e42f840f622bde271d1,automotivo,56.0,721.0,4.0,400.0,24.0,5.0,11.0,2018-08-16 13:47:57,I
