product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
c3309944c260af795614f886c749e6db,beleza_saude,60.0,725.0,1.0,700.0,18.0,15.0,15.0,2018-08-16 06:29:04,I
20eab4e586b92282d6975f9236968340,utilidades_domesticas,45.0,474.0,2.0,630.0,18.0,25.0,18.0,2018-08-16 07:18:15,I
e1588225be877a34df36d7665d1d0173,automotivo,57.0,431.0,4.0,150.0,16.0,19.0,15.0,2018-08-16 07:55:32,I
7df167607566e25a712e446b80e7081d,utilidades_domesticas,34.0,303.0,3.0,625.0,53.0,21.0,16.0,2018-08-16 09:13:02,I
74abe2be0a975b4af328f6e69f8a5ea1,consoles_games,27.0,205.0,3.0,550.0,34.0,7.0,19.0,2018-08-16 09:18:25,I
226b714574d308927d79827c0c7f9972,beleza_saude,36.0,262.0,1.0,3025.0,21.0,10.0,21.0,2018-08-16 09:21:51,I
b6598804d396176951c83354974eea81,utilidades_domesticas,46.0,366.0,1.0,600.0,19.0,17.0,18.0,2018-08-16 09:29:06,I
f78b9bb56844b1771bb8be6e8907b1bf,esporte_lazer,51.0,2268.0,7.0,350.0,20.0,8.0,14.0,2018-08-16 09:35:02,I
6311e3c0a462892d8b8115567bee582f,beleza_saude,57.0,1479.0,4.0,1250.0,18.0,21.0,27.0,2018-08-16 09:37:32,I
b316bc5e17977e45daeede53257820d8,informatica_acessorios,45.0,311.0,2.0,300.0,20.0,20.0,20.0,2018-08-16 09:41:52,I
a025e125dc2c294425e91e9cb1a01789,utilidades_domesticas,59.0,523.0,2.0,1900.0,45.0,7.0,35.0,2018-08-16 09:57:33,I
6845c32e0103ad1fa34cf6f9263249f6,cool_stuff,56.0,996.0,4.0,1520.0,31.0,16.0,14.0,2018-08-16 09:59:14,I
f4b684b9c6a1a744af575c7c6623962d,eletrodomesticos_2,49.0,935.0,1.0,21100.0,48.0,44.0,62.0,2018-08-16 09:59:36,I
d0f60a1e9932071f2a2baa5fc50f0a19,construcao_ferramentas_construcao,60.0,2438.0,4.0,6143.0,24.0,13.0,14.0,2018-08-16 10:06:46,I
282d681b3fdcb3f0a6da31a7339f48c2,telefonia,51.0,331.0,2.0,150.0,16.0,4.0,11.0,2018-08-16 10:28:23,I
2c5e4da8e3be80f83a331e18901cebc1,perfumaria,51.0,453.0,1.0,50.0,16.0,3.0,11.0,2018-08-16 10:32:24,I
5cb3d4a74d94e03c6b504197d6fb93b5,beleza_saude,53.0,1502.0,4.0,1250.0,18.0,21.0,27.0,2018-08-16 10:37:06,I
9e5f752e9e19cd6887063f004ee0da55,moveis_decoracao,33.0,824.0,1.0,1000.0,54.0,18.0,16.0,2018-08-16 10:46:39,I
921d6ae68c077c99a81fc62e1e6c44b0,moveis_quarto,26.0,520.0,2.0,10750.0,93.0,63.0,11.0,2018-08-16 11:08:17,I
b64f2210138a8d97888314420d066b5e,utilidades_domesticas,59.0,981.0,7.0,1800.0,30.0,6.0,40.0,2018-08-16 11:22:55,I
a755921e6627c919c9693f6b34884767,cama_mesa_banho,42.0,700.0,1.0,1200.0,29.0,15.0,15.0,2018-08-16 11:23:26,I
00f2fa1c4397392f20e5627e3220accd,utilidades_domesticas,54.0,691.0,3.0,7850.0,25.0,52.0,37.0,2018-08-16 11:34:12,I
