order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
10251da35626072605d693e816f297ca,1,5c2bb11cf2149bd4d9fffcc1246458c3,dbc22125167c298ef99da25668e1011f,2018-08-15 15:49:00,98.9,14.99,2018-08-13 15:27:36,I
9bdc00acb04f677adc8329b932122fd6,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-08-17 03:23:59,49.91,20.99,2018-08-13 15:34:27,I
5c38655d217f80fb8ad2c39a7c0a816b,1,cc1cb33bcc814aeaa4631761a34bd23e,5d3bb11474a06bdc23fb9e89f1164ee0,2018-08-15 15:50:14,78.8,18.65,2018-08-13 15:36:49,I
4587a031fbf9d49139d63f2bcc156693,1,602b1febe645768713bc50f7ba7a3697,b2ba3715d723d245138f291a6fe42594,2018-08-22 15:50:13,68.9,7.74,2018-08-13 15:39:08,I
8d36b9d7a238d9d50b8be72fe69ff6eb,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-08-15 15:55:18,49.9,20.99,2018-08-13 15:41:25,I
61059985a6fc0ad64e95d9944caacdad,1,eb883e95b710f252cb15d0fb41d8bbe9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-17 15:55:24,105.0,27.04,2018-08-13 15:43:16,I
bca42f7a909e7ef1946eee14699f6e87,1,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,2018-08-17 15:55:22,64.0,13.11,2018-08-13 15:43:47,I
cb6ecdef708b4c17e5c71daeecc74ae6,1,0abf3e78cba7361d44b40b471592ad38,128639473a139ac0f3e5f5ade55873a5,2018-08-17 15:55:24,22.9,13.5,2018-08-13 15:44:56,I
9e12d0b2e230c41566ece579e1e88bbe,1,c38458375b2a89d0c8a6313b016dcdc7,ececbfcff9804a2d6b40f589df8eef2b,2018-08-15 16:05:05,59.5,18.52,2018-08-13 15:47:13,I
64be1ceac437f2eed73e5b001d190e97,1,51e8feeedd83467b86a79aa2769367c5,1da3aeb70d7989d1e6d9b0e887f97c23,2018-08-20 16:04:45,17.99,12.79,2018-08-13 15:48:19,I
