order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
f1f4f8ff819c5510c061520a5485a6b1,1,683647534fe73616ae97d91a6ef253f4,49383af7ab774e4e8f3000f49c83dc4b,2018-08-15 18:15:11,55.0,23.19,2018-08-13 18:02:02,I
4c217e3cc24f803307dea7d619377def,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-30 04:45:20,66.99,19.38,2018-08-13 18:03:59,I
5b72a0a59eaf0de6502b2959810e3dd5,1,f6c3624f0bad00eefa032e306776a77b,26e13b6ff5b641b329e5524241ee2c93,2018-08-17 18:24:15,29.9,12.87,2018-08-13 18:09:28,I
de511d43118e7cd3c327dded8e3597a6,1,cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,2018-08-16 18:25:21,29.9,18.31,2018-08-13 18:13:18,I
2fe2852de76ec325582d6cb9953e86fa,2,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-29 18:25:19,66.99,28.89,2018-08-13 18:15:19,I
2fe2852de76ec325582d6cb9953e86fa,1,b2b2279a0174bb3ce78d8b668f8fe27d,4371b634e0efc0e22b09b52907d9d469,2018-08-16 18:25:19,75.0,6.64,2018-08-13 18:15:19,I
e90d8a867960fe909ecb460cb3a9e4d1,1,3003a2841d6a775095317139ed2f7943,240b9776d844d37535668549a396af32,2018-08-20 18:35:26,64.9,23.25,2018-08-13 18:26:49,I
154e1f0a7267e7d9269d772aa4beeab7,1,c3960e12854082e89ed521ed468946fa,cb6c9f5888a7a090c75beaf615925792,2018-08-16 10:55:11,38.99,19.46,2018-08-13 18:35:18,I
f1460ccc2a627656b01d6b9301f66c5a,1,8bff0b13faf092077c3bba691c07ff16,dfa0c4c6229ab200a4a1336b4d7128ff,2018-08-16 18:31:43,189.0,68.46,2018-08-13 18:39:22,I
4d43bfbb3343be92e8d9b221e34271b4,1,9e15353890070a3993281d90741280a9,4da0e408c99d2fdc2126dc9fce518060,2018-08-16 18:55:24,72.9,19.7,2018-08-13 18:42:05,I
724d9ea2df2a8c8c93254d43a1016cb5,1,7020952e39b390bfe87c475d4c99b3d7,099095b050cfe8eb1ddff5317587e96e,2018-08-15 18:55:22,429.99,43.99,2018-08-13 18:43:30,I
9d4f40b767fac576ddb5e71af7db166c,1,2bd9b51a9ab079e095aca987845d3266,81f89e42267213cb94da7ddc301651da,2018-08-20 19:04:17,75.0,10.0,2018-08-13 18:48:15,I
9d4f40b767fac576ddb5e71af7db166c,2,2bd9b51a9ab079e095aca987845d3266,81f89e42267213cb94da7ddc301651da,2018-08-20 19:04:17,75.0,10.0,2018-08-13 18:48:15,I
bde94455174baa3590e64c3d37e79e19,1,1bbf3c5abc34eb8f1d884a7503b7764f,6e386f64c84e482f0b9abf960797ee1b,2018-08-16 18:50:27,199.0,16.49,2018-08-13 18:53:55,I
15a222c08d73b6b54752e805baba8bcd,1,ad979ca019f5e2520379fc28f6bc8968,1da3aeb70d7989d1e6d9b0e887f97c23,2018-08-22 03:30:43,16.99,7.39,2018-08-13 19:11:28,I
75263102ad0ad256a7bc7c47daf26857,1,07133eebda0768a2ad3d68ef4d95b597,f61c63d13f7cd800549d5acdd390ae72,2018-09-03 19:10:15,259.0,42.79,2018-08-13 19:14:33,I
4722c098a33ec33f73433dd2c8539858,1,aea040f28a221a9ae37c4287f317d73e,87b4428a334b8f676fd9a7f3bf544fb5,2018-08-17 19:30:22,29.99,18.99,2018-08-13 19:22:29,I
497a5004e62efcb3e0bfc7606c4fd50d,2,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-08-15 19:35:19,74.99,14.84,2018-08-13 19:26:48,I
497a5004e62efcb3e0bfc7606c4fd50d,1,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-08-15 19:35:19,74.99,14.84,2018-08-13 19:26:48,I
836f9b5adb4fe06d8980fb71fa06b691,1,8ea2105f9dac119565ef0138ad05f6fb,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-08-15 19:45:16,1199.9,22.56,2018-08-13 19:30:37,I
9bf45ecba71e9121235e583ec3b824a3,1,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018-08-15 19:45:20,70.0,27.0,2018-08-13 19:34:23,I
7a3bdd1ce4ff0098b32fe17565739815,2,40eb3da673124832fdf8b3ee24215b95,aac51c486b672a9850d59f3e84b1cf88,2018-08-20 19:50:17,29.15,7.46,2018-08-13 19:38:40,I
7a3bdd1ce4ff0098b32fe17565739815,1,40eb3da673124832fdf8b3ee24215b95,aac51c486b672a9850d59f3e84b1cf88,2018-08-20 19:50:17,29.15,7.46,2018-08-13 19:38:40,I
558266bfba11bf9a23f7634ee0657f43,1,09014e6cd3dd8882e42dcf4dd4f5e305,c510bc1718f0f2961eaa42a23330681a,2018-08-15 19:50:15,38.95,7.53,2018-08-13 19:38:49,I
1cf0b7c4073a483d2badd4824a894b77,1,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,2018-08-15 19:55:17,69.99,23.29,2018-08-13 19:43:15,I
0a92bad75c24fdf33ed2a18801262e89,1,2c8e38b2b220b65a306d88444defb4fd,c8467937e403e76a8ee9f0ab13f6f5ef,2018-08-17 20:25:16,42.9,13.64,2018-08-13 20:11:13,I
125f493c9aa37e5e79a34e7b602da0a4,1,62f423e57a8c157d3877ee5867d7db88,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-17 20:30:16,179.9,38.17,2018-08-13 20:20:48,I
04a0704d5a3f27305100a48682d41bb6,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-29 20:30:20,66.99,19.38,2018-08-13 20:21:21,I
a7ff25f0e4f6914216004204460f5797,1,d5a19cc8a92434231693043e185b4c5b,5bc55dbe2f12b6af6d83ed46023e0dc8,2018-08-16 20:30:16,159.9,20.31,2018-08-13 20:22:33,I
5d5d392da798eba40e212a051377510a,1,459c346252ef503ee7b5d4d6e886a4e2,e067ad2c1c0b48758eb1b5228bcf7a68,2018-08-22 20:44:26,119.0,20.02,2018-08-13 20:25:15,I
54294e5e2e918ef6ac62494144f35b06,1,1d1fc8a85e598b6b83a558fbd354443d,fcf16b7a8697e559f0123190bb30177d,2018-08-17 20:45:18,150.4,23.76,2018-08-13 20:33:57,I
ff46263ff739ee2c14bc41c6508dcb6c,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2018-08-15 20:50:17,49.99,15.45,2018-08-13 20:39:38,I
f6abdf036dbfaa78fa40d68f83a20968,1,2c71e9b9845634cb1ea6285a8f3cbf50,612170e34b97004b3ba37eae81836b4c,2018-08-16 20:31:54,104.9,17.66,2018-08-13 20:40:05,I
35c2d3179daf2ef475f47ff2d29c068e,1,b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,2018-08-15 20:55:29,179.9,20.45,2018-08-13 20:42:30,I
516f5de9225a8f51acf38a5d5057bdd7,1,56be1c4161cca988cfebc66dc35b4feb,65febd49fd28ec955651299159b1f527,2018-08-15 20:55:31,51.0,14.67,2018-08-13 20:45:48,I
0c47aeb0b91c17647935a2b53c38d083,1,2ce3fdcd111447e6190399ff4b7eb499,67883baaae6134ee81b271a542613728,2018-08-15 20:55:34,219.0,10.28,2018-08-13 20:45:54,I
660c1d7b1c79eac538006732c1246f32,1,81b6c7c058add831803fcbba6dcc1df2,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-16 21:04:15,114.9,23.6,2018-08-13 20:46:51,I
f2d45d510df2224a3cac856602af7486,1,116a034e82f0914338091260ec0fc668,951e8cef368f09bb3f3d03c00ca4702c,2018-08-19 21:04:21,58.99,26.71,2018-08-13 20:48:30,I
6fd84385eb8cc236a04124b75069108b,1,054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,2018-08-16 21:04:24,43.0,18.4,2018-08-13 20:49:18,I
ea9b4bd2f02654a60504474278dc2325,1,61d01171a3784bab50137290350e5332,4992e76a42cb3aad7a7047e0d3d7e729,2018-08-20 21:10:14,29.9,8.37,2018-08-13 20:53:44,I
55484b30fbc70a655031929c9a7acff9,1,fabff014f52a6bfb8d46666506ef416b,080199a181c46c657dc5aa235411be3b,2018-08-15 21:10:11,134.0,9.1,2018-08-13 20:57:33,I
