product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
d176ffad05e4e7fd2de465fbdecc7582,moveis_decoracao,32.0,2370.0,3.0,650.0,60.0,11.0,11.0,2018-08-17 12:05:12,I
c93d01a34b201dc652c593bfd38b602d,informatica_acessorios,47.0,1115.0,6.0,1400.0,65.0,11.0,11.0,2018-08-17 12:06:50,I
e9697352e29a4997ca3675f10dd95740,pet_shop,50.0,1189.0,1.0,150.0,16.0,14.0,16.0,2018-08-17 12:20:02,I
2ba5ea51230217603c8a13fc5dc24e88,bebes,38.0,135.0,1.0,700.0,46.0,7.0,28.0,2018-08-17 12:23:58,I
01cb96c64e8e35f29826a58963f6ecc5,construcao_ferramentas_iluminacao,39.0,990.0,2.0,7100.0,43.0,23.0,43.0,2018-08-17 12:58:36,I
0ae6a95572c97bf4c2552e0d27762c5b,beleza_saude,33.0,578.0,1.0,355.0,16.0,15.0,14.0,2018-08-17 13:15:40,I
9b0355200f6dcf3ef427e7984d00c741,esporte_lazer,49.0,834.0,4.0,1200.0,43.0,11.0,72.0,2018-08-17 13:17:46,I
a1d9c007667f29f62ea648623552d21b,beleza_saude,27.0,862.0,1.0,217.0,17.0,13.0,15.0,2018-08-17 13:48:52,I
2988acfdcc0351677a6a53f4f51b24cf,utilidades_domesticas,55.0,1332.0,1.0,1200.0,25.0,32.0,25.0,2018-08-17 13:57:35,I
50f45d42cdfecd33a2424a1c617d251f,cama_mesa_banho,55.0,221.0,1.0,450.0,16.0,20.0,30.0,2018-08-17 13:59:11,I
36a0c4a620e0ae5660ddc2924d667b4a,informatica_acessorios,56.0,1360.0,1.0,200.0,16.0,16.0,16.0,2018-08-17 14:01:36,I
ac374e17faa1d8981d2c2329449d1519,cama_mesa_banho,39.0,444.0,1.0,550.0,30.0,3.0,19.0,2018-08-17 14:10:38,I
31e3036d804e63b859b964d0c8bf9ddf,cama_mesa_banho,49.0,420.0,1.0,1100.0,22.0,22.0,22.0,2018-08-17 14:22:37,I
11b2b219c6995bd51ac7973c2b352a0d,cama_mesa_banho,59.0,679.0,1.0,1250.0,19.0,17.0,22.0,2018-08-17 14:25:49,I
1a77eed8713a452e3cbcb548cccdb96a,construcao_ferramentas_construcao,43.0,408.0,2.0,6397.0,50.0,24.0,48.0,2018-08-17 14:26:53,I
e9d5d95031539a8b32c057e158db4977,brinquedos,39.0,759.0,4.0,389.0,27.0,33.0,28.0,2018-08-17 14:59:49,I
236a76559b9033d23ad0c58935317672,utilidades_domesticas,53.0,906.0,1.0,550.0,20.0,20.0,20.0,2018-08-17 15:11:12,I
74166bb28ab55ae0eef81ed7ff3dff29,beleza_saude,31.0,3293.0,1.0,400.0,20.0,15.0,16.0,2018-08-17 15:11:32,I
0e8dd4723ed0d8206b7edbe908f35081,alimentos,60.0,2690.0,1.0,250.0,16.0,16.0,16.0,2018-08-17 15:11:53,I
a4756663d007b0cd1af865754d08d968,portateis_cozinha_e_preparadores_de_alimentos,60.0,1304.0,4.0,650.0,22.0,6.0,14.0,2018-08-17 15:45:42,I
1055db476dfbed87313ac8481c2597c0,beleza_saude,58.0,826.0,3.0,1250.0,28.0,6.0,28.0,2018-08-17 15:55:36,I
628cfb8a45c95a7b796ea06b006e9384,automotivo,58.0,2137.0,1.0,50.0,42.0,19.0,25.0,2018-08-17 16:07:20,I
5b98dda956628fc9eb2e9c56db3dbcdf,perfumaria,55.0,1384.0,4.0,200.0,17.0,17.0,12.0,2018-08-17 16:44:32,I
12728f215b3381cac22b1fba7a97f5cf,eletrodomesticos,59.0,264.0,1.0,1200.0,50.0,2.0,37.0,2018-08-17 16:53:17,I
d4da317ad85015e956ee18ef11fc60f5,informatica_acessorios,52.0,1009.0,1.0,250.0,16.0,15.0,14.0,2018-08-17 16:57:15,I
67d4137622a3e1586ab26438993b898f,consoles_games,43.0,488.0,2.0,100.0,18.0,5.0,15.0,2018-08-17 16:58:09,I
9b31e696365ea4d66a169a1767538f2a,utilidades_domesticas,56.0,562.0,1.0,800.0,16.0,16.0,16.0,2018-08-17 17:41:49,I
