product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
2b9b580cdc992e165ca0336a078d695f,ferramentas_jardim,48.0,388.0,1.0,15200.0,23.0,102.0,32.0,2018-08-17 07:09:44,I
892bc3e900a6ad3cba5112ccdb33466f,ferramentas_jardim,40.0,381.0,1.0,850.0,40.0,15.0,40.0,2018-08-17 07:09:44,I
8ed3ae310714d18ee990923aeb411508,ferramentas_jardim,48.0,157.0,1.0,900.0,30.0,40.0,25.0,2018-08-17 07:09:44,I
b86d1f2c052bc4749ee88bb74688d814,ferramentas_jardim,43.0,269.0,1.0,30000.0,42.0,102.0,42.0,2018-08-17 07:09:44,I
186c635691c9437f7a3e928abd815213,informatica_acessorios,46.0,546.0,2.0,223.0,23.0,13.0,26.0,2018-08-17 08:06:17,I
cf2653cf76be07fe57a84a492eaedf8f,artigos_de_natal,36.0,220.0,1.0,350.0,16.0,10.0,11.0,2018-08-17 08:59:55,I
ea4202e8bb909ce3b62009e02da04a54,beleza_saude,36.0,401.0,1.0,286.0,16.0,18.0,15.0,2018-08-17 09:01:51,I
0e482d9064073154832a2311c821c668,moveis_decoracao,32.0,191.0,1.0,450.0,30.0,5.0,30.0,2018-08-17 09:07:53,I
9f7878d3613e4e7f43b8a4860267a8d3,utilidades_domesticas,57.0,106.0,1.0,1150.0,103.0,4.0,34.0,2018-08-17 09:51:45,I
597730d1cc674def6ae75c213c7da08b,alimentos,60.0,489.0,1.0,140.0,23.0,14.0,18.0,2018-08-17 10:00:56,I
a870c32995bde3e0c9b4da66da762f99,bebes,55.0,330.0,2.0,2200.0,16.0,35.0,49.0,2018-08-17 10:15:31,I
4ffe5c9bcc2524a17ce23973b55d8b24,automotivo,60.0,695.0,6.0,3800.0,47.0,19.0,23.0,2018-08-17 10:23:01,I
4d2481b021cc6916e6c45615ee2d7638,,,,,500.0,20.0,16.0,16.0,2018-08-17 10:32:19,I
a6e03fb6e5daca36cd11a48b8952c43e,cama_mesa_banho,49.0,268.0,1.0,3500.0,43.0,18.0,30.0,2018-08-17 10:42:35,I
77dcfc5b971dc8c9efed8eebca4af2d5,malas_acessorios,57.0,417.0,1.0,700.0,100.0,11.0,11.0,2018-08-17 11:10:21,I
6d0d465294cd2cb44aea084f34405967,moveis_quarto,60.0,1187.0,6.0,7000.0,92.0,34.0,36.0,2018-08-17 11:12:26,I
eac79e5169f7190fc60b25f3e9bf21d7,pet_shop,49.0,1270.0,3.0,6000.0,51.0,26.0,26.0,2018-08-17 11:15:02,I
61447f1b201702e05090de1afd35c560,beleza_saude,57.0,696.0,5.0,350.0,19.0,11.0,23.0,2018-08-17 11:58:16,I
