product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
63955fd9443dc0f492c2e146c343bf93,cama_mesa_banho,58.0,473.0,2.0,10600.0,50.0,25.0,25.0,2018-08-08 12:00:12,I
9b3d7d1f427df3cf9a6e4fa9a3cba6f9,esporte_lazer,60.0,1006.0,1.0,200.0,16.0,5.0,11.0,2018-08-08 12:03:37,I
2bd9b51a9ab079e095aca987845d3266,consoles_games,55.0,450.0,1.0,300.0,25.0,15.0,25.0,2018-08-08 12:45:12,I
1b7e8de633927dc83ae6d84f54f9cc1e,beleza_saude,35.0,472.0,1.0,358.0,17.0,16.0,14.0,2018-08-08 12:45:33,I
373735f3dfdb3b3efac836ca54c2480f,pet_shop,60.0,664.0,1.0,8600.0,60.0,25.0,40.0,2018-08-08 12:51:29,I
adc73ebfe461a4ec51e1b5b3338eca22,pet_shop,25.0,132.0,1.0,900.0,40.0,30.0,20.0,2018-08-08 12:54:45,I
c696cd2db7870be08c37822f7c0ef831,relogios_presentes,59.0,672.0,3.0,350.0,20.0,13.0,13.0,2018-08-08 12:58:54,I
7b9e46278112502bca6d6649e849fdf0,portateis_casa_forno_e_cafe,57.0,1123.0,2.0,450.0,32.0,11.0,11.0,2018-08-08 13:12:51,I
ce9aea78d3ed22be94a7f21e52b1e26a,eletrodomesticos,56.0,433.0,1.0,150.0,16.0,10.0,11.0,2018-08-08 13:20:45,I
32900f7eff5b58558727f11a07d1bcbd,moveis_decoracao,55.0,2137.0,2.0,350.0,69.0,11.0,11.0,2018-08-08 13:36:27,I
76ce2d2f67361c55ac7b28fc2f10dc8c,automotivo,54.0,1340.0,3.0,700.0,16.0,20.0,11.0,2018-08-08 13:44:54,I
752aa5bbc175624474d9dc15558755e1,cama_mesa_banho,33.0,215.0,1.0,600.0,40.0,5.0,30.0,2018-08-08 13:50:21,I
f4b9c879eda44418e4df17af2723d04d,utilidades_domesticas,59.0,1643.0,1.0,400.0,17.0,14.0,13.0,2018-08-08 13:58:08,I
ce9642db03eabe825b92638bd5d4aebd,malas_acessorios,58.0,367.0,5.0,1200.0,45.0,15.0,35.0,2018-08-08 14:01:48,I
0eae0d3fd2fe4e667213525cd676c1fe,beleza_saude,38.0,157.0,3.0,150.0,16.0,6.0,11.0,2018-08-08 14:18:37,I
a9a7d44cbdf7c47c958a585d66a0c3e1,relogios_presentes,36.0,622.0,2.0,146.0,17.0,12.0,14.0,2018-08-08 14:18:50,I
c8f17c4ceaa05acfb30a852b8ee2c0a9,informatica_acessorios,57.0,1111.0,3.0,150.0,18.0,16.0,13.0,2018-08-08 14:45:28,I
09e5556011177a1f20244a4fcdde2752,moveis_sala,52.0,400.0,3.0,6100.0,50.0,50.0,11.0,2018-08-08 14:46:45,I
277e5a33059abc0cda00fa1db8a8dc2e,utilidades_domesticas,31.0,493.0,1.0,5380.0,37.0,31.0,35.0,2018-08-08 15:04:25,I
e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,53.0,807.0,1.0,1175.0,29.0,19.0,26.0,2018-08-08 15:10:57,I
630822139240c0cff5dc0b45a61961fb,moveis_decoracao,54.0,1749.0,3.0,2850.0,105.0,3.0,70.0,2018-08-08 15:17:46,I
245883f1fe3a5b61da001c3cdb59b641,malas_acessorios,36.0,594.0,2.0,635.0,28.0,19.0,16.0,2018-08-08 15:21:54,I
c85ef665dddff9ed38e6545814f24a0d,construcao_ferramentas_construcao,53.0,757.0,2.0,1250.0,32.0,14.0,17.0,2018-08-08 15:40:33,I
e8822c8d359010a65c7901cd7656459e,telefonia,59.0,382.0,3.0,100.0,20.0,5.0,15.0,2018-08-08 16:15:40,I
b469675b10244fe989f232d3b38b41f4,cama_mesa_banho,48.0,289.0,1.0,1581.0,42.0,18.0,36.0,2018-08-08 16:23:28,I
b6c9dea1728535dbfc20e94efe4656ee,construcao_ferramentas_construcao,49.0,559.0,1.0,923.0,17.0,8.0,21.0,2018-08-08 16:41:37,I
79b43b8b16a6d58932c558b2aae57033,esporte_lazer,55.0,703.0,3.0,411.0,22.0,15.0,20.0,2018-08-08 16:42:07,I
c3674fb8631d709e138f75fad3bf1b01,beleza_saude,42.0,1213.0,1.0,1607.0,22.0,16.0,18.0,2018-08-08 16:43:17,I
d88d701f11e14213198868c769856a38,informatica_acessorios,57.0,664.0,4.0,890.0,27.0,20.0,34.0,2018-08-08 16:43:48,I
94eecc7cef7bc0bb31e2c26526efdd0a,utilidades_domesticas,53.0,1274.0,1.0,6050.0,35.0,12.0,55.0,2018-08-08 16:45:39,I
9c9abca7bb3490596a89a513233cb033,utilidades_domesticas,43.0,157.0,2.0,650.0,38.0,16.0,38.0,2018-08-08 16:46:30,I
3ee348fbc4378a65116322ca7fe06729,brinquedos,59.0,549.0,3.0,11600.0,24.0,77.0,24.0,2018-08-08 16:53:14,I
ed3ad08bb1996a67332591b7b1a6cff1,informatica_acessorios,48.0,350.0,1.0,1850.0,30.0,16.0,16.0,2018-08-08 17:00:52,I
47b61a5f9093614abf8416431fa2817c,malas_acessorios,38.0,267.0,1.0,500.0,18.0,45.0,32.0,2018-08-08 17:09:32,I
7176cc4ccfa22cda4b0e01080c8d96ed,utilidades_domesticas,55.0,603.0,3.0,2250.0,50.0,3.0,30.0,2018-08-08 17:09:38,I
0ef877bd233e765e7163f9fcb49b6ffa,automotivo,30.0,331.0,1.0,400.0,20.0,20.0,20.0,2018-08-08 17:21:10,I
6dadaa59ab994917024e4774316a840c,moveis_decoracao,56.0,666.0,4.0,950.0,68.0,30.0,11.0,2018-08-08 17:36:33,I
478bad111d2afd4eb0b433a75af01d64,informatica_acessorios,50.0,327.0,2.0,75.0,16.0,7.0,16.0,2018-08-08 17:44:32,I
3e935c981d34489d33ea5c721ab2e14c,alimentos,54.0,524.0,1.0,550.0,32.0,30.0,27.0,2018-08-08 17:54:25,I
af56f441a3b2e3181eeeb71ac93a6749,telefonia_fixa,59.0,2087.0,1.0,700.0,16.0,8.0,16.0,2018-08-08 17:59:33,I
7f8a4c409bc01200ff3b82e995cf8497,eletrodomesticos,55.0,270.0,1.0,350.0,18.0,8.0,13.0,2018-08-08 17:59:56,I
