product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
10244e4307f7a1575e022f248b51402a,cama_mesa_banho,53.0,105.0,1.0,1400.0,30.0,10.0,20.0,2018-08-19 18:13:00,I
e935787651bc6a165a8bfbba20333630,informatica_acessorios,36.0,469.0,1.0,280.0,17.0,15.0,16.0,2018-08-19 18:13:40,I
05555b7712bfdb1c0809b44166e33a25,brinquedos,60.0,763.0,1.0,200.0,25.0,3.0,25.0,2018-08-19 18:19:11,I
dcd0ac7b3f622ad8b043dda410f0c3dc,utilidades_domesticas,30.0,547.0,2.0,150.0,23.0,7.0,15.0,2018-08-19 18:26:18,I
dbf1bc6f925f7fc97db3fda5c4cbdec8,brinquedos,56.0,1210.0,5.0,175.0,16.0,14.0,16.0,2018-08-19 18:36:01,I
9b2b4b4fb7f956d73db1052f952e14f8,brinquedos,57.0,538.0,5.0,6050.0,81.0,8.0,56.0,2018-08-19 19:06:06,I
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58.0,535.0,5.0,600.0,30.0,11.0,20.0,2018-08-19 19:09:13,I
55908895fd7f77982b2d5a8aa1ad4fae,construcao_ferramentas_ferramentas,39.0,945.0,2.0,1550.0,30.0,12.0,20.0,2018-08-19 19:12:14,I
0a079e8cdc5ac7cd10e60923a7889546,utilidades_domesticas,32.0,224.0,1.0,500.0,25.0,15.0,20.0,2018-08-19 19:30:26,I
b5ab439c1d3d3990ca8375b8db5b8440,ferramentas_jardim,60.0,628.0,2.0,5500.0,37.0,15.0,37.0,2018-08-19 19:52:18,I
53d9d735cbf1969f1f2661b9b2c661be,utilidades_domesticas,54.0,807.0,1.0,750.0,25.0,10.0,15.0,2018-08-19 20:01:06,I
73654d559ec8c7b46ae0c6419cd59072,beleza_saude,42.0,3156.0,1.0,300.0,18.0,18.0,18.0,2018-08-19 20:04:58,I
75c2b393dc9df6fae25297250ebd290c,cool_stuff,55.0,126.0,1.0,533.0,31.0,14.0,27.0,2018-08-19 20:26:26,I
7d773ad4450782f8ee7f88a7ff94f03d,beleza_saude,58.0,809.0,2.0,350.0,22.0,12.0,17.0,2018-08-19 20:45:58,I
cf6b03b7b6a0d499505b4342f06e5f80,fashion_esporte,46.0,219.0,2.0,250.0,18.0,12.0,12.0,2018-08-19 20:46:26,I
3d13d2c1176a1a94d48df83ac45204bb,cama_mesa_banho,60.0,558.0,1.0,5350.0,16.0,50.0,40.0,2018-08-19 20:53:01,I
9093f710f0faaffe81ccb9dd1845ac9e,utilidades_domesticas,39.0,2294.0,1.0,363.0,60.0,6.0,11.0,2018-08-19 20:53:28,I
c9d16ed8ba8ec27713efe3d9ede42741,beleza_saude,58.0,1887.0,7.0,19000.0,87.0,76.0,16.0,2018-08-19 21:21:03,I
afdbe4b0aad75651b1a127946a589449,bebes,39.0,1645.0,1.0,3000.0,30.0,25.0,30.0,2018-08-19 21:36:57,I
253bc127c38a02e388c4e8ce854867b9,moveis_decoracao,48.0,896.0,1.0,2750.0,30.0,30.0,30.0,2018-08-19 21:59:49,I
32fe2e14dc21d43b5b9bf110de7d3a4a,beleza_saude,34.0,1436.0,1.0,400.0,20.0,20.0,20.0,2018-08-19 22:08:56,I
71b7afd92c42feab780d5ea512fc7348,artigos_de_festas,49.0,358.0,1.0,2950.0,33.0,18.0,33.0,2018-08-19 22:34:18,I
a319b66ab6cabbb2810942860c1c8a3c,construcao_ferramentas_construcao,46.0,3072.0,1.0,2300.0,16.0,19.0,24.0,2018-08-19 22:37:42,I
309680674fccf761eb94308fe0c557ab,beleza_saude,56.0,1696.0,5.0,600.0,19.0,12.0,15.0,2018-08-19 22:47:43,I
2ad27953852ba0daa0de1213686b7cec,construcao_ferramentas_ferramentas,42.0,208.0,1.0,400.0,17.0,2.0,11.0,2018-08-19 22:53:16,I
9b7f6da9aa9f1e413a63bec7924fdd38,utilidades_domesticas,48.0,174.0,1.0,350.0,35.0,20.0,35.0,2018-08-19 22:58:44,I
2527d5ced6628c0e47d84293794bc208,beleza_saude,46.0,2169.0,4.0,200.0,16.0,6.0,11.0,2018-08-19 22:59:47,I
63f7cd79973145c9e6bb11c5fd03e82e,fashion_bolsas_e_acessorios,51.0,372.0,2.0,150.0,16.0,9.0,11.0,2018-08-19 23:00:16,I
c820d5a564b86f81b760ed04c7d327ba,telefonia,47.0,1455.0,2.0,100.0,18.0,6.0,11.0,2018-08-19 23:51:06,I
