review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
5595c192e3c1566ab4e7a2748b8ed297,00063b381e2406b52ad429470734ebd5,5,,"Fiquei um pouco triste, achei que a cor do coração seria verde, conforme a foto..... Mas depois que recebi o coração cor de rosa que fui ver que são imagens ilustrativas...... 😥",2018-08-08,2018-08-09 00:12:30,2018-08-08,I
b6d14f9565eb374840a611b7a7fcac1f,8780697430377d453d0cf3f29848a515,5,Muito bom,Melhor loja......,2018-08-08,2018-08-10 21:08:35,2018-08-08,I
c6796cfb287859ad32ed193301e70116,186ab35ad2c07d4b35781c8bb314cbd9,5,,,2018-08-08,2018-08-08 23:32:58,2018-08-08,I
b3c60fd60a854c202bfa7e6cc15c87fd,8da23e61aecf8f2c23c49d53c6d16d40,5,,,2018-08-08,2018-08-08 21:12:35,2018-08-08,I
99af374925232ce64fe7f07a31b74f52,1de20a0990748db5dffe019f0cac3cc9,5,,,2018-08-08,2018-08-08 23:56:33,2018-08-08,I
3468bf4d2b5ea6a061bdb27e561fcb71,1f079793c7cf0447834c7f3fff027802,5,,"Amei minha luminária, mas na foto parece um pouco menor.",2018-08-08,2018-08-14 23:18:20,2018-08-08,I
364e74a2d89a35fa3fad2beaf96d8f17,9254ea56fb8aecea0b411b6a605e0ebb,1,Aguardando a entrega,Entrega em atraso.,2018-08-08,2018-08-08 13:13:31,2018-08-08,I
4aa67bfd565a00ce709496c736d33c3e,89c880f756709e7f7825b4ae6fe7a2f9,3,nnnnn,gfhhhhhhhhhh,2018-08-08,2018-08-09 11:35:59,2018-08-08,I
36abbac55d83ae253a6f0f95cb4a204c,983416e50ec1adc19bffa333e3dc5bdd,5,Ótimo produto,"Entrega muito rápida, funcionou perfeitamente, chave idêntica a original. Ótima qualidade.",2018-08-08,2018-08-09 00:56:58,2018-08-08,I
2dcb5c5fbdc1f48826d025524b29b0df,46aac4b6ae578b1097249c607ade4751,5,,,2018-08-08,2018-08-09 12:31:22,2018-08-08,I
5389c422bb128098563b03d0a0cc46ca,2d609a52d61c0a90d5e88a143630bc7f,4,,Gostei do relógio. Estava disponível antes do prazo. Parabéns pela rápida liberação.,2018-08-08,2018-08-08 20:21:25,2018-08-08,I
f065b469325da9931c4c6d970ce09b51,ba3794ae046c34dd007a8a9cb7cddadd,5,super recomendo,"Indico a loja para todas as pessoas que estão em 
dúvida ou com algum receio por comprar pela internet, pois vocês alem de entregarem os produtos no prazo, até antecipado, os preços são ótimos!


",2018-08-08,2018-08-09 15:01:02,2018-08-08,I
a70f5dca44766ae72ca87e11405d7663,3ea0c27406751dd56d4c57b342aa3b38,5,Excelente ,Continuem assim e vou recomendar todas as pessoas que conheco para comprarem de voces ,2018-08-08,2018-08-08 23:35:13,2018-08-08,I
4e93fb74cba5f9ebd79eb5362bf2874f,e9a85222994b1065ed4e23c6426b64a9,4,,,2018-08-08,2018-08-10 01:17:51,2018-08-08,I
f3ef5a5b79f93c8f1ac1cdef6df97fda,6370f4288632ef7c6da3672d12f5ba40,5,,,2018-08-08,2018-08-10 23:44:50,2018-08-08,I
529b87cc3e83002e72b9346a2aea5b83,cc9bbac0ab49464c551e527df59db18c,5,Satisfeito,"Conforme combinado, produto de qualidade.",2018-08-08,2018-08-08 20:09:00,2018-08-08,I
5292c7420131c0af1399cfe1c1472857,03e2511c3ad8af9188ef59218b1e8a2c,2,Nenhuma,Não recebi nada ainda!!;,2018-08-08,2018-08-10 19:48:28,2018-08-08,I
fb55fd628563e559d882c3d530ca13cc,1eb7606f2ad568b8303fb24c8ab1e2cd,5,,,2018-08-08,2018-08-11 11:24:19,2018-08-08,I
f9ea27e25d309d55f5f8130001414a64,15a5c3e66605b949f4fc77d747f8003d,5,,,2018-08-08,2018-08-10 01:39:30,2018-08-08,I
0159077dd9d4cb22186f4a0c65ac61da,162b2345ef3cc0551c0a32058840a2ec,1,ruim,"Estou preocupado, pois até agora não recebi o produto, e nem fui comunicado o porque está atrasado.",2018-08-08,2018-08-08 13:09:05,2018-08-08,I
6a11c502c8d151fd2e352421f98a58cc,86386c3dd74a55831068a41fc4fc1bec,4,,,2018-08-08,2018-08-13 11:59:21,2018-08-08,I
bc8976dcba2f1b3fa9c35bec6cb81e8a,9bdab6a58999d4197bb9182919f89712,5,,"Entregou bem antes do previsto, excelente produto
",2018-08-08,2018-08-08 23:19:28,2018-08-08,I
3a3b02a0bc72f3be731e7db680c8ef50,46f0668d5961419489c708d57e9e99bb,5,,,2018-08-08,2018-08-11 12:00:00,2018-08-08,I
4047187657ac98b320ca8050d10d4610,1999bacd196c3e2004dfebecf36b7576,5,tudo certo,,2018-08-08,2018-08-10 18:45:57,2018-08-08,I
5e90302fe86fb4bdfc068fe1790403f6,8237160b16b119b5390f8072691974f0,5,Ótimo produto ,Achei a cortina linda e de boa qualidade.Recomendo! ,2018-08-08,2018-08-09 02:08:03,2018-08-08,I
68f2d11b4a02da0f1fa1d895e5d5637f,3f75656d4a9d4b3e18204bae2bd96925,5,,,2018-08-08,2018-08-13 09:15:49,2018-08-08,I
781bb94c80a4176d9b0ff6dc2ae77964,c26ab0b30d07987314b27778194f020b,4,,,2018-08-08,2018-08-11 13:27:30,2018-08-08,I
35881e3ae0bd8cbce38bd0eb0ecef5a8,180fb4e6556687774c55bc255a5f7d8a,5,,,2018-08-08,2018-08-09 15:53:10,2018-08-08,I
05c42ee43a8890e7db8d145011909679,b1873e7f1c0220c132db2642ecf2bf1b,5,,,2018-08-08,2018-08-09 14:11:35,2018-08-08,I
c9cb4f6751105fb62280aad902cde018,a6f6b75dad02327bd16a4d391963c579,5,,,2018-08-08,2018-08-09 01:24:19,2018-08-08,I
b91a41214fa146ee5c15362f8d39c5fd,1e454110fa14e6f2c0273c624515aa41,5,recomendo ,produto foi entregue dentro do prazo,2018-08-08,2018-08-09 19:15:21,2018-08-08,I
595d372df0a7ea7c5d81c5f57375c0bc,ae8a569660d9208ffed48d06824629a3,5,,,2018-08-08,2018-08-08 22:33:43,2018-08-08,I
f2840ebf65d6163f5f0f5ac5eb2d7f3f,5985847295d7e0472fe475cbc0672ee7,4,,,2018-08-08,2018-08-10 16:46:39,2018-08-08,I
d55141ff18363cd6b106b378dbdb04cc,b413de6592c9ddd8ab07e542285d7a85,5,,,2018-08-08,2018-08-09 00:14:04,2018-08-08,I
94d1f7d074f6f1d85c695f93235c1473,133d08a542c28f4400480b9483517c32,4,,,2018-08-08,2018-08-10 18:58:18,2018-08-08,I
92004d349821076cc018c6f710360a0c,a1a43cda291e19630504e0139508698d,4,,,2018-08-08,2018-08-08 19:49:34,2018-08-08,I
