customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
7dc0de733b2e5f365577ec1440bb762e,4f33256e74e56b333e07e47064ff32fe,17604,tupa,SP,2018-08-16 12:13:01,I
a0e826a80a3267186e6d63d1dc10e34f,0b53fbff0a78346548a4dbbede242150,85812,cascavel,PR,2018-08-16 12:18:31,I
e46e9c85007da5c4a92446fac56d0588,43dafbf52f09295f38378b8a91816f0a,13214,jundiai,SP,2018-08-16 12:28:31,I
27389b038fe5c0831ab14f7dd5e8a89d,e4fa7e3641d015919cf66a0919c1e7e6,89040,blumenau,SC,2018-08-16 12:35:57,I
d2a592f7064d3ef0f34bd7a8d95e4458,54038fdafde7c49533a306f961281d9c,24350,niteroi,RJ,2018-08-16 12:44:29,I
01a9e6a66ed15bb3c5b3d9abc2e046a4,2fd8de3e5ca34f5108d291d666c1ba58,88307,itajai,SC,2018-08-16 12:48:47,I
ea3d26a484fac72fd517ff2455ff3cf0,26d8e97a00c1077e9032499763d72d3e,4130,sao paulo,SP,2018-08-16 12:52:37,I
d740b790c937025f1b8cf6df468a0160,b6409a3e4fb1319aa55da4b75155eec0,75370,goianira,GO,2018-08-16 12:58:52,I
5a88431d6ebc9a79f999c06091ae0370,3573b9d42bc178dbd9498308a0f2ea97,13105,campinas,SP,2018-08-16 13:03:17,I
613735eeed7838276933826aa1fd5013,6e2cb7d235a7351d31b5f1994c4f5001,21321,rio de janeiro,RJ,2018-08-16 13:03:19,I
ef1615358c72dae1c068aedc495a13f3,78e245c3401dbe1b63ca0296f40a3c38,1242,sao paulo,SP,2018-08-16 13:07:32,I
fb868ee37e21aece79f2c65ed9f3f118,991f43020923fe70219ca5e44119ec16,66623,belem,PA,2018-08-16 13:11:57,I
3afdfbe97490e2de65689bd2ea60238d,6f764c8c008b4c11759525a587d5c23c,88111,sao jose,SC,2018-08-16 13:17:31,I
9c5e88e3fe00bcd6bd2093125838f703,787e422f4ab02214e5312445d55ff22f,75750,nova aurora,GO,2018-08-16 13:22:46,I
0e3fea1b0f292d71f5e8750446801344,d8ba077744ee4b11f6445d54fadc7c17,13930,serra negra,SP,2018-08-16 13:29:41,I
a40d46b45a96f651215b87fab01ba7b0,ea5287f9b8b399e24d76a71234e43363,19025,presidente prudente,SP,2018-08-16 13:32:13,I
5c46e02c6ae6bc6d3a6f33966d05917c,921c64811a511efe0c19136766fab4aa,13484,limeira,SP,2018-08-16 13:38:42,I
