customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
12263c794936bb8d261c59e7a5edb234,998f20f15dcdc4cd0dcc8ae495645864,95700,bento goncalves,RS,2018-08-16 18:02:26,I
9e17dac452c8ff31056ceb4e669a9aac,3d6a13a1aa18fe9eb1ca966388a67ce8,86990,marialva,PR,2018-08-16 18:03:46,I
f7692196c74198c07989ffaed4402a68,407098d0c6c3cf83908cdc4316dd66b1,12701,cruzeiro,SP,2018-08-16 18:08:21,I
09976665bcd109e7ea6ed20415c6af52,f273a84cae4a2471cd80beb382d673bc,3114,sao paulo,SP,2018-08-16 18:09:53,I
b496948020f25e717805832d6226bad5,f8e965c33a56600fdc7fd54f0226f89d,2022,sao paulo,SP,2018-08-16 18:12:22,I
47fd46783327ac0d112d9a86085e06ec,103d44c0c5139f1199f1c9e319b922c8,27925,macae,RJ,2018-08-16 18:16:56,I
8fd1d60325f0bcb9ff4a0cfee9eb0b75,796cc5c052e5048768d67088c4ba1a4e,59600,mossoro,RN,2018-08-16 18:16:58,I
ab72b4d341557427246cd29f153d583b,f8cee2028b6b1e274e0e6178aa743bca,18200,itapetininga,SP,2018-08-16 18:18:48,I
5ef48a50490097673c18755851059261,6270037c300339dac3bce2198d4fd560,30493,belo horizonte,MG,2018-08-16 18:18:50,I
d2ec3bc5feb94e52cf9bef5cf17cf5c5,f59020a6b8581cd8850ece0533c95638,80620,curitiba,PR,2018-08-16 18:18:51,I
c2c015c222df129ec56095380b34a3f0,38d65d91905088a7b7d5be3ac5a05509,24717,sao goncalo,RJ,2018-08-16 18:24:44,I
aaf8739dd1632d44d51e010a52695f05,b2b9f2691a107ce19b6976944c6c5649,21330,rio de janeiro,RJ,2018-08-16 18:26:40,I
018bd804612e66267d4dc4ac8f8b98c1,7790c5e57083e41620d71f9824c64eca,2436,sao paulo,SP,2018-08-16 18:26:46,I
f143ffc83f3b2f26c4b9ed37f0f70bcd,7fdf91e0344d24265b925fd3107b2582,28300,itaperuna,RJ,2018-08-16 18:28:32,I
372922185b99948dd405acc9e0d55828,3bfe0607a8777c8e9bfb7d6bcf44aa0a,16800,mirandopolis,SP,2018-08-16 18:28:41,I
077de06f3b141d3ea9d6be46b409262e,b6f9b37d079d046b778bef7754e5ee66,95334,vila flores,RS,2018-08-16 18:28:48,I
002554bdf9eb99618d8189c3a89fdd52,8b57ae2e81c35f05e114c1461ae84b6c,89804,chapeco,SC,2018-08-16 18:28:51,I
b47024b93a109910a33dc796ea7593f9,83713f647f81aaccd6a0826b0f8d5b93,1511,sao paulo,SP,2018-08-16 18:28:54,I
ed98488aa6e937952b6717bc933f0d70,0f53f9de97fd752db6a2c74a3bac5cf7,22030,rio de janeiro,RJ,2018-08-16 18:32:02,I
