order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
9ac3e0dd6aeb10079e605b2e0f1cd7de,1,f7740e5b4337a3cc4a8a204553101a85,04308b1ee57b6625f47df1d56f00eedf,2018-08-27 00:25:12,554.9,21.98,2018-08-12 00:13:50,I
2645cc89531b7de88149e18d83a13263,1,11f5b5f05fa5e1a6084d240310fac08c,3bfba5a77604f6dfae7e6dd7aaf65821,2018-08-16 00:30:11,239.9,19.73,2018-08-12 00:16:39,I
3bd9055cde8c3ff6e14396459c776cbf,1,c3779d48220f0a47ad0adb07b5d19c3e,ca4b77513ac2040591b0d8fae6958380,2018-08-14 00:35:14,111.27,15.88,2018-08-12 00:26:37,I
0214781b6f9215eb09fb1b78de35b07e,1,f5badee8a0e679f057ec0ca4f0f32dcb,e0a366315b1b726b6c7832d664c0f530,2018-08-14 01:04:13,109.9,8.93,2018-08-12 00:34:21,I
88d8024d811be666f66e7199e27a830b,1,475936ba8be53c74b3bce95cb665a0b3,1cbd32d00d01bb8087a5eb088612fd9c,2018-08-16 01:25:10,35.9,12.91,2018-08-12 01:10:43,I
ca3625898fbd48669d50701aba51cd5f,1,1065e0ebef073787a7bf691924c60eeb,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,309.0,1.84,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,2,0cf2faf9749f53924cea652a09d8e327,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,33.9,1.84,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,3,0de59eddc63167215c972b0d785ffa7b,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,159.0,3.67,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,4,0de59eddc63167215c972b0d785ffa7b,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,159.0,3.67,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,5,5dae498eff2d80057f56122235a36aff,888faa8bfb0b159c37de6d898b961c31,2018-08-17 02:25:07,95.9,0.15,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,6,4a5c3967bfd3629fe07ef4d0cc8c3818,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,109.9,0.15,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,7,678c229b41c0e497d35a25a8be1cc631,888faa8bfb0b159c37de6d898b961c31,2018-08-17 02:25:07,95.9,0.15,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,8,21b524c4c060169fa75ccf08c7da4627,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,63.7,0.15,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,9,309dd69eb83cea38c51709d62befe1a4,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,56.0,3.68,2018-08-12 02:11:20,I
ca3625898fbd48669d50701aba51cd5f,10,309dd69eb83cea38c51709d62befe1a4,0b35c634521043bf4b47e21547b99ab5,2018-08-16 02:25:07,56.0,3.68,2018-08-12 02:11:20,I
73ef343c9dbf2f6d45362c9bc150f4b7,1,ce99c3515272dee739f2d3eddae0f2cf,26d8a1c7c75d513045798992ead43aa2,2018-08-16 03:45:08,2150.0,33.15,2018-08-12 03:44:50,I
