customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
48f7707d8436ab3d8549abb02f4715b1,5fce3567a69e158290a6d73138f4f69b,87430,tapejara,PR,2018-08-17 06:43:42,I
d9c8ac66683b402ce687065e74f90e1d,99a5e65c7e10304c6e5a9f9c241abb5c,29350,presidente kennedy,ES,2018-08-17 08:51:57,I
0802da9993945877f32ed71ab7800b6f,b2c80924e40eb8711702a1b9bc2c7e58,55345,iati,PE,2018-08-17 08:56:40,I
aea121c7ed7090e3fd711f7e6e74912b,ec68881255e1e36e750fcb69f2315092,64006,teresina,PI,2018-08-17 09:57:43,I
5aabe54fe4656cb4bd808f1f54cb0165,91098f922248b17843ebfe5b8659f7d8,55034,caruaru,PE,2018-08-17 10:18:27,I
436f56dcdaacb0a631a8dded7fd62bdd,f99d6dcdeb904bc1feb8750a1a6a47ea,95650,igrejinha,RS,2018-08-17 10:47:31,I
94a1fd95e0206cf4f438d24d15378685,871090876d4f60c4c9935ff3eaf6d7ff,56000,salgueiro,PE,2018-08-17 11:03:13,I
7fc8ef1dd2d7ac610fde57ee0cd595c6,b6060f1e6ead8a46861445ea8ac72c85,80540,curitiba,PR,2018-08-17 11:18:10,I
0e620b2e35b839f1e372e03afd6bd9ab,0056c2dd794a5eede6164dcae635875a,39270,pirapora,MG,2018-08-17 11:18:41,I
90c5ced703f28718eef7ac75cb35e854,058c974241ca9223249ab8ba9274478b,6764,taboao da serra,SP,2018-08-17 11:42:33,I
8aac7e3ddd515089585bbab2b7d85aa8,1d34beeda3b2d9a16c418c0d1419bdea,45710,itororo,BA,2018-08-17 11:42:52,I
f1452c1d5261b64ac857117bf23835c9,f7f5074184a59c92c83fabe748cca331,62270,hidrolandia,CE,2018-08-17 11:51:09,I
29df9d84d5c2c55f18ca5afe1701f031,fbed94e43d1a3b02454cf347c3acde1b,11706,praia grande,SP,2018-08-17 11:54:45,I
b37ea7f1b8461e3bd4e534a81f126f5a,ab4f9957c5cee6d8b99de10856e13822,24745,sao goncalo,RJ,2018-08-17 11:54:59,I
11787df0ce15c1f8f9810e452fdf3925,f65bf2a31e41b9fbbc1c14056b762f08,14640,morro agudo,SP,2018-08-17 11:55:11,I
