product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
546c7560260f60e3e086d0d106ced4e5,sinalizacao_e_seguranca,36.0,426.0,5.0,975.0,30.0,16.0,17.0,2018-08-10 12:12:07,I
371aee0c62742638ecc8c56910184dc8,esporte_lazer,23.0,130.0,1.0,350.0,16.0,14.0,16.0,2018-08-10 12:12:35,I
4fb3f6a1290166c334db109b6af6a1ca,bebes,29.0,92.0,1.0,550.0,40.0,4.0,30.0,2018-08-10 12:24:44,I
0e9ccf7f1a20862f5726769dfe55043f,automotivo,52.0,1418.0,1.0,150.0,16.0,27.0,15.0,2018-08-10 12:30:45,I
cc1cf854a12251181a78ee8e39f2819b,livros_tecnicos,28.0,1168.0,1.0,450.0,17.0,24.0,11.0,2018-08-10 12:43:39,I
a01801e4d348c3375e43643085a6b576,eletrodomesticos,55.0,1855.0,1.0,350.0,16.0,20.0,11.0,2018-08-10 12:48:27,I
80a96c144008b8446632f872d3b1a3ed,utilidades_domesticas,46.0,193.0,1.0,1025.0,25.0,23.0,25.0,2018-08-10 13:02:31,I
0abbc7837b3659615530515c12091add,construcao_ferramentas_construcao,59.0,1307.0,3.0,200.0,19.0,8.0,13.0,2018-08-10 13:10:40,I
33c98bd750b001296730e4eebb44b579,fashion_bolsas_e_acessorios,52.0,830.0,5.0,200.0,20.0,20.0,12.0,2018-08-10 13:12:53,I
8f067bbefef28a44846f69f9727378f5,utilidades_domesticas,56.0,808.0,2.0,300.0,22.0,9.0,15.0,2018-08-10 13:37:19,I
c3f395b8242415289ed70b34eaf0a3be,beleza_saude,53.0,3439.0,1.0,2525.0,18.0,18.0,18.0,2018-08-10 14:09:09,I
695e7998d136c389e5b287c1ffe4b62a,informatica_acessorios,49.0,160.0,1.0,120.0,17.0,9.0,11.0,2018-08-10 14:12:31,I
97b5158053e671771fe7c85ec69ee043,moveis_decoracao,59.0,846.0,1.0,21300.0,50.0,50.0,50.0,2018-08-10 14:19:56,I
2772d1e494d431a05b7bcc95b02163b6,pet_shop,57.0,2093.0,4.0,1550.0,40.0,32.0,20.0,2018-08-10 14:24:02,I
32d0ece9e71d901d7641c553c4c5238c,consoles_games,56.0,487.0,4.0,100.0,16.0,16.0,20.0,2018-08-10 14:48:44,I
1954739d84629e7323a4295812a3e0ec,portateis_cozinha_e_preparadores_de_alimentos,58.0,792.0,4.0,750.0,30.0,30.0,30.0,2018-08-10 14:54:25,I
afa29d87f14911e7ddf199438b208e37,moveis_escritorio,39.0,2137.0,1.0,7500.0,58.0,28.0,58.0,2018-08-10 15:00:29,I
43d2d5d7e3a65abd97422578f9d4df78,fashion_bolsas_e_acessorios,45.0,1220.0,6.0,200.0,40.0,32.0,11.0,2018-08-10 15:03:50,I
aa175ef941b5ebc330e96ea4328488b8,esporte_lazer,53.0,831.0,1.0,800.0,16.0,2.0,11.0,2018-08-10 15:06:18,I
37c3932ee8a101cbabcfc597e92c26af,automotivo,46.0,262.0,2.0,50.0,16.0,16.0,12.0,2018-08-10 15:08:54,I
7134464bd4e33be7a2604345a4c0ccf4,artigos_de_festas,55.0,336.0,1.0,4550.0,33.0,18.0,33.0,2018-08-10 15:26:47,I
d315708215f34761b88bef422c463110,papelaria,50.0,115.0,3.0,550.0,25.0,15.0,30.0,2018-08-10 15:46:35,I
cc88837a83ef7b7ea2bf724434a53ef3,construcao_ferramentas_seguranca,51.0,561.0,1.0,1150.0,80.0,7.0,11.0,2018-08-10 16:04:45,I
4732ecf5e4abee8f7ff4d1b8df0f7af5,automotivo,39.0,1571.0,3.0,1100.0,37.0,12.0,30.0,2018-08-10 16:05:40,I
5862da8a8a08881304fe2dc5d8671200,ferramentas_jardim,43.0,432.0,3.0,1000.0,105.0,20.0,20.0,2018-08-10 16:15:34,I
d967e722339b5694c236717a78497634,casa_construcao,46.0,841.0,4.0,700.0,22.0,18.0,22.0,2018-08-10 16:23:39,I
c8e167a128928bf9c4e5ab674e78d2c2,instrumentos_musicais,50.0,904.0,1.0,2525.0,29.0,9.0,30.0,2018-08-10 16:24:47,I
ec74982f2c5381621923b6b704605624,pet_shop,52.0,869.0,3.0,700.0,36.0,17.0,11.0,2018-08-10 16:25:13,I
38651ca5be7f992345b0ea57bdf25719,perfumaria,41.0,634.0,1.0,113.0,16.0,4.0,19.0,2018-08-10 16:28:31,I
3eb130ebc817c46e7f7e9c9b00b7f75a,beleza_saude,33.0,431.0,1.0,1725.0,16.0,30.0,16.0,2018-08-10 16:53:55,I
a5b40bfd9d0d065c0e89d203f90fca25,relogios_presentes,57.0,540.0,3.0,675.0,16.0,11.0,11.0,2018-08-10 16:55:22,I
1bbab10ac1cf79799f5c997e4817c46a,utilidades_domesticas,44.0,330.0,3.0,425.0,18.0,18.0,18.0,2018-08-10 16:55:53,I
8974fd022d2eca68246a2f754bd7de23,telefonia,26.0,345.0,1.0,200.0,27.0,5.0,20.0,2018-08-10 17:01:31,I
9c05bfa05404168611d6340f43b4b022,,,,,1500.0,33.0,4.0,33.0,2018-08-10 17:04:53,I
b19a2365309dfdd579a0383bfbe17416,moveis_decoracao,57.0,630.0,1.0,400.0,40.0,10.0,30.0,2018-08-10 17:15:09,I
fb7b0b000e62f37b2d53546b843201b8,cama_mesa_banho,54.0,1050.0,1.0,2800.0,33.0,19.0,45.0,2018-08-10 17:43:20,I
32c871f1791d0176b14c3081c3cf3e74,moveis_decoracao,51.0,1006.0,2.0,2000.0,11.0,11.0,52.0,2018-08-10 17:47:01,I
