product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
95ed6f297ce9eff502631d01905cbd9e,perfumaria,42.0,931.0,2.0,228.0,18.0,8.0,14.0,2018-08-10 08:01:54,I
a94567e6e87ea78a1be38458e59847dd,eletronicos,60.0,494.0,1.0,350.0,21.0,5.0,13.0,2018-08-10 08:09:28,I
cd38d11012543d1a98cc357a3bbbb1cb,cama_mesa_banho,57.0,507.0,1.0,1900.0,25.0,25.0,25.0,2018-08-10 08:56:30,I
f444092e1a9f9dedb91cf0717d6c4cff,automotivo,45.0,144.0,3.0,350.0,19.0,19.0,14.0,2018-08-10 09:09:10,I
1fb586196a6ef3b8ac6e33b0fd7ddc6c,esporte_lazer,59.0,605.0,5.0,450.0,32.0,5.0,16.0,2018-08-10 09:18:07,I
a7bd5cdf5ec9debc822d3d64b5c4a80f,brinquedos,55.0,509.0,3.0,1250.0,30.0,20.0,40.0,2018-08-10 09:20:02,I
50e1cbad89e4edeefc63345ae9747775,automotivo,54.0,276.0,1.0,250.0,25.0,15.0,15.0,2018-08-10 10:31:43,I
7a10f0794d6c8bf257417ac22866e78d,automotivo,57.0,369.0,1.0,1675.0,25.0,15.0,20.0,2018-08-10 10:39:43,I
50eece63391870c7fb7c07c92a76d447,casa_conforto,60.0,216.0,3.0,950.0,30.0,20.0,30.0,2018-08-10 10:53:30,I
90df8aac53ea5a44fce74e1ef7ca2259,beleza_saude,59.0,1004.0,1.0,150.0,20.0,10.0,20.0,2018-08-10 10:56:36,I
741f691f78a534cefbddcc7887f1c3d1,casa_construcao,48.0,223.0,2.0,3150.0,30.0,26.0,27.0,2018-08-10 11:02:08,I
7ea3919d7abd2b09549543a2508e7b26,informatica_acessorios,59.0,1196.0,3.0,220.0,18.0,15.0,16.0,2018-08-10 11:16:45,I
40df4be4429553e18755913ac3cfeac5,instrumentos_musicais,44.0,546.0,3.0,1450.0,32.0,14.0,27.0,2018-08-10 11:25:41,I
0856c40d9a18fc6aa8bb4be6a092f95b,cama_mesa_banho,57.0,399.0,1.0,10965.0,52.0,24.0,52.0,2018-08-10 11:48:43,I
77a76108c16a41f20a2da26c6afdfd4e,informatica_acessorios,39.0,1543.0,4.0,600.0,41.0,6.0,21.0,2018-08-10 11:56:30,I
