product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
8c881951778b843dd2567fe997812ded,cama_mesa_banho,52.0,318.0,1.0,804.0,34.0,5.0,33.0,2018-08-10 18:04:14,I
026f43af35e7951067097527d5c31bcc,agro_industria_e_comercio,58.0,1075.0,1.0,10317.0,52.0,33.0,43.0,2018-08-10 18:09:49,I
d8243785d7ff92726cf5c74caf11a6e4,eletrodomesticos,40.0,72.0,1.0,150.0,20.0,13.0,15.0,2018-08-10 18:10:37,I
2a55bbbba62db632421607d23042a393,beleza_saude,59.0,2729.0,5.0,400.0,20.0,8.0,14.0,2018-08-10 18:10:38,I
4c2da344ea77566a0d45390f5cbd78e8,eletrodomesticos,57.0,217.0,1.0,250.0,27.0,13.0,17.0,2018-08-10 18:22:24,I
9138555a5066b7f16bf15e75c7db067c,construcao_ferramentas_iluminacao,57.0,919.0,6.0,540.0,16.0,27.0,16.0,2018-08-10 18:41:23,I
4c84f53b7bc2ec06da784fda591018b4,eletroportateis,38.0,297.0,2.0,2500.0,15.0,29.0,30.0,2018-08-10 18:47:53,I
f72379337062680ca5a2b7b0275913d8,moveis_decoracao,56.0,945.0,2.0,2050.0,30.0,22.0,18.0,2018-08-10 18:49:26,I
81effc3dd4e4875690858fca347c76c7,brinquedos,46.0,1149.0,2.0,600.0,30.0,20.0,15.0,2018-08-10 18:50:46,I
3609dcfca328f686e30517807ce959a9,beleza_saude,40.0,876.0,1.0,1150.0,16.0,16.0,16.0,2018-08-10 19:29:10,I
d426c52017387e708aa9e72eb90797b2,eletronicos,34.0,1487.0,1.0,1500.0,16.0,8.0,16.0,2018-08-10 19:29:13,I
aa5e980b726d76e5a61dfd188724be28,esporte_lazer,57.0,535.0,2.0,850.0,22.0,15.0,22.0,2018-08-10 19:41:30,I
476b6df477189e80a6b8eaaa75b07200,cama_mesa_banho,60.0,347.0,1.0,7950.0,45.0,18.0,38.0,2018-08-10 19:57:27,I
b9a90f1fc4d536d191445c068ef514c4,construcao_ferramentas_seguranca,58.0,1254.0,5.0,9450.0,105.0,17.0,14.0,2018-08-10 20:43:30,I
d670c0f6be30a062ebd8f8612ea82d71,telefonia_fixa,39.0,975.0,3.0,450.0,16.0,8.0,16.0,2018-08-10 20:50:51,I
edc8415b709fb70b465f80301ad0a9fe,livros_interesse_geral,53.0,1258.0,6.0,640.0,15.0,21.0,18.0,2018-08-10 21:12:22,I
710e8b076db06c8e5343a9e23f0e3d83,esporte_lazer,60.0,645.0,2.0,600.0,30.0,20.0,20.0,2018-08-10 21:14:35,I
4f45fa1109c51a1b799a8fe7a3f9a854,fashion_bolsas_e_acessorios,36.0,352.0,3.0,150.0,16.0,9.0,11.0,2018-08-10 21:36:37,I
9d967d813d8be59b6b5b21dc823155b4,utilidades_domesticas,46.0,879.0,3.0,9900.0,40.0,30.0,35.0,2018-08-10 22:17:47,I
ed81ccd0bc6bf90922a03bd003d66db0,utilidades_domesticas,63.0,369.0,3.0,350.0,30.0,5.0,35.0,2018-08-10 22:21:38,I
59f6da6e6ee8c426214d2b9173f2b383,beleza_saude,53.0,1135.0,4.0,150.0,16.0,6.0,11.0,2018-08-10 22:50:14,I
f5059e551244b19994cd977bf5853bda,utilidades_domesticas,52.0,602.0,3.0,2250.0,50.0,3.0,30.0,2018-08-10 22:51:23,I
