customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
14004fd07ceaa42a07f06dcdee343fa4,5d090bf0d5a39b62327ccc888d1ec0bb,8559,poa,SP,2018-08-10 17:08:46,I
de43c91b27ac6a591f999040a7ee9342,79fac3e1a69bc62339cee9fc5235f233,14787,barretos,SP,2018-08-10 17:12:24,I
ebc4d7861f2c3df2c3d6aeb0013700db,994cf0ee7af82a0fecac91a978eba7dc,36021,juiz de fora,MG,2018-08-10 17:13:50,I
efb399989df3fa489f07cf50a7673566,39618678c9395910a7d675df2b0af941,38195,conquista,MG,2018-08-10 17:14:25,I
d383ffa554accda33e87d9d5df2d7bd7,5c010e8ba6c494b6e3056be4760af4d8,6803,embu das artes,SP,2018-08-10 17:16:53,I
e620a9a4cdf12ab1e817c17496e9c5d7,c283a677fa9937143f13fe6f58fd901d,31170,belo horizonte,MG,2018-08-10 17:18:42,I
6d84b2ad64db0964502c2a53c65320a1,3ec928687af2c793017f7e782fe88632,25964,teresopolis,RJ,2018-08-10 17:18:55,I
0abb39b16686366b86f96d6c014146cc,f29cbfd17d3e53191eedbd919a793435,13503,rio claro,SP,2018-08-10 17:20:53,I
1471f2464edb13ceccc7b52cb1a9def4,7a8fb0f39f0df44f5d0b3c0d01d98d30,82510,curitiba,PR,2018-08-10 17:21:16,I
b42a98271ac6f75bed2e975df1bb375b,a661964801ee5538806fc9b4186d1536,30411,belo horizonte,MG,2018-08-10 17:21:30,I
485d59ed46bda4a60ac9ab15c32ec63c,ff2521c4012e1a212bbd12c9ed5acc48,30150,belo horizonte,MG,2018-08-10 17:24:34,I
b6cfe37674486d5bc4037fd4e7bb5bd8,56337e3e78cb8aed2e183b78f4101a22,20740,rio de janeiro,RJ,2018-08-10 17:26:33,I
a83ac7ce2fbf35d6cfe824ee9035fb1d,c94170f7100d11d7639f31b9c00bb196,9560,sao caetano do sul,SP,2018-08-10 17:28:25,I
84d0099e93ffdfbcf9c3e565bee3162f,24608d721db0752f56074485d847f79d,80050,curitiba,PR,2018-08-10 17:34:34,I
bfb44779e5b5ee756b6de1b584d9be6a,53b79b163547934f6f13f39421e6c930,22051,rio de janeiro,RJ,2018-08-10 17:36:32,I
5bb34af0aa8e40626c351f96f19bd8ef,8d939f39299cfc788d8b78e5d0385dee,41820,salvador,BA,2018-08-10 17:37:03,I
9fab04dc9d3e7a724b546cf3ca3ba3bb,73de59bf3a2643b862a6045683ab50a8,38400,uberlandia,MG,2018-08-10 17:38:05,I
2490b51fb3f142dabbee3e059eba36ee,1d43feae2a0ae9a54336cfd6d7cfd022,7240,guarulhos,SP,2018-08-10 17:38:43,I
77ecb0c9e88332432bb2b846dea32b2b,4e259b39ec0e420fd5b67cbfc6291554,27965,macae,RJ,2018-08-10 17:38:56,I
d0a038bb17c57b327e1e499b1806122a,a2020bb57a66be186c84e25bb0984672,14740,viradouro,SP,2018-08-10 17:39:58,I
7b9ceeead56783d37ce8c18f1671dbda,d99f10011cfe9b70e0d6d59280a669b2,65706,olho d'agua das cunhas,MA,2018-08-10 17:41:55,I
29ba390ca4b030bfe8c2d7154c5efa21,192e466fe57545895c6f3db499e57651,30160,belo horizonte,MG,2018-08-10 17:44:46,I
2c7f7bc25633eea4bbc7a09a1779e933,837502a03089bd6634038d02e13e828f,5477,sao paulo,SP,2018-08-10 17:46:32,I
f61cbaa6f1e966dc68180d028dfc6340,82bb804b1ce4844e9fcb9be805767b97,6693,itapevi,SP,2018-08-10 17:46:36,I
0a515b177ea670c0fcb7dce752c5d05d,52af4256d312f86a87d868bc4cb763ec,2273,sao paulo,SP,2018-08-10 17:46:39,I
12e7a4d8644fba0b64b0123f8ac5b555,4709f700d732ecc6841b3c33ecb46dd4,97030,santa maria,RS,2018-08-10 17:46:45,I
8de96756639d09772d2f364c7c81c32c,b87e839e8fddafb7b6711123b4450131,6833,embu das artes,SP,2018-08-10 17:48:31,I
38fa2c2a1a69a2448ae63b3aced4d39d,1181dc19b5bc200ecadf0b8a28523092,3351,sao paulo,SP,2018-08-10 17:48:53,I
0abfc3708de5203597a8e7a5c14aa2ec,13b9a05fe8f9f08a09933cab3b0c2107,13780,divinolandia,SP,2018-08-10 17:48:54,I
fb0a5f198af9146879712f3fc2afb788,4871fa68534498e54aa3064b07a7717f,13073,campinas,SP,2018-08-10 17:51:30,I
860403dc3e131f362cda3ddb09c5a0ce,aaeafe59c1126cc0a74be5de7a0d5d2b,74723,goiania,GO,2018-08-10 17:51:46,I
b0f06b1979dedd3f28f8f0d5e4ad08fb,79dbe8f7d2cd77fc463cfb663ab1375c,2402,sao paulo,SP,2018-08-10 17:51:57,I
6260e99309fefdfaef12d0ef8fe82e77,1f4579881fb0fb755d56d2f832d64aa4,48602,paulo afonso,BA,2018-08-10 17:52:42,I
795b085cc42ddd4b1f21acf716c176e5,918bcf2bc10b6743fb04773072c741bc,5093,sao paulo,SP,2018-08-10 17:56:47,I
43e2c04ed657fada56adb13d4318760a,b3a6c074f4c6aa92d1f80e91ff21daa0,72430,brasilia,DF,2018-08-10 17:56:54,I
4e46d204fdc870530157b2c4923e3312,5b330dc133af4fb8bd0a89521d54bf87,22775,rio de janeiro,RJ,2018-08-10 17:57:49,I
d4f33d75831b7cfcfb2cbede8e0c7cbb,aef1db2c61a9e712fe5a0ab9fa4f56be,18708,avare,SP,2018-08-10 17:57:59,I
