review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
00ee80862b9f6b894b9d30f0b7336a70,9c893d6ab03661d6f07382306b4de688,5,,,2018-08-12,2018-08-14 17:07:46,2018-08-12,I
9542816bc9a24e6d5999527194d4a232,63b560062bb9ccde4a2b9e9d26b39486,4,,,2018-08-12,2018-08-12 21:37:01,2018-08-12,I
0e9f7793a6c50b0d3f23a1a6e948845e,433a9459ece4c6083b2aa89b2480a1a8,1,Produto não foi entregue,O prazo encerrou no dia 10/11/2018 e até presente data não foi entregue.,2018-08-12,2018-08-13 15:19:42,2018-08-12,I
8672a30c567f4286320abb476565e154,f87f3a5e91df877dc36b65fb69ff2465,1,Produto não entregue,Produto não entregue e sem dar satisfação ao cliente.,2018-08-12,2018-08-12 21:04:29,2018-08-12,I
c6967e2c399bfe4a35f350c091f15e9f,0850d4915a0e1d284feb7aeee9f88573,5,,,2018-08-12,2018-08-15 01:53:56,2018-08-12,I
f1f312c59674ad384cf410b4b440220c,a524add4c939052769dca61e4e2cebb0,3,,,2018-08-12,2018-08-14 15:37:57,2018-08-12,I
4cc4198a3f0546d3c760cf526f9e2787,b01f56415d8fd608605b7a1673abf6cd,5,Parabéns lannister.com,"Qualquer produto que eu compre com você ,recebo dentro do prazo e das qualificações.Continuem assim.É a seriedade do trabalho que fará o Brasil virar um país de excelência na prestação de serviços.",2018-08-12,2018-08-12 17:47:31,2018-08-12,I
9b94a7687cc559539f598fec29e47ab9,b164237e62593d65bd06208c4e722120,4,,,2018-08-12,2018-08-13 09:13:52,2018-08-12,I
594f65a550601e226dd245efd92e8d76,2b8c5991476242babd85ba5b7ca5a7cd,5,,,2018-08-12,2018-08-13 01:09:03,2018-08-12,I
54e65ea9b1e84a47c6e3b4ef26b1f331,f1036577176d907152534984bfd5018f,3,3,tem problema com un cartucho o preto nao funciona,2018-08-12,2018-08-13 12:01:59,2018-08-12,I
cd79341fb82ed2caccec747e4108764f,7d1541a6b298a1d3e07f889c595e69c3,4,Recomendo a loja e o prod,MUito bom produto. Recomendo.,2018-08-12,2018-08-12 23:30:49,2018-08-12,I
c4132e2219cae769ebec10e36daa813d,3016aab208504e35592823875a18d588,2,Urgência,"Tinha urgência em receber o produto para dar o presente no dia dos pais, mas não chegou no prazo e não tem nada dizendo o porque da falha na entrega do produto.",2018-08-12,2018-08-12 04:34:42,2018-08-12,I
9593f64de45c9fbfdf5d1baeaea1309a,41f02d9998aea7e212e8917bf2649cce,1,,Preciso saber da data de entrega pois até agora não recebi,2018-08-12,2018-08-15 12:59:33,2018-08-12,I
7acf0530238ffe5ecb5a4c7be7762198,5295a4f70cac6082f1f9051409e69010,3,,,2018-08-12,2018-08-13 02:18:27,2018-08-12,I
3e052aa5d4bcb903349ab3dc12cb9f3e,81278969652e49f0c09910275f10fdba,5,,,2018-08-12,2018-08-14 13:01:07,2018-08-12,I
49713c30db803c0288cb3b89a3434103,249907441e345229204263360b34edd7,4,,,2018-08-12,2018-08-13 13:04:47,2018-08-12,I
7b50742a75587f1fe237d82415f89a71,8d71c4f38d584ca7e192f7e02dd592f1,2,,,2018-08-12,2018-08-12 13:43:32,2018-08-12,I
fdda4f6ef4af55a3bb72dbef7bb55f24,5128bbf180434cd939884e273629de98,3,Ainda não chegou produto,Espero que o produto chegue em breve. Permaneço no aguardo.,2018-08-12,2018-08-13 12:44:02,2018-08-12,I
23af2bba241b09a5281dbe308ef8b5f5,cf19b9eddcef18fed0071f773887b1e6,3,,,2018-08-12,2018-08-13 12:02:23,2018-08-12,I
0e5d63e13cde00d592e9fd1f117ef4e0,807af8ed74954311649aa47a52ff3061,5,,,2018-08-12,2018-08-13 19:30:54,2018-08-12,I
24a99d709054e765ba07fa20e4750d86,78cdcb172d0131f82c621d36e496db8d,5,,,2018-08-12,2018-08-14 02:30:32,2018-08-12,I
ecd4ffbba8ca91acae946a125706c279,f850238de020e40b355e62b3198da17e,2,,"Recebi aquela frigideira de revestimento preto, que tem valor inferior. Imediatamente solicitei a troca, porém o produto correto não estava disponível. Mandaram qualquer coisa no lugar sem me consult",2018-08-12,2018-08-14 22:33:25,2018-08-12,I
282b39000a7e0fc8985b455fd576e8f3,14def5e6b6021ae117c181c039258033,1,Não chegou no prazo,Ja paguei a 1° parcela e ainda não chegou,2018-08-12,2018-08-12 23:14:55,2018-08-12,I
0285571bd6365fb6c151d88c219e80e4,8a815ef04af4a8e91fd908912074ac5c,5,,,2018-08-12,2018-08-16 13:20:58,2018-08-12,I
6553387898aa41aaf1fb71231e116ba2,3446075ceaabd2c708b0108c2f4da282,1,Sem avaliação,Nem sei o que dizer!!!,2018-08-12,2018-08-12 15:48:40,2018-08-12,I
3d1b2c2ab0287c84cd3fc0bdafa92230,f66098258f2a0ec8b2836377097fd48a,5,,Entrega rápida e tudo certo.,2018-08-12,2018-08-13 21:36:31,2018-08-12,I
78138c3e8122b4166fc5b06dc0ad1117,3c6c4d8395cd1b0c68ffa02fa1446367,3,,,2018-08-12,2018-08-13 10:56:04,2018-08-12,I
0c5a7b34ee992709eccaa8bf00b8031b,a1e6a1eeef79fc64be1040e5ac6d3119,2,,Não tenho como avaliar fornecedor até o momento ,2018-08-12,2018-08-13 16:18:29,2018-08-12,I
8c58dbef29f1569b4adf51f78b064bc9,a6ade711f329afba041f4c8cfa9ec963,1,Atraso ,"No momento ainda estou aguardando o produto .Ja mandei dois emails e não obtive resposta .Falta de consideração com o cliente .Estou triste porque sou cliente antigo da lannister , ja o parceiro.....",2018-08-12,2018-08-12 12:15:41,2018-08-12,I
d3facc1833b6a4212693664abd7e2817,27ba5b776eb297cc91015bae7bce34d0,5,,,2018-08-12,2018-08-12 21:12:50,2018-08-12,I
f68cd2536bc6484da07fe9894d051423,dc9d98442e1b036b58ba9dadf51a52ef,3,recomendo com ressalvas,"veio com uma peça quebrada, nada grave talvez na embalagem não tiveram cuidado",2018-08-12,2018-08-16 00:11:36,2018-08-12,I
ded73ec7ce5369e114ab6c981dfc5ced,53ec23d3e71b749fd840c22675065007,1,QUERO MEU PRODUTO,"Ainda estou aguardando o produto, aceito justificativas, há muito tempo que compro nas lojas lannister e essa façanha ainda não tinha acontecido. Aguardo solução.",2018-08-12,2018-08-13 23:15:01,2018-08-12,I
82f84f89b46a82e0ecd8b87394336758,3e68d0953d76c816cb9b580357cf65a1,3,,Não cumpre o prazo ,2018-08-12,2018-08-12 13:25:17,2018-08-12,I
091c8f285648ece0147398d0c5a8ded6,908fe1b8b7e5ef073fc701112c902111,5,,,2018-08-12,2018-08-13 15:37:03,2018-08-12,I
b0624a58c0aa6939831e7ab43d6e2d8d,300542e713279c59c9741f77d049f567,1,,,2018-08-12,2018-08-13 17:53:44,2018-08-12,I
65adb7c95da6035de2f90913da34fe15,80eae376fddb50c28eb0e4857691de4f,3,,,2018-08-12,2018-08-14 05:22:47,2018-08-12,I
1770126f004a07ab88cbf3a014cc121c,24697b1f8e78fdb9d2316bcaa2c6e216,1,Produto não entregue,Comprei o produto e está com 5 dias de atraso na entrega e ninguém entra em contato para explicar. Eu não consigo contato com a loja.,2018-08-12,2018-08-14 12:40:58,2018-08-12,I
f28fca5d4d82bdde21974c51df0b7912,dab23a46abb860b6b4816df41eacd610,5,,"Gostei muito do produto,super recomendo....",2018-08-12,2018-08-12 21:33:04,2018-08-12,I
791c0943eb02020656435638f4e06a32,58af2a09b442a8b28f672e56ad7154b5,4,,,2018-08-12,2018-08-13 13:04:48,2018-08-12,I
b4d34f204ff2e42f4ce34f3d53c46042,d7f0f03f8aff02c307964f1ecb044a5f,5,Ótimo,Ótimo,2018-08-12,2018-08-13 16:00:13,2018-08-12,I
f9c23fdf8f8a749d0e7e9bdc0e20245a,d53539c07b0e0bb28c0468574526dc88,1,ATRASO NA ENTREGA,"COMO DAR MINHA OPINIÃO?????
NÃO RECEBI O PRODUTO ISSO JÁ É UMA MANEIRA DE SABER QUE ESTOU TOTALMENTE INSATISFEITA E IRRITADA.
QUERO SABER QUAL SERÁ A PROVIDÊNCIA???? ",2018-08-12,2018-08-15 12:33:23,2018-08-12,I
fade356e7332606aa22776d8d553cdce,837b75362f8a7c08c85182dfd16cb72d,1,,Ainda nao recevi o produto.,2018-08-12,2018-08-12 13:51:31,2018-08-12,I
