product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
d882625606363a3200e0f9fee9452105,beleza_saude,59.0,692.0,3.0,175.0,18.0,11.0,11.0,2018-08-15 07:41:09,I
f2e9c251a169c7d7582bdcde0ea4e7da,utilidades_domesticas,60.0,1944.0,4.0,1168.0,23.0,9.0,12.0,2018-08-15 08:44:39,I
da419eaf25aab3fafd23ddf7ae8dba72,informatica_acessorios,47.0,269.0,1.0,100.0,16.0,11.0,11.0,2018-08-15 08:52:48,I
a8ff25458ebfd0278f8ad25199450fed,consoles_games,56.0,1239.0,3.0,313.0,17.0,12.0,15.0,2018-08-15 09:02:01,I
238eaac32ec7d0a2881b728d4c3758b1,moveis_decoracao,57.0,172.0,1.0,900.0,50.0,20.0,40.0,2018-08-15 09:38:25,I
5f141d2c6058727659960a250aa940f6,sinalizacao_e_seguranca,52.0,2082.0,8.0,1100.0,33.0,13.0,20.0,2018-08-15 09:44:30,I
fe9184887637170f6da65623475d6a66,construcao_ferramentas_construcao,37.0,2457.0,1.0,600.0,26.0,17.0,17.0,2018-08-15 10:14:20,I
8f6387569fb290305759ad8221abc957,construcao_ferramentas_construcao,59.0,1005.0,2.0,400.0,27.0,5.0,16.0,2018-08-15 10:52:43,I
d51ac9dcce784a7cecedf34f4a983692,moveis_decoracao,55.0,1260.0,4.0,1150.0,60.0,7.0,11.0,2018-08-15 10:55:48,I
33102eb20d41ceb406b2083a3fde8d29,construcao_ferramentas_construcao,59.0,950.0,6.0,1550.0,37.0,7.0,24.0,2018-08-15 10:57:35,I
b84186a036c7f3b9c2e4701800a02e45,construcao_ferramentas_construcao,57.0,1178.0,1.0,5250.0,16.0,16.0,16.0,2018-08-15 10:57:59,I
9eae1df2c1112be7a7c57d7b09fd9bcd,bebidas,32.0,298.0,1.0,325.0,17.0,14.0,14.0,2018-08-15 10:59:22,I
b2a64b4fda22208e4da85dd69e895ec4,esporte_lazer,45.0,795.0,2.0,400.0,16.0,10.0,11.0,2018-08-15 11:02:31,I
5b216c071bd1ccdddeb4efc5efa024d0,perfumaria,25.0,191.0,1.0,150.0,20.0,20.0,20.0,2018-08-15 11:09:49,I
c73d2f4d891ae57d20c788f4628d88b9,eletrodomesticos,58.0,995.0,1.0,550.0,16.0,32.0,11.0,2018-08-15 11:24:01,I
43216537780cef285c670f2b8437ae58,esporte_lazer,58.0,484.0,1.0,400.0,16.0,9.0,11.0,2018-08-15 11:29:28,I
43a39180da2ed07ba59252d23cf029e7,utilidades_domesticas,59.0,230.0,2.0,600.0,16.0,20.0,20.0,2018-08-15 11:56:10,I
