product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
c4c508eec81b6f7eb8153419004c6450,malas_acessorios,59.0,472.0,4.0,20850.0,50.0,50.0,50.0,2018-08-15 18:01:23,I
685d230b37cfc4427f505662387c53e1,brinquedos,40.0,641.0,2.0,350.0,30.0,15.0,20.0,2018-08-15 18:14:08,I
4fc82a921b5a266beb6ec10c52342155,telefonia,49.0,848.0,4.0,450.0,16.0,11.0,15.0,2018-08-15 18:26:46,I
468d0a8c1313382adf379d69bae15798,telefonia,38.0,393.0,2.0,100.0,19.0,3.0,11.0,2018-08-15 18:48:07,I
448f8f85f231f7f33be46c1a972b6c8d,telefonia,41.0,1055.0,2.0,443.0,16.0,17.0,14.0,2018-08-15 18:51:47,I
fe85b65a6d0ed7524aaa2e0fac0e23cb,construcao_ferramentas_ferramentas,53.0,226.0,3.0,300.0,26.0,14.0,16.0,2018-08-15 19:02:35,I
5eaa343860dc445b3fd43d1b682809fd,esporte_lazer,53.0,3218.0,5.0,4800.0,60.0,30.0,15.0,2018-08-15 19:03:09,I
08f457ff8eec8dfffecc0489179e7db5,construcao_ferramentas_construcao,60.0,3407.0,2.0,2300.0,16.0,11.0,11.0,2018-08-15 19:04:44,I
50bad34e680f8a231096d72eb998a877,utilidades_domesticas,43.0,339.0,1.0,200.0,20.0,10.0,20.0,2018-08-15 19:33:04,I
5f24f9f041b1ab4de5de1b37994952d8,eletrodomesticos,60.0,208.0,1.0,2250.0,18.0,8.0,13.0,2018-08-15 19:33:36,I
aa48e6651ff3cf9a7dfbaadd40a86af4,ferramentas_jardim,59.0,580.0,1.0,1550.0,27.0,16.0,34.0,2018-08-15 19:46:26,I
99993da1a1a645e779c9b8ab09b09f30,automotivo,60.0,703.0,6.0,7575.0,56.0,11.0,32.0,2018-08-15 19:55:58,I
9562542703cb9359fa625418f190b920,automotivo,49.0,455.0,1.0,100.0,16.0,10.0,15.0,2018-08-15 20:02:06,I
4b49493b546ad3b6f0a43da4644f75e3,eletronicos,58.0,340.0,1.0,1398.0,26.0,15.0,20.0,2018-08-15 20:14:22,I
0b9ee48363c794d37d5e9991d72f9b55,eletronicos,46.0,339.0,2.0,150.0,18.0,15.0,16.0,2018-08-15 20:47:47,I
7ca64c0215270be35559fa18afe2ed7a,moveis_escritorio,44.0,1077.0,7.0,11000.0,47.0,66.0,39.0,2018-08-15 20:53:10,I
a85543a371d5cfafedb80a8177a692b5,utilidades_domesticas,59.0,470.0,2.0,750.0,34.0,14.0,24.0,2018-08-15 21:01:07,I
6adb0047b5b8c2b523ee463b40e88652,beleza_saude,28.0,709.0,1.0,155.0,20.0,14.0,19.0,2018-08-15 21:02:06,I
1d52c0fd7c289b6b7e0dc022067d33e8,pet_shop,39.0,619.0,1.0,111.0,17.0,10.0,12.0,2018-08-15 21:08:32,I
0a540d39a147c5937238e5126403c892,automotivo,59.0,473.0,2.0,300.0,25.0,25.0,25.0,2018-08-15 21:09:19,I
ab3c88a070e61288a0f37d8ea38e7cbe,moveis_decoracao,49.0,666.0,1.0,3450.0,30.0,35.0,30.0,2018-08-15 21:14:20,I
ddac8798e257a6963618501954448fd9,utilidades_domesticas,45.0,178.0,5.0,875.0,21.0,14.0,13.0,2018-08-15 21:22:53,I
5454dc9ccaeb25fdcae1291a91d8db73,construcao_ferramentas_construcao,47.0,1069.0,1.0,703.0,22.0,22.0,16.0,2018-08-15 21:29:08,I
6d637634f7ac8e9bd62dcc5fa03e39da,utilidades_domesticas,56.0,215.0,1.0,1100.0,25.0,25.0,25.0,2018-08-15 21:39:41,I
724d8701e060e57764e2a0d4a4c0bb0d,utilidades_domesticas,54.0,458.0,1.0,200.0,24.0,12.0,30.0,2018-08-15 21:54:51,I
62ea504fcbda5b4dd1069fc15e8dde79,automotivo,39.0,332.0,3.0,100.0,30.0,2.0,20.0,2018-08-15 21:57:43,I
6e5a50058aad97da9c92bed17918bdbc,papelaria,47.0,336.0,4.0,950.0,40.0,15.0,30.0,2018-08-15 22:05:09,I
573988dcf1e82347556918fb29a19a87,utilidades_domesticas,56.0,1169.0,3.0,10500.0,38.0,57.0,42.0,2018-08-15 22:06:09,I
b7e9c96d27b4890f109a6a1d92b64ea3,beleza_saude,54.0,1228.0,2.0,1017.0,17.0,15.0,16.0,2018-08-15 22:22:22,I
c956bde83b283fe27c438080dcb246c5,utilidades_domesticas,38.0,547.0,2.0,7250.0,32.0,28.0,27.0,2018-08-15 22:27:30,I
2404d9b539ebddc4401a24da18215fc4,beleza_saude,45.0,1752.0,1.0,280.0,18.0,19.0,18.0,2018-08-15 22:30:47,I
47216f416d46e0b81fd0f1fd25da4561,moveis_decoracao,60.0,593.0,1.0,3950.0,36.0,20.0,26.0,2018-08-15 22:36:25,I
69c2cca014581e7e3756142963a69313,eletrodomesticos,57.0,762.0,1.0,18550.0,58.0,25.0,43.0,2018-08-15 22:39:11,I
05d59e1191b873b988a6db5663923260,papelaria,47.0,458.0,2.0,921.0,26.0,11.0,25.0,2018-08-15 23:01:42,I
3ad8e457f7b866ce68d3a3ebb8ff4e94,utilidades_domesticas,45.0,137.0,2.0,750.0,25.0,20.0,19.0,2018-08-15 23:04:04,I
4309ccdfa6ebf5b4d35871c2b4d26fab,relogios_presentes,55.0,285.0,3.0,300.0,16.0,8.0,11.0,2018-08-15 23:20:59,I
