product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
9f4923c125aadccb0e99914c96c8829d,telefonia,60.0,751.0,6.0,200.0,17.0,4.0,12.0,2018-08-06 08:58:30,I
f4d2144023a238288d36db2840a37ea0,informatica_acessorios,46.0,2626.0,4.0,486.0,27.0,17.0,28.0,2018-08-06 09:12:33,I
ca0ebb053b17d7de027780de787ed000,relogios_presentes,55.0,708.0,1.0,200.0,16.0,2.0,11.0,2018-08-06 09:19:39,I
ef25f91f23e39577fa6ddf93103876b1,papelaria,53.0,317.0,3.0,5350.0,38.0,30.0,28.0,2018-08-06 09:22:25,I
d43ee56f2821be64f6bd3c3af659789b,beleza_saude,32.0,530.0,1.0,200.0,16.0,17.0,11.0,2018-08-06 09:28:11,I
26479f7e6b832d2e19a14dd8393bb30f,brinquedos,55.0,546.0,1.0,5200.0,30.0,30.0,30.0,2018-08-06 09:29:23,I
ad00a218e16f65efb3dfebe514994ca1,brinquedos,40.0,461.0,1.0,3750.0,30.0,30.0,30.0,2018-08-06 09:29:23,I
41376d63d4c45fe6c7407e838a2befa3,brinquedos,53.0,302.0,2.0,4000.0,30.0,45.0,25.0,2018-08-06 09:29:23,I
9648b0bf87f29f78dd9fcbfe58d0e6a6,brinquedos,53.0,882.0,1.0,6300.0,30.0,30.0,30.0,2018-08-06 09:29:23,I
3e44b19563ef5a25f4b7e0fdfc3657c3,brinquedos,59.0,523.0,1.0,9700.0,30.0,30.0,30.0,2018-08-06 09:29:23,I
fa814ebf85f1640b2acea3c4378d40f9,cama_mesa_banho,60.0,284.0,1.0,1150.0,41.0,13.0,13.0,2018-08-06 09:33:48,I
059344baebbeaa42fa9f2bbe11b1583e,construcao_ferramentas_iluminacao,55.0,1548.0,4.0,1400.0,24.0,15.0,38.0,2018-08-06 09:37:50,I
b688ed97b957462c2510812cbfe7e6d8,informatica_acessorios,47.0,743.0,1.0,1350.0,30.0,16.0,20.0,2018-08-06 09:45:21,I
0a795de8287e3f8f1f6c2ddcd8091f8e,perfumaria,41.0,629.0,1.0,318.0,27.0,27.0,26.0,2018-08-06 09:54:06,I
c2a241928535e097a96aa157dfaa86b5,casa_construcao,59.0,962.0,6.0,50.0,52.0,22.0,52.0,2018-08-06 09:55:30,I
6b25f8d191ed1f5dd6689c84ed519a0b,eletronicos,54.0,2402.0,5.0,2200.0,33.0,10.0,18.0,2018-08-06 09:56:17,I
5194b6f4fa50ae9404bfd3e48ebe3911,informatica_acessorios,54.0,1368.0,4.0,1625.0,16.0,23.0,21.0,2018-08-06 10:00:44,I
0daacc5e5ecc8beeaccc9e5b96c30f70,moveis_decoracao,58.0,252.0,1.0,600.0,32.0,17.0,32.0,2018-08-06 10:56:11,I
fe9c4b2cf9c3adbaf3644880fb72254d,moveis_decoracao,44.0,621.0,1.0,14000.0,32.0,100.0,32.0,2018-08-06 10:58:22,I
fb18a209851c75740dc49860261492b6,automotivo,48.0,1459.0,3.0,225.0,17.0,15.0,15.0,2018-08-06 11:11:35,I
fdf37ff6a4ff39ac973343a01c1f91ef,beleza_saude,38.0,362.0,2.0,300.0,27.0,5.0,16.0,2018-08-06 11:14:16,I
546ec29050b44fb370bb27656052faae,utilidades_domesticas,45.0,1849.0,5.0,1400.0,25.0,30.0,25.0,2018-08-06 11:22:17,I
595b8278e4e5c52c86a4da3812b70081,cama_mesa_banho,49.0,642.0,1.0,2450.0,16.0,2.0,11.0,2018-08-06 11:28:05,I
5fe23e6307c231e287f13c0a4be06c88,eletroportateis,55.0,2458.0,1.0,1350.0,52.0,25.0,29.0,2018-08-06 11:28:35,I
39251fd407f6dc1db07c08f5786aee52,automotivo,55.0,519.0,2.0,700.0,26.0,10.0,35.0,2018-08-06 11:38:43,I
ed7c541aa5466333629b1e1b8cfc8087,ferramentas_jardim,46.0,130.0,1.0,832.0,32.0,9.0,32.0,2018-08-06 11:42:28,I
