product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
336b68746bbdc7ef1b4e7115eaad1668,beleza_saude,36.0,409.0,1.0,1250.0,32.0,11.0,15.0,2018-08-06 12:26:08,I
e9eddac769237a45defef45db2f9cf1c,esporte_lazer,53.0,1103.0,2.0,300.0,16.0,4.0,11.0,2018-08-06 12:26:13,I
50cc66c6e578448681d7f5951979db3d,cama_mesa_banho,60.0,699.0,1.0,1550.0,20.0,20.0,20.0,2018-08-06 12:43:05,I
193c2cb87c6687a9da7f8ec495d19382,cama_mesa_banho,58.0,604.0,1.0,1250.0,30.0,30.0,30.0,2018-08-06 12:43:05,I
7207700449f2433076d70a5b1c004eb4,consoles_games,44.0,421.0,1.0,706.0,32.0,8.0,38.0,2018-08-06 12:57:57,I
4744ba40fb4b128ffc1c6a753711f2f7,moveis_decoracao,50.0,2042.0,4.0,800.0,30.0,12.0,30.0,2018-08-06 13:04:26,I
773089b6d8197748b1b173e39dd38ab6,utilidades_domesticas,57.0,377.0,1.0,600.0,16.0,25.0,16.0,2018-08-06 13:16:55,I
047c0b8057bd86c48c41d3b582d80c90,informatica_acessorios,55.0,312.0,5.0,4500.0,19.0,23.0,19.0,2018-08-06 13:52:52,I
35b1777d7b1b0e7839a9d0bd138f4c76,beleza_saude,38.0,398.0,1.0,300.0,21.0,9.0,15.0,2018-08-06 13:54:52,I
9d1893083966b9c51109f0dc6ab0b0d9,construcao_ferramentas_iluminacao,59.0,976.0,2.0,1000.0,16.0,20.0,16.0,2018-08-06 14:01:56,I
665839d5bdf604c2909beca037c57144,brinquedos,22.0,265.0,1.0,420.0,28.0,12.0,22.0,2018-08-06 14:31:24,I
eb1e85561435be5d1760939dac8c881c,agro_industria_e_comercio,41.0,472.0,4.0,400.0,30.0,20.0,11.0,2018-08-06 14:38:01,I
5d62f99d108e89a12c45ef89f625b4cf,cama_mesa_banho,40.0,796.0,1.0,850.0,45.0,10.0,20.0,2018-08-06 14:48:29,I
9d90d49f34e41063f6dfef45c7db750f,automotivo,59.0,265.0,4.0,1000.0,16.0,5.0,16.0,2018-08-06 14:51:08,I
8fb8fc612eb9832ae220a1b88f3b375d,beleza_saude,58.0,733.0,1.0,250.0,16.0,16.0,16.0,2018-08-06 14:59:05,I
494e5f4c3ccfa2520421fc87b9d368b5,beleza_saude,58.0,812.0,1.0,230.0,16.0,16.0,16.0,2018-08-06 15:03:43,I
06a63a471d8a08878526b37a1baa66a5,perfumaria,48.0,1263.0,3.0,700.0,16.0,16.0,16.0,2018-08-06 15:08:47,I
58d412a7724e865ba73ae3b5b27bf481,fashion_bolsas_e_acessorios,56.0,283.0,3.0,100.0,16.0,6.0,11.0,2018-08-06 15:21:24,I
97c57b8428f6b7a7597248a02938681d,moveis_escritorio,51.0,2250.0,1.0,11400.0,58.0,21.0,57.0,2018-08-06 15:30:10,I
dd650fe0148b47c3adedb593cda2c6dd,bebidas,56.0,72.0,1.0,8300.0,28.0,37.0,19.0,2018-08-06 15:47:47,I
45dcebc4f3d844e116f01e3f191711dc,utilidades_domesticas,63.0,771.0,11.0,3000.0,47.0,25.0,32.0,2018-08-06 15:48:15,I
c2a7775e16b4ac0e1e9d78c9e8c9e825,utilidades_domesticas,54.0,3831.0,1.0,350.0,21.0,21.0,15.0,2018-08-06 15:51:24,I
