order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,AR_H_COMMIT_TIMESTAMP,OP
5546e31c47b50234b9ac599f2f8c0061,1,7783fe1498ca5fafb9bb45c8a1d117e4,d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-14 15:55:12,17.19,12.79,2018-08-08 15:42:36,I
21c24f8f2452ec20a5184abfb269c35e,1,46c01e269265ddd1b66ccc8b4588a411,31be790e64fc99f8ff48ec2bd18a3104,2018-08-14 16:05:15,44.9,12.61,2018-08-08 15:50:08,I
f73f8b967be6b99c1a6aa84ace884e28,1,ae16b1d896c15ed60614a0d88c4abf03,70c27847eca8195c983ed7e798c56743,2018-08-15 16:05:17,107.99,18.86,2018-08-08 15:52:44,I
f6059478a309e15a15a6addd6587a0df,1,698b3ddae2f0b80c2a48fb40624ca4e4,0241d4d5d36f10f80c644447315af0bd,2018-08-13 08:50:10,219.0,69.82,2018-08-08 15:54:36,I
46efc03bc3416ac275de77fe13f28f69,1,c20a3f598c16d77249da67e81caa8317,955fee9216a65b617aa5c0531780ce60,2018-08-10 16:15:22,32.0,16.41,2018-08-08 16:03:06,I
a6e8ad5db31e71f5f12671af561acb4a,1,9759a740aa84f55b71c0c8c306a80737,c9aafcd0621b2207c10e32c649cada4d,2018-08-13 16:15:21,17.0,12.43,2018-08-08 16:05:08,I
91cad3260fc3d7cb677fe27010618ab1,1,c862d801c5bf9b08e1bde0e3801199ed,6d66611d7c44cc30ce351abc49a68421,2018-08-14 16:15:21,39.9,23.08,2018-08-08 16:05:52,I
935c71d5c924d23711a40367cb43913c,1,e8822c8d359010a65c7901cd7656459e,66dc1b1632bd6a3e508510c5b3492107,2018-08-10 16:30:15,79.9,37.47,2018-08-08 16:15:40,I
f2662c10f76b66a3a807be48f94dfd66,1,52f7bc73b7afc86c2b4a318c19671e2e,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-14 16:30:16,225.0,59.66,2018-08-08 16:19:47,I
9fc913ded51851d30a7ee9413e77d3c9,1,b469675b10244fe989f232d3b38b41f4,4a3ca9315b744ce9f8e9374361493884,2018-08-10 16:35:16,88.9,14.93,2018-08-08 16:23:28,I
8d5a48899e1fc850ea09b99a03b0e88f,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-13 16:45:07,29.9,7.47,2018-08-08 16:29:48,I
8cb4af66a9f35f0578f7fe7f325bb06b,1,ca0e18cb90ba3928271a3b09d9141dd0,bff9deb0ec77d437f3305a79cf25529e,2018-08-10 16:45:21,32.99,7.49,2018-08-08 16:32:08,I
e327b0b5a08cf398b21ebfd6a36b38c8,1,31b8c37adb9572ed34757d9368d987ac,6560211a19b47992c3666cc44a7e94c0,2018-08-10 16:45:16,49.0,7.6,2018-08-08 16:35:30,I
110fb617059394261537548c8124ee1e,1,53a72a0b6feec4a5cb40c5c79374b471,9e6229250fedbe05838fef417b74e7fb,2018-08-20 03:24:37,169.9,19.49,2018-08-08 16:37:28,I
458fdcdd7b5c74dce496d897a5a974df,1,b6c9dea1728535dbfc20e94efe4656ee,81783131d2a97c8d44d406a4be81b5d9,2018-08-13 03:45:29,90.49,19.82,2018-08-08 16:41:37,I
a373ffc34c4613f5136ec29b5af247e4,1,79b43b8b16a6d58932c558b2aae57033,b67d6c666e8dce1d078c882825e12704,2018-08-14 03:55:14,14.5,12.79,2018-08-08 16:42:07,I
67a3664e806dcb942fb6d07d36c9ff8d,1,ffa7e0cbe11656d11a117b534bb1db27,9b013e03b2ab786505a1d3b5c0756754,2018-08-14 16:50:16,18.49,7.39,2018-08-08 16:42:33,I
67a3664e806dcb942fb6d07d36c9ff8d,2,ffa7e0cbe11656d11a117b534bb1db27,9b013e03b2ab786505a1d3b5c0756754,2018-08-14 16:50:16,18.49,7.39,2018-08-08 16:42:33,I
fbb4b099937e8d62bcf20d31634fa166,1,c3674fb8631d709e138f75fad3bf1b01,bccf933e006e9b94a6184af782963e77,2018-08-10 16:55:30,24.9,23.32,2018-08-08 16:43:17,I
520ea64853a832e3e2fe0ff5d6f44667,1,d88d701f11e14213198868c769856a38,213fafb0ca06fb3d5886579c2565791b,2018-08-15 13:30:22,109.9,9.9,2018-08-08 16:43:48,I
7b6d60ef9f4bea8469da80168c894820,1,5c2bb11cf2149bd4d9fffcc1246458c3,dbc22125167c298ef99da25668e1011f,2018-08-13 03:35:20,98.9,14.99,2018-08-08 16:44:41,I
a9424f275ec54b45085e8b3fdf21361d,1,b0fd7a18daa40299b5393b4280b55dad,36a968b544695394e4e9d7572688598f,2018-08-10 17:05:18,64.9,18.55,2018-08-08 16:44:48,I
2f88d9783a99fde6b8a2d5d325549fc5,1,94eecc7cef7bc0bb31e2c26526efdd0a,cc5a78bbad32776dc4e3af205218368c,2018-08-15 17:05:06,68.88,44.28,2018-08-08 16:45:39,I
b4e819d2c22097406ce41f19df19d9a1,1,9c9abca7bb3490596a89a513233cb033,f52c2422904463fdd7741f99045fecb6,2018-08-10 17:05:18,71.4,22.43,2018-08-08 16:46:30,I
33401c04efca8f6e33ee1cc1eaa8e32a,1,3ee348fbc4378a65116322ca7fe06729,382229d1e840115ffe3dbf5ff460e417,2018-08-13 17:35:15,299.99,39.68,2018-08-08 16:53:14,I
6b87336da12a7508327bfe1c03855707,1,169837a0e2864f37482261c3d7a2dd80,b0f2a6122a90a93eb03e68653dd960e3,2018-08-14 17:05:17,58.9,18.51,2018-08-08 16:54:04,I
063f19fae1eadbb92dc30d00b7cc870c,1,d011223de539cd224b5c5c8082313d46,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-14 17:10:17,196.8,18.51,2018-08-08 16:57:41,I
bd6c3e07e22039cf9560d3369ea396ee,1,186d7d472f062ca6ef30689faa935d2e,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-08-10 17:10:15,22.0,7.41,2018-08-08 16:59:02,I
5c6684343f4ff2229622ce4745a49788,2,ed3ad08bb1996a67332591b7b1a6cff1,fac1a9017ade7bdc94058fc1c969f355,2018-08-10 17:10:17,398.9,20.89,2018-08-08 17:00:52,I
5c6684343f4ff2229622ce4745a49788,1,ed3ad08bb1996a67332591b7b1a6cff1,fac1a9017ade7bdc94058fc1c969f355,2018-08-10 17:10:17,398.9,20.89,2018-08-08 17:00:52,I
dcb97cff5ad47d9a584ac61d5b857f41,2,688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,2018-08-10 17:15:24,66.55,14.78,2018-08-08 17:06:34,I
dcb97cff5ad47d9a584ac61d5b857f41,1,688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,2018-08-10 17:15:24,66.55,14.78,2018-08-08 17:06:34,I
9244b03b112570e6f798f37c7eafe1a6,1,47b61a5f9093614abf8416431fa2817c,dbc22125167c298ef99da25668e1011f,2018-08-13 03:45:20,72.9,18.61,2018-08-08 17:09:32,I
9c78e72b5160190f45195d6ecf7875dc,1,7176cc4ccfa22cda4b0e01080c8d96ed,e504a4e2efaa45cbff7e268a2c58c956,2018-08-10 17:25:11,99.9,17.83,2018-08-08 17:09:38,I
0616b1a248556f0f4c5aea97beb0729a,1,57e1815b050566a793e010162f765cdb,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-08-10 17:25:09,149.65,18.99,2018-08-08 17:10:50,I
7cd9df8c03efcd7abf1f9d7156b392d5,1,c7b3b8509e06ae21abdd78b541215cda,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-15 03:10:16,118.9,9.17,2018-08-08 17:13:45,I
0cc7bb57999d251da473822051388086,1,d2347fba1e60ea51f533960fc555baff,b499c00f28f4b7069ff6550af8c1348a,2018-08-10 17:30:12,44.99,7.58,2018-08-08 17:14:03,I
