product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
c53feca3e876804031ed4a4b48ac8f1e,pet_shop,60.0,1308.0,4.0,20550.0,69.0,28.0,56.0,2018-08-11 12:14:35,I
f25bb6afe10215e774d598f4f79d74e8,brinquedos,54.0,491.0,4.0,1400.0,41.0,4.0,41.0,2018-08-11 12:34:18,I
8aba3ad68202f2aeee71c889cb67c9a9,papelaria,27.0,852.0,4.0,1750.0,53.0,4.0,43.0,2018-08-11 12:41:01,I
44f7b1ed935739690152f235ee6dc47f,moveis_decoracao,51.0,1040.0,2.0,1400.0,11.0,11.0,52.0,2018-08-11 13:09:33,I
d5280433d80f1eadab87e60292691602,automotivo,56.0,401.0,3.0,100.0,20.0,4.0,17.0,2018-08-11 13:15:14,I
fac82ec645519b81e8873570d454f00e,beleza_saude,46.0,1801.0,1.0,1150.0,16.0,20.0,20.0,2018-08-11 13:16:54,I
74850f45482382bc80f8000b2441d5b1,utilidades_domesticas,54.0,1862.0,6.0,1300.0,30.0,10.0,30.0,2018-08-11 13:27:25,I
a1013e8a0647368039fc1a2f7cd5e516,cool_stuff,41.0,1471.0,1.0,876.0,24.0,23.0,21.0,2018-08-11 13:55:18,I
7b0b29f15f991acef8bc026b8a0c1190,utilidades_domesticas,56.0,1073.0,3.0,800.0,17.0,20.0,11.0,2018-08-11 14:06:52,I
12b81d15ffa819dd535e30cb2d00172f,cama_mesa_banho,46.0,386.0,1.0,500.0,30.0,10.0,30.0,2018-08-11 14:31:30,I
91247af15fbe5fcdce542685c643b6a9,eletronicos,57.0,531.0,2.0,167.0,17.0,16.0,16.0,2018-08-11 14:59:32,I
01d40fca05c4227b987ee069be837b49,construcao_ferramentas_iluminacao,54.0,538.0,2.0,9700.0,20.0,16.0,101.0,2018-08-11 15:00:20,I
732a5a52382de386f82728b54616c44c,construcao_ferramentas_iluminacao,54.0,538.0,2.0,950.0,20.0,16.0,37.0,2018-08-11 15:00:20,I
f0f8e8693b43bde9ee1a7eedfe3d067b,construcao_ferramentas_iluminacao,54.0,538.0,2.0,7900.0,20.0,16.0,59.0,2018-08-11 15:00:20,I
5c9d92777b62444d9fbffe92338d9e21,construcao_ferramentas_iluminacao,58.0,575.0,1.0,750.0,28.0,5.0,25.0,2018-08-11 15:16:32,I
9842dfe3247b396ef1cdff1e0d02216f,casa_construcao,55.0,918.0,6.0,1050.0,16.0,20.0,16.0,2018-08-11 15:37:03,I
6d5623c4f3def09d2f42d84c232641d2,pet_shop,59.0,439.0,2.0,7450.0,65.0,17.0,38.0,2018-08-11 15:40:04,I
4eb86b919a40100c085ccdf1a5b873c7,cama_mesa_banho,58.0,2059.0,2.0,900.0,43.0,8.0,33.0,2018-08-11 16:14:09,I
52ed6cbde6c5bee6f2ea166bf4c1d972,moveis_decoracao,38.0,161.0,2.0,550.0,16.0,12.0,21.0,2018-08-11 16:36:03,I
23cb417be12fb9557a815962aedefff5,utilidades_domesticas,55.0,495.0,5.0,200.0,30.0,20.0,20.0,2018-08-11 16:39:54,I
8ac83e639035f00faa972f1fb0063b4e,beleza_saude,50.0,796.0,2.0,150.0,20.0,10.0,20.0,2018-08-11 17:00:12,I
157d8cabb7a3a318aed5ce596f4be96e,artigos_de_festas,43.0,216.0,1.0,200.0,28.0,16.0,26.0,2018-08-11 17:13:35,I
4c25724f63257e928ef05a8f265e52aa,cama_mesa_banho,56.0,2077.0,2.0,1000.0,40.0,8.0,20.0,2018-08-11 17:16:14,I
4645dbced3aa2868c85f6031f226ed5b,beleza_saude,50.0,921.0,1.0,700.0,16.0,16.0,16.0,2018-08-11 17:27:17,I
d6443622b97746fcd40fefeac38a9964,beleza_saude,56.0,1897.0,1.0,293.0,21.0,12.0,17.0,2018-08-11 17:45:38,I
