product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
3ae13337333ac7ba984074d5a6349074,esporte_lazer,55.0,1294.0,2.0,3325.0,32.0,31.0,28.0,2018-08-11 18:20:45,I
2a71952901bd77a33530d79a65b13747,automotivo,54.0,705.0,3.0,100.0,16.0,6.0,11.0,2018-08-11 18:30:27,I
c5215dd0ebe57e26ec6025f1c4b42029,relogios_presentes,44.0,281.0,1.0,450.0,17.0,14.0,15.0,2018-08-11 18:37:26,I
36eabbbffe429d2997d5bf9b40695335,telefonia,60.0,562.0,6.0,250.0,17.0,5.0,15.0,2018-08-11 18:44:21,I
7b2fc344801b7bd210743493b0cf9385,telefonia,50.0,262.0,1.0,100.0,19.0,3.0,11.0,2018-08-11 18:44:21,I
6ed25ca69ed89451aae75d436337744b,telefonia,57.0,1016.0,2.0,150.0,19.0,4.0,11.0,2018-08-11 18:47:01,I
c139b099cfb2e693fba282b4cfcb5fe3,ferramentas_jardim,43.0,84.0,2.0,300.0,16.0,6.0,11.0,2018-08-11 18:52:49,I
c6fdec160d0f8f488d9041316c85051d,moveis_sala,57.0,1107.0,1.0,30000.0,80.0,60.0,60.0,2018-08-11 19:14:29,I
a659788120c4b831cd5ffed90dba8072,telefonia_fixa,30.0,732.0,3.0,456.0,16.0,15.0,17.0,2018-08-11 19:23:49,I
d593482d0fde39297f9253274b4903d9,esporte_lazer,38.0,1731.0,1.0,350.0,20.0,15.0,17.0,2018-08-11 19:27:59,I
fc5db2fc460f284583971cf23f3fc75e,cama_mesa_banho,49.0,120.0,1.0,650.0,34.0,18.0,44.0,2018-08-11 19:28:17,I
65f37bbbadf973d2660dc911af121406,pcs,44.0,583.0,1.0,200.0,16.0,16.0,16.0,2018-08-11 19:36:15,I
2ae327a1dadf4e4dfe0bea38c423e3b7,relogios_presentes,52.0,224.0,1.0,650.0,16.0,6.0,11.0,2018-08-11 20:29:00,I
30bbdf80d68d281c9cefcb26becdc8ae,perfumaria,49.0,425.0,1.0,488.0,24.0,15.0,20.0,2018-08-11 20:30:25,I
41751736c87d2da5af7c27168bf45a9d,bebes,29.0,765.0,2.0,7950.0,27.0,44.0,40.0,2018-08-11 20:39:16,I
afd8f74b298294d9a3fb33f93ce6c5e5,automotivo,41.0,108.0,1.0,200.0,26.0,8.0,14.0,2018-08-11 21:04:24,I
dff6fc6c464afef2e1838ae9c787f125,esporte_lazer,45.0,349.0,1.0,200.0,16.0,6.0,22.0,2018-08-11 21:20:06,I
be812bad75438bfa69480ee7b2930070,beleza_saude,39.0,624.0,1.0,350.0,18.0,10.0,12.0,2018-08-11 21:44:31,I
ad548cefdd8ba3faa511884b1c8a0788,bebidas,52.0,844.0,1.0,1300.0,20.0,20.0,20.0,2018-08-11 21:44:49,I
93f5c3a2ca8100b5c02efe3e1b92852f,livros_interesse_geral,54.0,1876.0,1.0,550.0,31.0,4.0,23.0,2018-08-11 21:48:41,I
7ac92e616265ecb6de1477bd80277509,automotivo,39.0,212.0,2.0,1000.0,19.0,19.0,14.0,2018-08-11 22:01:59,I
1f8aad0f80f6d061b4d09e538ad496d7,brinquedos,24.0,155.0,1.0,500.0,28.0,4.0,14.0,2018-08-11 22:10:44,I
68c01f1f3e73b30776f7d737f6a012ac,beleza_saude,44.0,1028.0,1.0,350.0,18.0,11.0,11.0,2018-08-11 22:12:54,I
54ad5859b44c8ff3b83abf1f024a2007,brinquedos,47.0,519.0,1.0,1450.0,40.0,20.0,30.0,2018-08-11 22:17:09,I
2a53631fc50358be1034699a658237d1,eletronicos,41.0,1378.0,1.0,1344.0,40.0,20.0,11.0,2018-08-11 22:25:58,I
e7ce29342574abe2fbf171df97fdb092,utilidades_domesticas,53.0,1524.0,1.0,1100.0,30.0,10.0,30.0,2018-08-11 22:51:13,I
11ea7ef0494533fd1015c7140874cf0e,utilidades_domesticas,55.0,2660.0,1.0,850.0,43.0,5.0,24.0,2018-08-11 23:28:46,I
