order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,AR_H_COMMIT_TIMESTAMP,OP
186ab35ad2c07d4b35781c8bb314cbd9,e5c8ac379c73d799fb006f94e2cc001b,delivered,2018-08-01 14:58:58,2018-08-01 15:31:01,2018-08-02 11:54:00,2018-08-07 18:04:57,2018-08-14,2018-08-07 18:04:57,U
229d0231b531443ecfe2a09572108c7b,fad73d5dfe5f793e62bf5a9035bbc5ba,delivered,2018-08-01 22:14:52,2018-08-01 22:30:09,2018-08-02 14:44:00,2018-08-07 18:06:10,2018-08-15,2018-08-07 18:06:10,U
8a3d4b5cd5e2602d148ea8f0d12f0512,cc2442429887bd07a42a7481aa55efb6,delivered,2018-07-27 09:19:51,2018-07-27 09:31:19,2018-07-31 14:27:00,2018-08-07 18:08:38,2018-08-14,2018-08-07 18:08:38,U
a530dc19f1969dc7898a1b96fcd6e602,3d46462ecc04c0fdc644e5f4695f7e51,delivered,2018-08-05 11:58:34,2018-08-05 12:10:17,2018-08-06 15:01:00,2018-08-07 18:08:40,2018-08-13,2018-08-07 18:08:40,U
1b2a09e1fb4ede4fd59a806112766dc7,139d5ffd92108182976063d0d8aca45c,delivered,2018-07-30 20:48:59,2018-07-31 11:30:32,2018-08-01 14:27:00,2018-08-07 18:08:46,2018-08-20,2018-08-07 18:08:46,U
a8898844029abdc3064b4fed7ca04a47,e1220cc414aac1eca24ea42ee3cb5d29,delivered,2018-07-31 19:14:18,2018-07-31 20:04:12,2018-08-02 13:38:00,2018-08-07 18:11:40,2018-08-21,2018-08-07 18:11:40,U
db064b03849f2171a59f4a8cd50778f0,14cae843310ff181765658f645208e6b,delivered,2018-07-30 18:34:13,2018-07-30 19:31:59,2018-08-01 16:35:00,2018-08-07 18:11:55,2018-08-14,2018-08-07 18:11:55,U
e773828baa347406cab28b4666ecc869,5b4c28c2c3d722ad845e1883da34e8e7,delivered,2018-08-03 14:36:41,2018-08-03 14:45:15,2018-08-06 15:01:00,2018-08-07 18:12:48,2018-08-10,2018-08-07 18:12:48,U
fdff9465ac9ce1a793bb30fa94c6f241,845b824eb080c574067dc1f73e58e09e,delivered,2018-07-29 00:10:39,2018-07-29 00:24:15,2018-08-06 17:33:00,2018-08-07 18:17:49,2018-08-08,2018-08-07 18:17:49,U
7e2161123332d22deb9d0fe9a4bcaa1a,124ad1a02952811749ff9285b5e0a5c3,delivered,2018-08-02 16:16:41,2018-08-02 16:30:58,2018-08-03 15:46:00,2018-08-07 18:18:26,2018-08-13,2018-08-07 18:18:26,U
02a98752595ee9d94c570ad3e18055b4,7bb5b53c7d838d8ca7e94ce809b7d784,delivered,2018-08-02 12:05:59,2018-08-02 13:04:18,2018-08-03 16:15:00,2018-08-07 18:18:30,2018-08-07,2018-08-07 18:18:30,U
90f56b2ed34b8c5f56dd1255faca84e1,a5bbb6cd2199394f772663b56cef6672,delivered,2018-07-24 11:22:27,2018-07-24 12:31:42,2018-07-24 14:43:00,2018-08-07 18:18:37,2018-08-15,2018-08-07 18:18:37,U
782c1d4000bc7ae3d9aef9046000c4f6,bb0fb987d35e39b8ad2cdaaebf190962,delivered,2018-07-28 08:35:29,2018-07-28 15:55:12,2018-07-30 15:23:00,2018-08-07 18:21:58,2018-08-22,2018-08-07 18:21:58,U
e08de031276032b05881e30eac0860c9,6e8c1982f98054e1b60a4a3ecfec3fdf,delivered,2018-07-28 13:11:23,2018-07-28 14:30:29,2018-07-31 13:45:00,2018-08-07 18:22:03,2018-09-04,2018-08-07 18:22:03,U
675d6533ed09bea158fd932431474b82,6036479ceafa4aab3dc585f1a05772e8,delivered,2018-07-28 21:10:25,2018-07-28 21:24:19,2018-08-03 15:14:00,2018-08-07 18:24:36,2018-08-22,2018-08-07 18:24:36,U
5df489bf628aa872653bc4791319921f,194f91ba65b13e35ba4883be836ecfc5,delivered,2018-07-31 20:20:14,2018-07-31 21:00:13,2018-08-02 15:52:00,2018-08-07 18:25:14,2018-08-30,2018-08-07 18:25:14,U
46aac4b6ae578b1097249c607ade4751,761758764dc7c261c60b7ab6455173fc,delivered,2018-08-03 15:20:33,2018-08-03 15:30:20,2018-08-06 14:50:00,2018-08-07 18:28:32,2018-08-08,2018-08-07 18:28:32,U
1fea99244761fe0359d759672fdbcf4a,f5f5d84155b71366648375418c62a566,delivered,2018-07-13 23:19:41,2018-07-13 23:30:16,2018-07-31 13:00:00,2018-08-07 18:29:41,2018-08-09,2018-08-07 18:29:41,U
0b16257b1b7ee0922ea03954f2cae85a,b0344db4bb1741ab32ee52ef092b2572,canceled,2018-08-07 18:31:25,2018-08-07 18:44:50,,,2018-08-10,2018-08-07 18:31:25,U
b0fc04e9a0f041eda1412e119b4046b4,2e44d5cc3d54587575b3b5143b284cf9,delivered,2018-07-27 15:55:26,2018-07-31 04:31:56,2018-07-31 11:17:00,2018-08-07 18:33:01,2018-08-27,2018-08-07 18:33:01,U
9d525e537711d24dba959b750dd6fbbc,4bcfea5b436d2fce8a78497c515a56e4,delivered,2018-07-23 10:51:17,2018-07-23 13:24:29,2018-07-31 14:27:00,2018-08-07 18:33:02,2018-08-06,2018-08-07 18:33:02,U
ae8a569660d9208ffed48d06824629a3,1201779af32273e7d0a14ab05164ab0b,delivered,2018-07-26 20:08:59,2018-07-26 20:24:24,2018-07-27 10:53:00,2018-08-07 18:34:42,2018-08-09,2018-08-07 18:34:42,U
a6f6b75dad02327bd16a4d391963c579,a53465af275137d100190c3f5254b283,delivered,2018-07-28 21:52:00,2018-07-30 18:31:17,2018-07-31 14:27:00,2018-08-07 18:36:42,2018-08-13,2018-08-07 18:36:42,U
bc250fb00c3c49af75ff964a4d987d6f,e7d86daf277ff8cbd05acaf2de72df59,delivered,2018-08-02 17:14:40,2018-08-02 17:30:23,2018-08-03 16:12:00,2018-08-07 18:36:48,2018-08-09,2018-08-07 18:36:48,U
bfcfc352185cef17fc3a748ff2e921d0,be060a38284f028a4b7231b6865b9d7a,delivered,2018-07-29 21:34:43,2018-07-31 06:35:18,2018-08-01 09:32:00,2018-08-07 18:38:43,2018-08-28,2018-08-07 18:38:43,U
0b52695e8c759b22075c6937089c4158,5762791fc4f790e9bcd3b13e01e60f1f,delivered,2018-08-03 09:04:09,2018-08-04 04:10:19,2018-08-06 14:44:00,2018-08-07 18:38:46,2018-08-09,2018-08-07 18:38:46,U
977e3e5b3884ce2843710ee5f5a3d12a,52bd7ca97f7ad5da8b25ddda59eb33f8,delivered,2018-08-04 20:54:31,2018-08-04 21:05:16,2018-08-06 14:57:00,2018-08-07 18:40:56,2018-08-13,2018-08-07 18:40:56,U
8054d343a41978d8c122045b28eb5e00,10a59de74df59fc077830fdd95db4a56,delivered,2018-07-31 15:54:10,2018-07-31 16:44:17,2018-08-02 06:03:00,2018-08-07 18:40:56,2018-08-24,2018-08-07 18:40:56,U
a49146f414b54879adb68c422428a68e,c236e9487a62bda00236a339f9b9bb6d,delivered,2018-07-26 10:50:55,2018-07-26 11:04:35,2018-08-02 20:20:00,2018-08-07 18:41:00,2018-08-16,2018-08-07 18:41:00,U
19eb6d9e0eec2ce9755aa5c2a0969eb2,d833ba377565bc8eb41c9d09e6068bdb,delivered,2018-07-27 10:09:56,2018-07-27 10:44:14,2018-07-30 11:31:00,2018-08-07 18:41:13,2018-08-21,2018-08-07 18:41:13,U
fdb8b7471e58dbe1a73f0218723b58e9,ebed6a8227f5fc8183b559af016c2497,delivered,2018-08-02 12:05:15,2018-08-04 12:24:11,2018-08-06 14:52:00,2018-08-07 18:41:15,2018-08-07,2018-08-07 18:41:15,U
c9a9cfcae27293ffcf7a40ce1e34f18f,c769ff428ee9e379ae96258f9dafa4d6,delivered,2018-08-01 15:41:11,2018-08-01 17:30:41,2018-08-03 15:12:00,2018-08-07 18:41:36,2018-08-17,2018-08-07 18:41:36,U
