product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
31b67ce37b96cd227508185134875e22,esporte_lazer,58.0,499.0,1.0,1000.0,29.0,25.0,16.0,2018-08-14 12:13:04,I
dcf382c499d890ea8ca4d7e08fcb3abf,bebes,44.0,616.0,2.0,8250.0,44.0,32.0,35.0,2018-08-14 12:21:45,I
adfcb7a9c5e268522c67ea3ab09c1fc4,moveis_decoracao,24.0,396.0,4.0,2200.0,40.0,33.0,20.0,2018-08-14 12:30:22,I
ab94356394683706626f737b7c135ae1,beleza_saude,55.0,311.0,1.0,27050.0,60.0,60.0,45.0,2018-08-14 12:35:00,I
9b53e2487de4651c1610938e71957638,utilidades_domesticas,56.0,235.0,3.0,367.0,24.0,24.0,24.0,2018-08-14 13:22:24,I
705895ae466f145b942a941a8474c3f6,automotivo,53.0,744.0,1.0,2450.0,23.0,5.0,25.0,2018-08-14 13:23:54,I
603e77844ae424a4842e8cb31309cffe,construcao_ferramentas_construcao,59.0,1164.0,4.0,450.0,34.0,4.0,16.0,2018-08-14 13:26:38,I
73d29abf6531702e5f31c2f7754e8b17,beleza_saude,46.0,409.0,3.0,250.0,16.0,2.0,11.0,2018-08-14 13:27:56,I
28703461662b53348b5e21716f02bcc0,eletrodomesticos_2,56.0,944.0,4.0,2300.0,30.0,30.0,30.0,2018-08-14 13:48:21,I
801f748b352e480bd143bcbb6fe86cbb,beleza_saude,52.0,1059.0,5.0,300.0,16.0,9.0,11.0,2018-08-14 13:49:12,I
dcd3c062b4a5a8f5e411c9cf4772285a,alimentos,58.0,3907.0,1.0,350.0,24.0,17.0,17.0,2018-08-14 14:07:34,I
e56f102e763165e7e32d0f9955f8ee4a,pcs,50.0,1869.0,5.0,1700.0,36.0,6.0,33.0,2018-08-14 14:19:51,I
4c2e7dbae8cc699dba97825c02d87b27,cine_foto,54.0,229.0,1.0,550.0,33.0,4.0,27.0,2018-08-14 14:21:42,I
ddea12cd17c60cff8865c207cf696cf7,relogios_presentes,42.0,689.0,1.0,425.0,18.0,8.0,12.0,2018-08-14 14:24:51,I
78d0688c7b88b87da70a7c498c82a1df,automotivo,55.0,847.0,1.0,250.0,16.0,7.0,11.0,2018-08-14 14:42:14,I
1157473164d02565ae5be0b614f9d2d8,fashion_bolsas_e_acessorios,34.0,466.0,7.0,325.0,18.0,19.0,12.0,2018-08-14 14:43:32,I
bf80c13f7780ca810d1b1ac4f3e79ecc,utilidades_domesticas,52.0,801.0,1.0,100.0,16.0,11.0,11.0,2018-08-14 14:51:34,I
1f2a3bd182a1004ffa295c0c54d1a653,automotivo,58.0,863.0,6.0,2000.0,20.0,20.0,20.0,2018-08-14 14:57:20,I
447fe198c45e35250236fa62b2d98902,beleza_saude,52.0,819.0,2.0,900.0,28.0,7.0,18.0,2018-08-14 15:03:06,I
c4760efe81b34457c00f5ebf9af1104d,bebidas,43.0,532.0,1.0,1450.0,16.0,40.0,16.0,2018-08-14 15:12:04,I
22c73d4d1eccb8e2ef7a084b3e345b30,moveis_decoracao,53.0,1227.0,4.0,300.0,50.0,11.0,11.0,2018-08-14 15:25:36,I
b39d5770ab89a440abad5360d7a17348,beleza_saude,38.0,563.0,1.0,550.0,27.0,9.0,18.0,2018-08-14 15:26:06,I
90dbd461e405599ef4d208e19e472125,artigos_de_festas,51.0,336.0,1.0,4100.0,33.0,18.0,33.0,2018-08-14 15:45:53,I
cb9ebc2581c01de678351c46f55f7f7f,esporte_lazer,33.0,693.0,1.0,856.0,22.0,20.0,21.0,2018-08-14 16:00:08,I
328e385961fd439024dabd6512dc1039,automotivo,47.0,641.0,4.0,5200.0,44.0,17.0,30.0,2018-08-14 16:04:40,I
e47b2f2b628e82c961a82a68a4400339,portateis_casa_forno_e_cafe,59.0,3725.0,1.0,400.0,20.0,11.0,11.0,2018-08-14 16:06:30,I
a55d10eb698c768ef447648197bb0da9,cama_mesa_banho,57.0,214.0,1.0,1300.0,42.0,16.0,32.0,2018-08-14 16:13:51,I
0a1ca683d91a7cb9b806f3710873bf47,perfumaria,50.0,1584.0,3.0,700.0,18.0,6.0,17.0,2018-08-14 16:20:40,I
9153ddefe47e356b46bffa5e9cd8cc3b,beleza_saude,47.0,646.0,1.0,305.0,19.0,13.0,16.0,2018-08-14 16:22:27,I
bfd7070500b5ef628b0216d884d2bc02,informatica_acessorios,52.0,334.0,2.0,151.0,17.0,11.0,21.0,2018-08-14 16:25:29,I
94396cdadbac626041d3349bc6bbc558,cama_mesa_banho,48.0,302.0,2.0,350.0,45.0,16.0,20.0,2018-08-14 16:39:01,I
3186cedd4e2b68aabc3aed94ab1ea91b,telefonia,52.0,1440.0,3.0,100.0,18.0,6.0,11.0,2018-08-14 16:48:55,I
96b7d9d0248d6f0f688e1a1987642733,bebes,44.0,1280.0,4.0,7050.0,51.0,25.0,48.0,2018-08-14 17:13:56,I
43bafb0c5d10b886c2a7166089560202,malas_acessorios,57.0,393.0,8.0,950.0,35.0,10.0,20.0,2018-08-14 17:19:53,I
c74e157255c4861775b6885cc14a1ced,brinquedos,59.0,2412.0,4.0,401.0,19.0,8.0,16.0,2018-08-14 17:26:41,I
956cf733a4632646a751590fbac2efaf,cama_mesa_banho,53.0,207.0,1.0,650.0,16.0,10.0,16.0,2018-08-14 17:28:12,I
b5500cdcf54793ca1dfbd654bdfbc20a,beleza_saude,50.0,826.0,1.0,350.0,25.0,12.0,19.0,2018-08-14 17:32:09,I
0bf49628a5637192ddbad12be4c921ee,papelaria,49.0,480.0,2.0,1900.0,20.0,10.0,11.0,2018-08-14 17:39:49,I
61ea2822df120991dbcf5814a5e8c675,pet_shop,39.0,117.0,1.0,150.0,16.0,16.0,11.0,2018-08-14 17:47:58,I
48b68cf8eebb10e4dbf1b1ba6cf00107,beleza_saude,31.0,2737.0,1.0,150.0,16.0,5.0,11.0,2018-08-14 17:48:09,I
826990bc0af28681bde1dcd66a336763,cama_mesa_banho,56.0,473.0,2.0,3733.0,37.0,16.0,19.0,2018-08-14 17:49:36,I
532d726c377c52885f53e10de9741d76,pet_shop,44.0,1793.0,1.0,11450.0,79.0,26.0,26.0,2018-08-14 17:49:50,I
d113b2e0de22329a327c5f133ec15914,utilidades_domesticas,58.0,994.0,3.0,1500.0,60.0,10.0,25.0,2018-08-14 17:57:15,I
