product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
a300dd822c0e15dd16ecc317522eefcf,informatica_acessorios,55.0,579.0,1.0,150.0,16.0,11.0,11.0,2018-08-09 12:04:05,I
5e6248437b2668bba62c0fdd71eaf72d,ferramentas_jardim,42.0,567.0,3.0,1075.0,34.0,31.0,34.0,2018-08-09 12:06:24,I
2add772ac1b21ad0f2a8f7bfda8723db,cama_mesa_banho,55.0,610.0,3.0,7550.0,60.0,30.0,60.0,2018-08-09 12:16:52,I
972f43585f3080ef953aed0609cb416c,informatica_acessorios,51.0,223.0,2.0,817.0,16.0,10.0,15.0,2018-08-09 12:29:47,I
7ef3a40a669c333563b5db14510333d3,esporte_lazer,43.0,251.0,1.0,150.0,19.0,5.0,16.0,2018-08-09 12:37:17,I
43cc8e4d981bc04b9d78b12e8a908d41,beleza_saude,44.0,1793.0,1.0,11450.0,80.0,26.0,26.0,2018-08-09 12:44:07,I
bda12489ccff8dd18c899c64cc6411b8,beleza_saude,50.0,3318.0,1.0,150.0,23.0,9.0,14.0,2018-08-09 12:44:54,I
217967bea3b974779feb2aabef6c9592,eletronicos,37.0,204.0,1.0,100.0,22.0,6.0,16.0,2018-08-09 12:52:57,I
e69137c3731a8a094d7e2ad97f76c95f,perfumaria,47.0,918.0,1.0,150.0,16.0,9.0,11.0,2018-08-09 13:11:54,I
78304982b107fb026e5e9a4a1f48acae,cama_mesa_banho,57.0,2480.0,2.0,1950.0,43.0,8.0,33.0,2018-08-09 13:26:02,I
6d0af4d8b482cc38d72acafc37bdd8f1,,,,,2400.0,34.0,33.0,19.0,2018-08-09 13:35:56,I
8f3e65950fbb9e484ff846ce111ca5b2,construcao_ferramentas_jardim,35.0,2247.0,1.0,3275.0,23.0,24.0,21.0,2018-08-09 14:18:19,I
6d229d68959c67850f49a53dd1e2a67a,brinquedos,58.0,1558.0,7.0,5800.0,16.0,16.0,16.0,2018-08-09 14:20:29,I
06c42344256e5a78e6bf38e92b1f1563,eletrodomesticos,53.0,209.0,1.0,200.0,18.0,8.0,13.0,2018-08-09 14:40:55,I
edb5629baae4be4447033a2d14b1d2d3,cama_mesa_banho,53.0,313.0,1.0,4500.0,58.0,20.0,38.0,2018-08-09 14:58:57,I
115fdef806a3b8e9fc52a1dee818f2de,bebes,49.0,376.0,1.0,450.0,35.0,2.0,25.0,2018-08-09 15:53:34,I
64b7b1d7151216b171067bafdb70d0bb,bebes,54.0,369.0,1.0,450.0,35.0,2.0,25.0,2018-08-09 15:53:34,I
5ba3ea3659a247e6c9b0a397427a4aa6,livros_tecnicos,60.0,1338.0,1.0,400.0,23.0,3.0,16.0,2018-08-09 16:06:19,I
38da2dd3fddf4b5eda6d46d781fde41b,cama_mesa_banho,40.0,698.0,1.0,1150.0,29.0,15.0,15.0,2018-08-09 16:53:00,I
2832d1160e92db454ee431f0d5250777,telefonia,60.0,622.0,2.0,200.0,20.0,4.0,14.0,2018-08-09 17:07:14,I
cd6d8b8b983f406dd1b95e3c1bf8a8a5,cama_mesa_banho,53.0,547.0,1.0,1050.0,34.0,10.0,29.0,2018-08-09 17:38:44,I
