product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
9060e916ed476d0269ad330786a201ee,utilidades_domesticas,28.0,152.0,8.0,3000.0,57.0,22.0,20.0,2018-08-09 18:06:55,I
b6b4e4b461579340605841c0af800dc4,fashion_bolsas_e_acessorios,53.0,464.0,3.0,1500.0,38.0,35.0,11.0,2018-08-09 18:09:53,I
42080692a4543e17940c60a980613abb,eletronicos,27.0,628.0,3.0,200.0,16.0,15.0,15.0,2018-08-09 18:26:03,I
d0865f170f84c0af4a08bf9298ee83e5,beleza_saude,45.0,1967.0,3.0,650.0,27.0,4.0,11.0,2018-08-09 18:27:50,I
63b2c54ffb7ded0576c3bd1346a53d1c,relogios_presentes,30.0,240.0,1.0,320.0,18.0,10.0,13.0,2018-08-09 19:17:50,I
ac11beeebaf7911a13f63d7d6cb89d46,consoles_games,44.0,648.0,1.0,150.0,20.0,13.0,15.0,2018-08-09 19:21:08,I
63ddf5df9f36e2fb2fc11b3894222c31,utilidades_domesticas,57.0,357.0,1.0,600.0,26.0,14.0,14.0,2018-08-09 19:29:02,I
cd88e612d88f1722039806fd13844ffb,sinalizacao_e_seguranca,44.0,680.0,2.0,325.0,22.0,11.0,22.0,2018-08-09 19:37:47,I
d7a023eecac412d29d49735e9e9b629f,livros_tecnicos,56.0,1317.0,1.0,400.0,17.0,24.0,20.0,2018-08-09 19:41:09,I
596b0cef604a108a6ccf68e439d39fbb,construcao_ferramentas_construcao,36.0,2457.0,1.0,550.0,26.0,17.0,17.0,2018-08-09 19:53:40,I
bdeeb5acd16db2efd16239bc6c0f01cb,construcao_ferramentas_construcao,35.0,2457.0,1.0,500.0,26.0,17.0,17.0,2018-08-09 19:53:40,I
5911ffedc1c50c813140e8a27035f2bf,beleza_saude,49.0,3265.0,2.0,633.0,18.0,16.0,14.0,2018-08-09 19:54:54,I
733162823b9a1dbc958b0988d32229da,artigos_de_festas,46.0,459.0,1.0,1350.0,23.0,17.0,18.0,2018-08-09 20:07:20,I
ba6060edcfb9011f13da2fcdc78a01b8,automotivo,59.0,298.0,1.0,1700.0,30.0,14.0,30.0,2018-08-09 20:36:13,I
f61f6e53f9c6d150e5e48919a25272d1,moveis_decoracao,59.0,2063.0,3.0,2800.0,69.0,11.0,11.0,2018-08-09 20:37:34,I
818b2f7d6fe6abc4575e94c7dcccfcc4,cama_mesa_banho,36.0,89.0,1.0,1200.0,67.0,11.0,47.0,2018-08-09 20:45:10,I
82cf0461be800ca238f5237df3a39ab3,informatica_acessorios,49.0,495.0,1.0,7750.0,23.0,39.0,16.0,2018-08-09 20:56:38,I
80c8ac047ca651a5672b8a7973085640,esporte_lazer,42.0,1469.0,2.0,4450.0,34.0,29.0,11.0,2018-08-09 20:57:18,I
22b01577238399e86ecd3a882617f88d,construcao_ferramentas_construcao,52.0,510.0,7.0,7300.0,35.0,14.0,35.0,2018-08-09 21:42:50,I
141f72cac97df846fc51097f795bd94e,automotivo,59.0,131.0,1.0,750.0,30.0,8.0,30.0,2018-08-09 21:48:26,I
ebadaf46edd2849cbc47c97f99543604,relogios_presentes,55.0,170.0,1.0,125.0,18.0,11.0,14.0,2018-08-09 22:03:58,I
ace151a1240f7d1645965f9a9ea6c7e0,beleza_saude,34.0,2243.0,5.0,950.0,43.0,9.0,23.0,2018-08-09 22:53:02,I
19dcb307b859214c546c3726043e9c2f,cool_stuff,57.0,1507.0,3.0,725.0,31.0,23.0,25.0,2018-08-09 23:10:26,I
2ef0ffe318f7bc5fc4a5f25ca87200c5,perfumaria,42.0,727.0,1.0,150.0,23.0,14.0,16.0,2018-08-09 23:19:46,I
