review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
a2d12ffe52d1074681c87af2e28d96f4,2935c56eef4b858e80e28d27d3243b33,3,,,2018-08-16,2018-08-19 14:14:18,2018-08-16,I
a97d8ea35a758418fe2057188fc46083,3aa23de969cd056c809332fb45ca17fd,5,,,2018-08-16,2018-08-19 23:59:38,2018-08-16,I
12a292c687798367a4a2ab59208ee138,d30c22b84ba5239f2ae0fc078be7611c,5,super recomendo,"boa noite !
até o exato momento não recebi o meu produto
que comprei.
gostaria de obter uma imformação sobre o motivo
do atrazo",2018-08-16,2018-08-20 23:02:24,2018-08-16,I
566acd0031a3da158f60f1d3d1b2566e,5c8016724722d7906a7e8cfa22d7727d,5,,,2018-08-16,2018-08-17 02:05:33,2018-08-16,I
3f010b909ef2ad0facf4587361fe38b6,dd7ac010ac0daaa2d26a974ceaf897a0,3,,,2018-08-16,2018-08-17 00:43:54,2018-08-16,I
cb68b08818d5b3b50e1623762ccdd684,fcfd2d9dca1b759a8838eac01a9ce2eb,1,Horrível ,Eu não recebi o meu produto e também não consigo entrar em contato com a loja. Absurdo!!!,2018-08-16,2018-08-17 02:00:36,2018-08-16,I
5b0c3d4bd55e57090601d09f7590830c,cbd0a0bae58672055c7961ffbf0ee529,5,bom,entregue bem rapido,2018-08-16,2018-08-19 01:50:45,2018-08-16,I
32d1dd3ea2864ea67f54ff4dce98ef27,c606b6bf8e4f7fd3289dae004615ded4,5,,,2018-08-16,2018-08-17 01:34:53,2018-08-16,I
6a3b79897eba9ff0de829eb1570b98b3,00b1861aeb89afa498404c684148a619,3,falta de mercadoria,Esclareço que a entrega veio incompleta faltando 01 capa de chuva. solicito providências.,2018-08-16,2018-08-16 22:33:57,2018-08-16,I
fd511e7d3dfe38fc3a2b22050d761f68,b89b5e15757b5d96e7d67c969324aeca,5,,,2018-08-16,2018-08-19 17:03:04,2018-08-16,I
330c6404e5821a30d57643f50f5f276f,5f9c46986c8990debd941ac4f936e95d,5,Otimo,"Produto entregue no prazo, material muito bom, já veio montado conforme descrição do produto no período da venda.",2018-08-16,2018-08-16 13:30:15,2018-08-16,I
61e1a6999e7213acc714ce24d017c9de,b04e44e92fbc14e258bb48695b8ee7ca,5,,,2018-08-16,2018-08-16 22:40:13,2018-08-16,I
8ff6181cba380f5e072a56e9b2b7d850,d6facb241e387bcff2026c6cc25eaf68,1,Produto não entregue,"Tudo muito ruim, não tem ninguém com possamos fazer reclamação pela não entrega do do produto. Não tem ouvidoria, para reclamações. Não tem nenhum pessypara informar o por que da demora da entrega. ",2018-08-16,2018-08-18 09:04:21,2018-08-16,I
9b4c6ceccd5fa257e75239739722c336,ccbf44556216d2ad81b039514a0d8877,1,Negativo,"Referente ao pedido, é 2° vez que vem falando. Pedi tres n°s 5/0/7 só veio o 0/7.",2018-08-16,2018-08-16 21:17:30,2018-08-16,I
d34e88e5d50f6abdf6da0a049422454c,649bb84817768858f695a41b42207285,4,,,2018-08-16,2018-08-16 21:46:14,2018-08-16,I
4ad37b0ceb6c25360724d6bb150d0f26,c8519a6f2d214cfedb5803e64f8dab15,5,,,2018-08-16,2018-08-16 21:24:04,2018-08-16,I
b6bd094ea68e31863cabea2f28e6073f,a2b510cbf99b001ef7b7a9aacc9789a8,5,,,2018-08-16,2018-08-19 16:37:21,2018-08-16,I
00746491b765e3f50289220ff155d161,777f09795a87e5598924d1f7090deeb1,5,Recomendo,Entrega antes do prazo e produto conforme o anúncio. Recomendo.,2018-08-16,2018-08-17 12:09:19,2018-08-16,I
1f04548153229e22a47e16d672d2fa7e,38dcf9bd2b8951b1407c82f1d70a8f7f,5,,,2018-08-16,2018-08-23 21:08:11,2018-08-16,I
8d4eb817ae641576b629c1979cbaf899,ab30819331b8ee6115370bcfa01a8350,5,,,2018-08-16,2018-08-20 17:32:03,2018-08-16,I
25b7c7aa06686bee530255efead7f3d6,13bc75256bad09f3273a88f49cff00e1,5,,,2018-08-16,2018-08-17 01:06:53,2018-08-16,I
2ae50a14657e3e8ba3a36ec60df218b6,ab51bb38b6e7c106b180842ccae7c07e,5,,,2018-08-16,2018-08-17 15:01:26,2018-08-16,I
827a70667f6b8a66e6771902fc3b3445,204438d765af0adaf4edd282a01c735e,1,REPROVACAO DO PRODUTO,"A entrega foi feita corretamente, dentro do prazo. Mas a qualidade do produto nao eh das melhores..",2018-08-16,2018-08-17 01:26:58,2018-08-16,I
0c04cb8943c7508d2b101015c1424d82,78e669f43077eded2d55ba9455560995,5,super recomendado,,2018-08-16,2018-08-18 11:13:02,2018-08-16,I
57b6d8f6eae40440bf2802f255dea707,eb4d645f0a565f91e489a626b9b22334,1,insatisfeita ,Preciso saber a data que será entregue,2018-08-16,2018-08-16 15:03:51,2018-08-16,I
82274dbbdb3ee029eb82b01769bd73d4,80c74a42dcbd6a54b9a563012dc17eca,5,,,2018-08-16,2018-08-20 13:04:35,2018-08-16,I
4ea2627bd2bcd3c681548df18bcb2434,2b4ddcfd05002739cb1f110eda444800,5,,,2018-08-16,2018-08-20 02:11:24,2018-08-16,I
dec255cccb7ffaa766833eda44d4480a,5665e01f621cbdf9ff6883af3cb818e6,5,,,2018-08-16,2018-08-16 19:17:49,2018-08-16,I
56d36dff97a27b9ef40fd5868baac295,c4c6f4e48fd572d4d909012e522ab9c1,4,,,2018-08-16,2018-08-17 12:07:07,2018-08-16,I
13c8f6b98889dff1c36a89fddca2e5c4,f66b8bf378bdd2acca8604ef27039f1f,5,,,2018-08-16,2018-08-17 02:13:55,2018-08-16,I
6c883909cf53725a13caf477a70f00a4,7ce4e38f4eadd993bb5b2e60bb7f7bec,5,Muito bonita,"Amei a mesinha, que pena que me confundir na cor, comprei achando que seria branca, mas é nude. mas tudo bem, muito bonita, vale a pena",2018-08-16,2018-10-24 21:34:38,2018-08-16,I
7879b15762b6a080a8552d26eaa1eeb2,87999cc2deff757e5f5db42eb840675f,4,,,2018-08-16,2018-08-16 07:08:23,2018-08-16,I
57e5c59617127cf4b024aaae61829894,6ed7913722200b05e7d5df38f1ee777e,1,excelente,Profissionalismo,2018-08-16,2018-08-16 17:42:27,2018-08-16,I
f2f23f3393d55628add43207955c1c5c,1e61c2d93012f7a32fe86de9bafc3a1f,4,Recomendo ,,2018-08-16,2018-08-16 17:37:22,2018-08-16,I
7ab18cc344ea04fff5feb0b30f445fde,7736e9fe1d1c7d942e10ec7e57e94bbc,4,,,2018-08-16,2018-08-16 19:42:40,2018-08-16,I
433c07f38e80815c332fe843c26bd996,997e6bea52d4cfdae5cbbf67c2ded47b,5,,,2018-08-16,2018-08-17 11:01:41,2018-08-16,I
bb971489c99421f007fcae163a4e719d,adc3c2a7a5283d29f235da2e760b0f05,5,Excelente,Adoro comprar na loja ou site chega td super rápido e direitinho,2018-08-16,2018-08-18 15:34:24,2018-08-16,I
e8b2bcedfca57d98547d36c8ab567496,6c20aa516c6c94293fe199a1a90cd907,5,,,2018-08-16,2018-08-17 13:11:36,2018-08-16,I
22d2657f5b5475eea70ad746d1913535,3c3e5bec9a05202ab008c05c55f951fc,5,positiva,Recomendo e assino embaixo.,2018-08-16,2018-08-21 17:30:14,2018-08-16,I
d69818a5b332a9b282939dda0b8e7765,7e3b7b3527cce28aa98702e05fda566e,1,,,2018-08-16,2018-08-19 22:02:34,2018-08-16,I
670c1a2b752d88344d11f642389cc007,013aa6ba5077072401773f83f1ee6408,2,,,2018-08-16,2018-08-25 11:03:50,2018-08-16,I
7d1377f33854dd72f3fd82d8364920b2,94cf59885365bee1e40724968aa2f524,5,,,2018-08-16,2018-08-16 18:44:03,2018-08-16,I
eb52b5e7d639e9878b9a062c4fa6f693,db039e7843c76cf2857fb12ee96e2e9f,5,,,2018-08-16,2018-08-20 16:03:15,2018-08-16,I
