review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
98f60bb6431350ec0e50712d35fe3c42,3e34f8c0022e2a7093ae49d16555e06b,4,,,2018-08-16,2018-08-16 20:49:21,2018-08-16,I
64fab7db6daf81036f90c150ae8554da,475222e589bbaeac43093fcf2c855301,5,Capa cadeirinha bebê-carr,Gostei. Bom material. Bom preço. ,2018-08-16,2018-08-19 01:34:00,2018-08-16,I
b2af85b0d62056a9c28519f26d83ebd2,fb4c1eeef06c08acb4e63c9091ab5c6b,5,,,2018-08-16,2018-08-16 17:56:52,2018-08-16,I
00e84b0855ef77f58007b90b8143d36b,ce7cf6dd8f80dfb98716950ae40eca59,5,,,2018-08-16,2018-08-17 14:32:10,2018-08-16,I
8b7960dfe38bb0b1cbdfe1bb336c4ad8,c7387d86e09f2823f6062d8c2378ce02,4,Super Recomendo,Produto de boa qualidade.,2018-08-16,2018-08-21 14:01:16,2018-08-16,I
4171690afaefcc655535e4c4fc7f8503,8a7c3a3a48dbc1c76fb4e7e5844d5584,4,,,2018-08-16,2018-08-16 18:09:48,2018-08-16,I
819f36c6186e8b44a8cb528d96c59134,b319c42146aa1548b1e415a91dd13789,5,Ótimo ,Ótimo ,2018-08-16,2018-08-16 17:12:23,2018-08-16,I
b10623fc1e55ea09bab96a0336046d4d,a97a20383c7664aca72d666d1858be2a,1,Pior possível,"Comprei um coisa e recebi outra, já enviei e-mail e até agora ninguém entrou em contato comigo.",2018-08-16,2018-08-19 21:51:54,2018-08-16,I
2dac153a16f5450098ca9765858f39aa,3f5021a01daf8329b31882a467b8da0e,5,,,2018-08-16,2018-08-21 13:49:46,2018-08-16,I
df090e4fcd4f19d20c2eb8b39f8a1e99,c3209eebfba86d30279573e94ae46a2b,4,,,2018-08-16,2018-08-17 10:03:14,2018-08-16,I
348c75c9233095268e727196479e89b7,b2899a43c8dc465bf845340ea77aef50,2,,,2018-08-16,2018-08-17 00:33:30,2018-08-16,I
15b233e8abd6650012705744e9b2e735,77e6a10b9f7d2c7a06295e3098afac8c,5,Produto excelente,"Entrega super rapida antes do prazo, produto muito bom atende as necessecidades",2018-08-16,2018-08-17 11:09:23,2018-08-16,I
9d0d66c4e6d4637345b7ee245912fa65,011724d1afbd91844302627f79a66800,5,,,2018-08-16,2018-08-17 03:10:38,2018-08-16,I
e4d9e5b4e0309bf5a88b7d92033b3937,fc174f22ce400b79551344335ef7d9d9,5,,,2018-08-16,2018-08-20 12:39:29,2018-08-16,I
a8f1dd0daa714f7d6f46f74acacd88d1,84e18dccfd5aad7f91ef778c2aa0b959,4,,,2018-08-16,2018-08-18 13:06:54,2018-08-16,I
44039e6906bd0534f7b7b6498ef5be91,a061df95ad7f5cdb3f6f15062486f4af,5,,,2018-08-16,2018-08-19 09:57:33,2018-08-16,I
a108f5b81d49d6caf66b3850463cae21,aa9ad84c2fa033010c9cadc5ff22d939,3,,,2018-08-16,2018-08-19 01:12:25,2018-08-16,I
17d80850bc127ac2e4e080ff37abb512,8c1e23dce3f7db336aaa4426df2228d6,5,muito bom,"SÓ OS CORREIOS QUE CONTINUAM A ENGANAR OS CONSUMIDORES, COBRANDO O FRETE E NÃO ENTREGANDO O PRODUTO EM CASA PARA MAIOR COMODIDADE DOS CLIENTES! SEMPRE ALEGA O MESMO ÁREA NA O SEGURA P ENTREGA!",2018-08-16,2018-08-19 15:19:10,2018-08-16,I
b1c83abc115ddb8ecfd76f17d35c3c92,024a74550cdbd36c0fe3955fc9e2bcf0,4,Produto,"A capa carteira veio correto,mas a película de vidro veio menor do que o aparelho.",2018-08-16,2018-08-16 12:07:13,2018-08-16,I
bbe2de29361d496f4b96ac69cd5ceaf3,370d5b41dfcdc96d0edb780967153d4e,5,,,2018-08-16,2018-08-16 21:16:04,2018-08-16,I
91e972428cb9a8f6b140e94128b02306,773b2db33c7a199314137bed5c5a25a7,1,,,2018-08-16,2018-08-18 23:03:30,2018-08-16,I
bd183de5b8b0a163f5580897352760fc,1a018d08ae8c02d0106efe732d3e8a03,5,EXCELENTE!,Voltarei a comprar!,2018-08-16,2018-08-17 21:47:36,2018-08-16,I
7614571539059142995bcbe3ad5fd09a,bb2f21010cd5289802f3b79c1bcdface,5,,,2018-08-16,2018-08-17 12:45:12,2018-08-16,I
51d9866e708dae57d952802b0fed78d3,752265739a6d8d671585c7b9c924b9d9,3,Muito bom,Muito bom,2018-08-16,2018-10-17 15:10:18,2018-08-16,I
8f0f3f8727c49346e53d8058f26999d3,cb82f50adcd9978f835fe94951603fad,5,,,2018-08-16,2018-08-17 00:09:13,2018-08-16,I
b56e2effbc1d2fd06851a4822d725def,618b8ec3c995dcd438feea3300bba0cf,5,,,2018-08-16,2018-08-18 21:14:41,2018-08-16,I
6fb1715795328cdf252138caab988d20,ed869c0c89353ad056e1e883e4be35bd,3,Sim,Faltou 1 luminária. Estou aguardando o envio.,2018-08-16,2018-08-18 12:40:29,2018-08-16,I
bbe4a074e2d5c4afc26691a4245d0104,2a6bec11c832798d5062d5fcad19635a,5,bom ,o produto confere com todas as descrições ...meu filho amou....,2018-08-16,2018-08-17 04:08:56,2018-08-16,I
a0de9a38b1a31959931ed9fe07bcac4c,48ea816d75222e26e37782d2ebe2ea5b,1,Produto com problema,"O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!",2018-08-16,2018-08-19 01:53:11,2018-08-16,I
ac7ebe51f59d79b99898c9d541b3868d,907424cd045f2dcb775507e367f9ab60,1,Demora no recebimento,Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega,2018-08-16,2018-08-16 12:22:19,2018-08-16,I
886af5818a814f54abb2d845406b0c3c,ce4c50f30197a0330b034d27da7f5ed6,1,,"A resistência deveria vir uma 110 e outra 220.
Vieram duas 110.
Essa foi a razão de meu desapontamento.
E como corrigir?",2018-08-16,2018-08-21 21:26:18,2018-08-16,I
ae753955abf4f5c219888ba73bc92fb8,6883451a6880e8f0879d89b14f32d543,4,,,2018-08-16,2018-08-18 20:18:52,2018-08-16,I
bb5ce8fb3136a8a55364b43979195593,b5b45b75641df9adb6a1a1609bcb77f9,5,,,2018-08-16,2018-08-19 22:42:03,2018-08-16,I
967afd379363fefb9aac8756fe6cedb7,a6c422d2b642708cb8aabe049013a49e,1,Atendimento muito ruim. ,"Não temos um rastreamento eficiente e não sabemos porque não entregou , outras lojas que comprei sempre foi entregue antecipado , portanto não gostei é compro com vcs Diogo.",2018-08-16,2018-08-16 10:37:53,2018-08-16,I
c2ef1d17ad335476d4f10852afcbbbc0,0d5fb8614978748bcfbef448c8a74a17,5,,,2018-08-16,2018-08-17 23:28:28,2018-08-16,I
67dbe0911a633ba91aea800562d36522,a2ee8d70903c5b8b814aebf086ebcc11,5,,,2018-08-16,2018-08-20 01:03:54,2018-08-16,I
ed8fcbd8cf48db46a1c30e8135d40465,4d9190887b47ff1b89c657c788c038f6,3,,,2018-08-16,2018-08-16 15:24:14,2018-08-16,I
8f05d3710721f12321d8ae081e439f84,72e879557ec303f7f0e457cac42648c1,1,,"Recebi mensagem, informando que mercadoria chegou mas tenho que retirar nos Correios, Tenho que verificar o dia para retirar, pois trabalho todos os dias.",2018-08-16,2018-08-16 20:43:22,2018-08-16,I
4802ef7f10c60be373d6bfbfbbc6e2e9,740f8abb6f201b7c667c76ec32c2a94b,4,,,2018-08-16,2018-08-16 15:36:15,2018-08-16,I
2a51b815e5d2521635efc831a28e62ad,a016702972f9a03256db6aecb30ba538,5,,,2018-08-16,2018-08-16 12:41:17,2018-08-16,I
81cc101ed27e72d084365c582dd962cf,8458b41c26bf20ba9b4ad514cacd4b2a,5,Otimo,,2018-08-16,2018-08-19 13:45:39,2018-08-16,I
a0f8b50aaa9c5eb1801b6d8ece719dd9,ae96c285e2413fd08d98768e8dac20df,5,Boa compra. REcomendo,,2018-08-16,2018-08-16 12:59:35,2018-08-16,I
a56a3b99f43ed1fced8caa100070ea10,2542fe494d4b37b79ed85377e12c53a6,5,,,2018-08-16,2018-08-18 17:09:33,2018-08-16,I
b7c683ec171cf5e54f75d6a7c6f076eb,8835bc08d0bba62b3f65c7903126fa49,5,Ótimo produto ,"Atendeu minhas expectativas, excelente produto com ótimo preço.",2018-08-16,2018-08-18 21:03:53,2018-08-16,I
135431b8c8fafd8b5b2865014e377b76,0a881bec2e3ae03ba47a8d04d5dfc450,2,,O produto não veio muito bem embalado e uma das chapas veio amassada e o espelho trincado. Mas atende a finalidade.,2018-08-16,2018-08-17 11:26:53,2018-08-16,I
ce02b60adbd048931f2c07edf22f2dd7,0c47aeb0b91c17647935a2b53c38d083,5,,Entrega bem antes do prazo pedido pelo vendedor.,2018-08-16,2018-08-16 23:17:56,2018-08-16,I
9ea616a99291930e927a7440d212d967,42cba4864b46e647175a24df49b1426a,2,NAO RECOMENDO,Pedi o produto na cor preta e veio na cor branca. Estou esperando uma resposta da empresa(LOJARIOPRETO) para troca do produto na cor certa ou devolução do dinheiro.,2018-08-16,2018-08-17 13:46:41,2018-08-16,I
368f8cc4567aec8dbe94d4b0426d8619,08b0cc275164eab92e5797432fa89770,3,,,2018-08-16,2018-08-19 14:56:05,2018-08-16,I
cc8457e776e5b22cf088211bdccc162d,c82a457d646f77c8f151e12a3e517ed2,5,,,2018-08-16,2018-08-20 05:34:34,2018-08-16,I
7d0b3cf7c1112ffb5aa75000c1fc0067,6dcf0aeb8b1eb4021c26e1d0e9394979,1,,"Na descrição do produto no site da lannister havia informação que Painel tamanho 3,05 metros de largura x 2,40 metros de altura.
Na embalagem contem 03 rolos de 102 cm de largura , foi o que comprei",2018-08-16,2018-08-17 12:35:53,2018-08-16,I
4f516c15c3f37cbd4bdc8881920bc497,cfda3e5bd8b79ab7fc0bbd0c485d6414,5,,,2018-08-16,2018-08-16 20:35:53,2018-08-16,I
a27b5001e1d42bacac5e37a33e7eec57,2027c6ba8a58df2e69194531ff9abfa8,5,,Produto bom e entrega rápida. ,2018-08-16,2018-08-16 22:16:23,2018-08-16,I
89a2256f0598754df2de402a442ee1b2,bca647a251ea21807ba8cf824272dcfd,5,,,2018-08-16,2018-08-16 21:54:27,2018-08-16,I
1ebe986ff069b1ed4ecdae8c9f92500a,c97c5a964e8d8032ce2da2cbf89d2183,5,,Muito satisfeito a minha mulher adorou,2018-08-16,2018-08-16 12:35:31,2018-08-16,I
da3aafbc9c830cd76869ca1364e9969b,1cc1119de21902e3e78c9c2a217a9ad4,3,3,Bom,2018-08-16,2018-08-16 23:52:21,2018-08-16,I
8635ccb1df4d21f206ef0a6fa861444f,6d6d16957081d6989c08a9622183623a,5,,,2018-08-16,2018-08-21 15:04:52,2018-08-16,I
9894a050b424884c354ce0a333bc3f42,05434c77e67f2531d6b5a6c5f8bce535,5,,,2018-08-16,2018-08-16 23:36:48,2018-08-16,I
