product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
8c49cb6b9f063faf0ec568571e59072a,cama_mesa_banho,55.0,415.0,2.0,850.0,24.0,13.0,18.0,2018-08-07 07:23:36,I
1aaeaa2c5da72dcc8358011100dc5a26,utilidades_domesticas,60.0,516.0,2.0,400.0,18.0,2.0,18.0,2018-08-07 08:05:25,I
d063fc697e5aa468ad1e689d5e6028fd,automotivo,53.0,403.0,3.0,1950.0,40.0,12.0,32.0,2018-08-07 08:08:47,I
72c271a278c54c171d6d007eeac8cf24,papelaria,53.0,696.0,5.0,350.0,26.0,36.0,11.0,2018-08-07 08:23:33,I
b35c8479840135aa13a0f2d6aa8b7f38,bebes,37.0,1243.0,4.0,6400.0,47.0,24.0,33.0,2018-08-07 08:53:33,I
d1fd2ceaad67026458fe610f27c4c7b2,eletrodomesticos,55.0,133.0,1.0,200.0,27.0,13.0,17.0,2018-08-07 09:09:13,I
dc77c9e552aae599c974af32f5a0512e,utilidades_domesticas,47.0,238.0,1.0,200.0,38.0,18.0,27.0,2018-08-07 09:25:23,I
80826ebdc7be9086c467cb10e61a24c6,construcao_ferramentas_jardim,55.0,2047.0,6.0,150.0,16.0,3.0,12.0,2018-08-07 09:26:26,I
e57b2d6510f090860888171c76b42b21,perfumaria,57.0,917.0,3.0,300.0,18.0,16.0,17.0,2018-08-07 09:30:10,I
ae6a082af3a596a2fcbef378ebfae8c6,livros_interesse_geral,40.0,421.0,1.0,150.0,26.0,2.0,26.0,2018-08-07 09:46:50,I
14d8c1bbd5f367608c37522e99c47258,livros_interesse_geral,16.0,276.0,1.0,150.0,28.0,2.0,19.0,2018-08-07 09:46:50,I
a3d101bfee6cd242a56008611f7c1335,informatica_acessorios,60.0,171.0,1.0,300.0,50.0,5.0,20.0,2018-08-07 09:49:28,I
6210c771a72a233f0e2b0430911ba858,informatica_acessorios,52.0,1243.0,4.0,1350.0,35.0,25.0,35.0,2018-08-07 09:52:05,I
dc7b5d2b32ae30c86acd229b5ff34dcc,perfumaria,56.0,451.0,1.0,400.0,20.0,16.0,16.0,2018-08-07 09:54:16,I
d1314aa640f46cc0302ec32290782b7b,bebes,59.0,663.0,3.0,50.0,31.0,2.0,27.0,2018-08-07 10:00:25,I
570c59d31475234150804a4ac2b3b9c3,beleza_saude,37.0,401.0,1.0,450.0,16.0,10.0,20.0,2018-08-07 10:09:04,I
45f59788a3a09e09ab433234d03afd2a,brinquedos,47.0,783.0,1.0,1050.0,26.0,30.0,19.0,2018-08-07 10:16:31,I
f72c56e46adf2ef4cf84a708f8644f89,moveis_sala,51.0,759.0,5.0,9150.0,87.0,10.0,56.0,2018-08-07 10:47:57,I
078b7149a32b479d3cbf1649fea0172c,livros_importados,57.0,3694.0,1.0,300.0,16.0,14.0,16.0,2018-08-07 10:52:58,I
1428c05db72682f014dc218c294724ea,musica,49.0,584.0,1.0,200.0,20.0,2.0,15.0,2018-08-07 10:58:05,I
159cad5d8dadf4141e99b88d58c0c943,bebes,21.0,396.0,1.0,717.0,34.0,24.0,34.0,2018-08-07 11:15:11,I
2c0722227025e08e761c39159ef0d701,moveis_sala,50.0,519.0,5.0,3350.0,46.0,9.0,56.0,2018-08-07 11:21:27,I
06ecc3d4006ad6eb293a1b93ec3c7183,moveis_decoracao,59.0,903.0,1.0,750.0,22.0,22.0,11.0,2018-08-07 11:29:30,I
20ecd51a1e2c3e5cc72096b2ce0d29d5,cama_mesa_banho,52.0,222.0,1.0,1300.0,37.0,5.0,34.0,2018-08-07 11:30:20,I
5b5485de978301834d9e5f3943ade7da,relogios_presentes,48.0,332.0,1.0,750.0,19.0,16.0,17.0,2018-08-07 11:39:21,I
7c2de4db4b4bbf1bf34d1051536313ae,casa_construcao,56.0,906.0,5.0,9950.0,52.0,22.0,52.0,2018-08-07 11:39:59,I
bfc1d1c62b1f7f401d8d9dda962bb870,esporte_lazer,50.0,255.0,2.0,950.0,60.0,15.0,15.0,2018-08-07 11:56:01,I
