review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
b97af8037d2c22fe3a49a904aadb2bab,a5bf7b210e4e59a0a786e88355cc8657,5,,"Chegou super rápido, fiquei até surpresa. Recomendadíssimo. ",2018-08-18,2018-08-19 00:02:05,2018-08-18,I
567c1959ff99f54d4167da86a2d1948f,3720597f28a3c3c4dd7e603f98e67af1,5,,,2018-08-18,2018-08-18 16:46:08,2018-08-18,I
932f8c5de124d8b3f2929bd2f4c4e58c,dfe927ca4859176d7377a7543078d4b1,5,,,2018-08-18,2018-08-21 17:00:34,2018-08-18,I
507995ab79e0297fa483642dba324ffe,477749bcfe4bc5261ca38dd7fad8859b,3,,Entrega rápida,2018-08-18,2018-08-24 14:01:54,2018-08-18,I
15535e178ceb96d3666be8796427ab52,91cad3260fc3d7cb677fe27010618ab1,5,,,2018-08-18,2018-08-19 18:38:29,2018-08-18,I
ba5716028a59719c4507b8a3c8a697de,0231f6b89e5798ff6c0dfb1e18a94da9,5,Maravilhosa a qualidade,"Muito boa a cadeira, ótima qualidade,e clara a explicação pra montagem.
",2018-08-18,2018-08-19 03:15:21,2018-08-18,I
9b5d1251f722a4e716e1ea46cd0d0257,3cc3880ee6731dbeea8ec3d2d9f5b24a,5,Bom e no prazo ,Recomendo ,2018-08-18,2018-08-18 23:01:26,2018-08-18,I
9a08674732e7f7c50670272859b20342,5d01a533e7f1331b73d8ff83450b5944,5,,,2018-08-18,2018-08-18 23:55:57,2018-08-18,I
2afa56801dda11f04f8e2edbfee9edf0,1db3715533e603dd564cc484cdcf99fd,4,5,Gostei foi do jeito que estava na foto,2018-08-18,2018-08-19 01:35:42,2018-08-18,I
f3b7d8c838937df2536ac24cac03681a,4d495c697709fcab0a85b3c5247f89e0,4,,,2018-08-18,2018-08-19 08:13:07,2018-08-18,I
103d39074fa26b7bfd65101962bbec58,b3112ca67f3afd4e20cf2ee91fc4f804,2,,Não recebi o produto. ,2018-08-18,2018-08-18 17:13:46,2018-08-18,I
646925f8960ae3df6eaa6f8fa10b8fab,1778680c0dd08f2bcd27642d236a91f0,4,,,2018-08-18,2018-08-20 23:03:01,2018-08-18,I
d89577daaa2358a565a0a70c6728e2b2,fd7bc10be53abc6d0c38867a72503dd9,5,,"Parabéns! Produto recebido antes da data prevista, mais barato e de boa qualidade!",2018-08-18,2018-08-20 10:54:15,2018-08-18,I
8cd762c8e31039a859d06fb40c75fcd6,8d36b9d7a238d9d50b8be72fe69ff6eb,5,,,2018-08-18,2018-08-20 17:20:17,2018-08-18,I
71ab6dabd5279ba06a235b9c7651f238,3915c06b1483016c7d41dc705c1b0090,5,,,2018-08-18,2018-08-20 12:09:40,2018-08-18,I
bda838e6a61fccb1ceb29afcb61c8bef,96baca12064c33aaee05b2a4be3f3f2c,5,Melhor loja do Brasil.,"Primeira vez que comprei na lannister online , e agora trocarei o ML pela lannister.com",2018-08-18,2018-08-21 00:19:20,2018-08-18,I
