review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
57bcbe19add76a4789eb9a5220952aa0,ecf079f16ac07328e5153aa201fbbb1e,5,Super recomendo ! ,O relógio é lindo gostei muito. Em relação a embalagem veio muito bem protegido. ,2018-08-18,2018-08-18 10:48:46,2018-08-18,I
fa51c9ea7e0e2be422b179b185bd206a,f55dcacbda42aa97458735683d9fbb76,1,,Depois q o app foi atualizado fikou 1 porcaria!!!!!!!!!!!!!!,2018-08-18,2018-08-22 19:15:47,2018-08-18,I
58dde20c53f73a1828b17d98e4d80a11,fbb38f33f44df110ef060767b70bdfa3,1,Tinta não é original,"Não recomendo a loja, estão anunciando tinta original Epson e não é. Uma falsificação quase perfeita. Revoltado devido a tentativa de ludibriar o consumidor. ",2018-08-18,2018-08-20 23:06:38,2018-08-18,I
d53fe1153e24a9b186b3a6fdc20b813b,6715132837520c5934acfadb854f1735,5,Aprovado ,"Entregue ok! Produto superando expectativas!
",2018-08-18,2018-08-19 02:16:43,2018-08-18,I
c6b0c567c89fad24fb53343a236ef0a4,6295deb0648081b2c69f620033fadc33,5,,,2018-08-18,2018-08-19 17:46:42,2018-08-18,I
06ca194124abbad77d75180f3603ade1,514988a3e142461049264d74b768b365,5,,tudo bem satisfeito.,2018-08-18,2018-08-21 01:59:34,2018-08-18,I
966d1e9fe29ce0b6d74eaa087c7e267b,046bac99a3d9ff45ef86ebcd710b972a,4,,,2018-08-18,2018-08-19 17:23:02,2018-08-18,I
b153f2bc42709698cf2e1ed6e1314c04,045b9114be21f880246ba6d749f577af,5,,,2018-08-18,2018-08-22 00:02:20,2018-08-18,I
9515e1e3f2f053f11f261ed1a16fad26,171b2216b2d1b1f42bc9481f06dfaa40,5,,,2018-08-18,2018-08-21 15:29:21,2018-08-18,I
29444ad0d742567872180774d4fc0f08,723fdebe8280ea74fca298382c4d7ac7,5,,,2018-08-18,2018-08-20 03:06:08,2018-08-18,I
41a15c1d298e2bc5c23ec0dac4814d2f,5ff8bece1ba3adcb585b884358bb9917,4,,,2018-08-18,2018-08-18 10:50:11,2018-08-18,I
5f2f81b2c6f71fce0db3c57d0674512f,9eedaa8643ebca26e894f58017d00970,5,Excelente atendimento ao ,Interesse em agradar o cliente e ótima mercadoria,2018-08-18,2018-08-18 22:14:16,2018-08-18,I
92b9774992814a228660d86ad3555d79,9ff047a1638917c70a538d0aa9cdb6d3,5,super recomendo,,2018-08-18,2018-08-19 14:06:30,2018-08-18,I
7013a0d90d84511a6abe2ef9df6ce0b1,6ab1e9ffa5914f8b0f2c4f4eb98e5a2f,4,Recomendo a loja,Entrega antes do prazo previsto.,2018-08-18,2018-08-20 12:51:26,2018-08-18,I
18fceeb1922d33e430a529e0d768f106,81935e523702224d87bc6b915f51649e,4,Encomenda não entregue,"Bom dia , o produto não foi entregue e no rastreamento ainda colocaram que não tinha ninguém em casa. O que é uma mentira, porque ficou gente em casa o dia todo. Espero que seja entregue",2018-08-18,2018-08-18 13:26:32,2018-08-18,I
b6b5d6337fc7a99d6a720e586a1e70f4,862ec83f2ebeb547ccece5ad0f8d6332,1,,,2018-08-18,2018-08-19 03:28:41,2018-08-18,I
423921cb314542f16b452cc31f93a2c5,9f7d811e4738ca24d33c0dc98d2cba67,5,,,2018-08-18,2018-08-19 01:50:29,2018-08-18,I
d2bec756c1b59dc382120f61bd09c794,92d7bb51e2c6778f7a049b89cfd52870,4,,,2018-08-18,2018-08-21 11:29:30,2018-08-18,I
38fef6987a6dbeef881c4ab6e47460e5,991dc90330a54fbf3461dec5bf8226ec,1,B2W malandra,B2W ANUNCIA produto que não tem para vender o que compromete a confiança do consumidor na marca. ,2018-08-18,2018-08-18 03:57:10,2018-08-18,I
85b5a1999dce74a299fd1689298c96d8,9724ff037a78e9215939269a8f52ef19,5,,Amei! Muito macio,2018-08-18,2018-08-19 00:21:51,2018-08-18,I
378749a826233526f5e08f0778445da5,35ee767c6d8dd29df4b683ac20d34c9b,4,Prazo,Há diferença de prazo de entrega.,2018-08-18,2018-08-20 18:06:51,2018-08-18,I
2a86f8e68d30a6f590e17fa463611a8a,acf5ccf66bf3f5feb826e01d3766e474,5,Produto maravilhoso,"Eu amei o produto , super indico ",2018-08-18,2018-08-20 02:00:50,2018-08-18,I
3384c0492f3da23b8f1b0de8793d9429,c97d02761ac50ebad2f99e2c4b710976,5,,,2018-08-18,2018-08-19 23:00:41,2018-08-18,I
d150e365108fa6d225ce1e08fc97549c,b153668d9576aeae5c424bf7b125eea2,4,,,2018-08-18,2018-08-20 00:25:20,2018-08-18,I
41b71ce4b8849a56b4d51b9c87c19711,0c0b4c682dc77d70dbc4cf1ed44ede36,5,Muito satisfeito,Produto excelente. Facil uso. Recomendo.,2018-08-18,2018-08-18 21:28:06,2018-08-18,I
1dda6144201c69199abb2d49cc04c748,1ddeff2fa520dc8916dc524bd3b0e58e,5,,,2018-08-18,2018-08-18 20:29:08,2018-08-18,I
406e19b78d5c812760bc2a9314c46027,fa8fe325f86ee264db13706bd82eed79,5,,,2018-08-18,2018-08-20 12:05:08,2018-08-18,I
bab851b09bae8ad15abbb6be56cc38c2,b63262d64190314592077ae012a3e049,5,,,2018-08-18,2018-08-20 21:46:59,2018-08-18,I
74036afb171965271895e9957a071c09,97a3784af9d034ddf29b8a15f7a2faa9,5,,,2018-08-18,2018-08-21 01:19:15,2018-08-18,I
f35ef452ee8be9623f725937bcd6b100,bea1ab5c0fe7913f170dd7e82e53dac4,5,Torneira com filtro ,"Excelente produto, por ser Forusi já era de se esperar qualidade.
Empresa vendedora e intermediadora que respeitam o cliente chegou bem antes do prazo !
",2018-08-18,2018-08-19 22:59:57,2018-08-18,I
3a5a10d592a6e639cdb9330c9e6d2a87,5290c34bd38a8a095b885f13958db1e1,3,3,,2018-08-18,2018-08-21 00:47:13,2018-08-18,I
cd067325c7f9dd11c0e22408e69ce65e,673af36c8b5395e5199820c02b42abe9,5,Elegios,Gostei muito obrigado por atender os clientes com muita competência. ,2018-08-18,2018-08-20 22:28:32,2018-08-18,I
8fd17a3eb86cb094278f39158f1660ac,2421e957dc390d2f987c986a1683a757,5,,,2018-08-18,2018-08-20 18:40:44,2018-08-18,I
74f44ca066375c07cf4bcb58aee26c3c,fb3ea316744c112147796dcd168a18f3,5,,,2018-08-18,2018-08-18 21:10:50,2018-08-18,I
