review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,AR_H_COMMIT_TIMESTAMP,OP
f47a5647e4c0e53ccc638ee259740237,0cc893e70885ba7fc151e85141326ef5,5,Engradado,Muito bom,2018-08-18,2018-08-28 22:37:14,2018-08-18,I
b17efc098ea1e37e65cae9150c2f0275,1d54af1bf3179b54f046212de28f8bc7,5,*****,otima,2018-08-18,2018-08-23 10:19:29,2018-08-18,I
a7a8754d9b828e75a4613311f1d885a7,e561fa177791f05209e4557ba7366347,4,,,2018-08-18,2018-08-21 11:51:09,2018-08-18,I
ef398c8f7c2e6b26d80d9c42387db556,3a2b0d4a2b00020fddcc9d625553a114,1,Não recebi o produto ,Ainda não recebi o produto no rastreamento fala que eu mudei tô esperando entrar em contato para entender o que que aconteceu,2018-08-18,2018-08-18 18:32:36,2018-08-18,I
00a8e89a4de0a43dad12cd7d0f8a5f18,7a0065369b3ed54a8561db3aaf29965d,5,,,2018-08-18,2018-08-19 00:09:03,2018-08-18,I
90da6d8f119c55b2d0edaeef8d032a2c,de24995591633aa90ba93afa013ece1e,5,,,2018-08-18,2018-08-18 22:07:22,2018-08-18,I
ad4cb51713a7d26138bba9939fe7e65e,2155f2ca8e14d8b4136fdc215fb53bb7,5,Ótimo ,,2018-08-18,2018-08-18 19:18:18,2018-08-18,I
3ec2094a365240078938e7706a4cb7e2,e74f2f5d0d5b389e7ec83948628a2b9c,5,,,2018-08-18,2018-08-22 11:22:18,2018-08-18,I
6c736f0bb73f295909231ccfa28adc1f,b89d9a223208fad0bb7f6e161b4d43c9,5,amei o produto,"entrega bem rápida, deram mais dias e chegou bem antes do prazo, produto liindo e veio tudo certinho",2018-08-18,2018-08-21 23:33:25,2018-08-18,I
3ad650dcbe0dd0a09359cd3f660b7dec,84db939b1ab9686533e9a06a0354beb6,1,atendimento ruim,"a falta de respeito e considderação para com os clientes, essa perceira da das lannister, sempre comprei com as lannister, mais ultimentente não recomendo.
",2018-08-18,2018-09-22 00:53:14,2018-08-18,I
eb9c6023186fb823701a31aaad9d34ab,7796f39e1b16dacb03e333547d3c2252,5,Excelente ,Produto de ótima qualidade e atendimento nota 10. Entrega muito eficiente bem antes do prazo dado. Parabéns.,2018-08-18,2018-08-19 09:22:43,2018-08-18,I
26c93c97cc43f0cfa355c4ed188150d6,324213c21d2577b17bca52fb418cce03,5,recomendo,,2018-08-18,2018-08-20 02:42:27,2018-08-18,I
503540b75ad8c9d2e80daa71a1073562,f7a1c7b797e20c75f2e3dcec7ff17d22,5,,,2018-08-18,2018-08-21 13:28:47,2018-08-18,I
c4756b59603872f5b06bab6c3ea50662,ecc1f5f885620b17543f01bf228ccd0a,1,Carregador não funciona ,Desapontada com o serviço de compra pela internet das lannister. o carregador não pega em nenhum celular ,2018-08-18,2018-08-19 00:19:30,2018-08-18,I
a50f465d33c879fbe84dc215263dc57d,ebd7301e0367440d3ea0fbe1ff784639,4,Bom produto,"Produto de boa qualidade, mas a pelicula nao pega a tela toda e isso me incomodou um pouco. Mas no geral muito bom o Kit.",2018-08-18,2018-08-19 03:29:43,2018-08-18,I
55ea998ab363be50a7aaba78a7866f44,12a762b532552a237f910c72b43281ae,5,super recomendo,,2018-08-18,2018-08-20 12:33:19,2018-08-18,I
633e9148a3922f5553ded378bf05527d,bf6ead07100465b8b825c67e0f6dd2d0,3,,,2018-08-18,2018-08-21 11:26:16,2018-08-18,I
cfb5175353bd6ff5124269fac0188648,7c5a2d5d250c97dae083141ed6981171,5,,,2018-08-18,2018-08-18 21:54:01,2018-08-18,I
ce57b21127876d49417df5df4e8a05f6,0754d33c0d259d6851e811948048324a,5,Muito bom,Entrega com rapidez ...obrigado pelo respeito ao cliente,2018-08-18,2018-08-19 01:27:47,2018-08-18,I
29fb3aacce77717c3b30d93b6ed72e7d,928c5b1abd62c91a35df8614b271d05e,5,5,Muito bom,2018-08-18,2018-08-21 11:05:34,2018-08-18,I
