customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
24b0e2bd287e47d54d193e7bbb51103f,00172711b30d52eea8b313a7f2cced02,45200,jequie,BA,2018-08-13 09:14:07,I
b349d1bf2b2d11bd7d1d066bce229ce5,a08a307263e92900e2368f8cd47b5fca,89900,sao miguel do oeste,SC,2018-08-13 09:18:20,I
788cffe37a94186e4ad9a9940f0f858f,e823e677e884eb2ef2fcb871ddd3c182,86400,jacarezinho,PR,2018-08-13 09:47:40,I
5df2ff723d34c14ec65ed6d176c45eab,67798c2a2ad8d90cedd7146e3ef9335a,16370,promissao,SP,2018-08-13 10:24:47,I
d8fd788103297a589aa37f024dabba52,20b05bc4bf55c5a39c092c9ae790d330,44850,morro do chapeu,BA,2018-08-13 10:40:40,I
d0f3f691b729cd317bc9284b0c0c2fbc,d41e13cab53cadff05f4d4138a196cb9,1009,sao paulo,SP,2018-08-13 10:56:32,I
f30cf2e68c0cf050e5879a95fa7f59d2,a850c0bdac478453032aa91cbcc8ad35,14701,bebedouro,SP,2018-08-13 11:20:40,I
4833bffdf808dd229fb636eacf117d88,3ebd2e5f948dbd9d5165184b5ca781b2,26551,mesquita,RJ,2018-08-13 11:22:45,I
adfeda019ed4d832079a3c7421231813,86e8c3ba2ed532a69fe4cf338b2ee6fa,2726,sao paulo,SP,2018-08-13 11:26:47,I
cb84a812e3142018aebb16103a32485c,ccc860f795e67ba401dec9d77341fdb6,12235,sao jose dos campos,SP,2018-08-13 11:28:55,I
371800d440c7ea96d8757c42728e0032,b021c4914aaf3c673e92473fb1e61010,25914,mage,RJ,2018-08-13 11:38:28,I
ec8622d7f25a5dd7c86068d56006831f,cde9a3ba463546473aaa81b023a4c899,23585,rio de janeiro,RJ,2018-08-13 11:46:33,I
3dc088a229ec165ccd91eab616197b90,e61ed94be587e719814c1416005a5123,7243,guarulhos,SP,2018-08-13 11:52:37,I
66a2736494ae92777ef4e388c165cf44,d734c07bfd6f238d72435feb2c569d7f,16290,brauna,SP,2018-08-13 11:54:34,I
ec2d40b48af443ce4251d17d933f42d5,a1115d825bcc8a2878f31514a3e40d93,64500,oeiras,PI,2018-08-13 11:54:36,I
