customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,AR_H_COMMIT_TIMESTAMP,OP
9573415dd691e34a2b92c9e39558ef22,c9a4f2fd096cd2c6bbc6c04e352fc9ff,36401,conselheiro lafaiete,MG,2018-08-09 12:16:38,I
4516d783f8261f0816e12c0be45cffc6,2b08b37c414eedba2764accd09699c60,78335,colniza,MT,2018-08-09 12:19:00,I
391ae4950689e958f7aa9de8b97f5908,5c350dd129b03161dfb674d4485f1bfb,68385,tucuma,PA,2018-08-09 12:29:39,I
944d4db30a78d0a21034f284bd2f4a85,3a54e2381195debdc5852a59f27086ad,20540,rio de janeiro,RJ,2018-08-09 12:47:26,I
75191377eb49aed024f942c68fa2e186,5ea07eb49d71317baa63658681ab1dbf,4311,sao paulo,SP,2018-08-09 12:47:30,I
c14447520507724f6599a91cc98d9be8,0dca919196146f24b8e265b534ff6706,68685,concordia do para,PA,2018-08-09 13:06:46,I
12d274b678306cdeadad69c63c2f4d2f,0856272ad8bcec5b7491b8e27b12e276,90130,porto alegre,RS,2018-08-09 13:07:42,I
61de05227162194a72ddd75c0b8ea706,461d8e6bf14795ab427805e72cf395aa,5143,sao paulo,SP,2018-08-09 13:08:39,I
5476174c1792f07b6a7b766d0374d568,7edfa2876fa97b99672bc1b31efab6be,12942,atibaia,SP,2018-08-09 13:18:49,I
5e4c9ec63bef151d6e87f1a96581b692,53f83d958a9f00d0e7913a0e6261885d,13331,indaiatuba,SP,2018-08-09 13:27:48,I
4f06c14beb9f0bd010c8386b2bfa21ec,85f4bc5064f9c6956bde12417f0a6515,4113,sao paulo,SP,2018-08-09 13:32:05,I
72c990123f7cab26cd90a4e62025dd77,c97c1b94aeb3e7b8bc8bff24ba20a3f0,90550,porto alegre,RS,2018-08-09 13:34:32,I
feedd5ec61cfc3b216599c09345069ce,1322aeab45dddda6c3f9095b167f3afc,78300,tangara da serra,MT,2018-08-09 13:38:40,I
de4347cfed448a35884a19949bc53087,eb5caa085fd188355488d899a7b41e49,47950,cristopolis,BA,2018-08-09 13:44:54,I
2f7a0d01d00f7711a9334e4266cf0cfb,8ed2447ace7f204bf94f070f0dfffbb0,24240,niteroi,RJ,2018-08-09 13:46:48,I
a1882adbacee1e44d96f0635e70d7b2a,28cb2105de0e24c2dd3e21e364510937,17013,bauru,SP,2018-08-09 13:58:52,I
30e7b476534296021a9f7e0c289c6a86,12e92c0f870fc6941c2bfafae6357c4b,69901,rio branco,AC,2018-08-09 13:59:42,I
2cc81b7f51e08b9f200fff0fc2eec98d,bd6b2350bc12f618726fdf55ed11917c,4929,sao paulo,SP,2018-08-09 14:16:41,I
df4bf0754b4fc36ea13f67b02c5651e4,c32f299011486bdf37a4df846b6bd39d,12030,taubate,SP,2018-08-09 14:26:01,I
21239b911af74450df7b0ce5b78b39d9,0d9d2172152c87b756cb2d0304c6ad51,88545,palmeira,SC,2018-08-09 14:26:45,I
59b753171ccb66874f0c117e1b63f3cc,17f346648ace67e72c3fa161e69edcf2,25973,teresopolis,RJ,2018-08-09 14:26:56,I
bcffec72072249c0710ac3ce3224d782,b116610789b3383452eb6962a844364c,32661,betim,MG,2018-08-09 14:27:36,I
0b4b8bc586fb783756c6319409b476c9,bf88edbdba72bfdb8613522c5ea7b323,4612,sao paulo,SP,2018-08-09 14:27:44,I
366aad4c0b88295f86ab74493e9dbfd6,6e1ed5dfd98249d9b1a4a00736ee2d77,58220,bananeiras,PB,2018-08-09 14:28:50,I
7ec4a5cfdf2614eac98521fa08afbfc4,105386e05405db999b39121700b6be71,2233,sao paulo,SP,2018-08-09 14:32:59,I
8d1906125bb1f738d1f8a1d146ac3334,481a3e4c07971c950ac25f7317ac421b,65137,maioba,MA,2018-08-09 14:33:14,I
e0a1ffd73a9bfb889d91a9dfca16ee80,c250c6d53f3716217490c5e4d05585a8,6663,itapevi,SP,2018-08-09 14:33:38,I
ea477083e770db0655938e79149f8c24,be03685420bb977861dda08f4b4088b3,17063,bauru,SP,2018-08-09 14:33:40,I
ee63ead077f35287196d7dd30bbcb05c,3074d9559c8da1c065b79c6174c00dd9,13219,jundiai,SP,2018-08-09 14:34:58,I
c02762b6375491d033f3ac249342ee05,c3d7d8bced9013dbfb195f885a435538,3446,sao paulo,SP,2018-08-09 14:42:27,I
6cd52f4d9b9cbbb03ec1e32184fa50d3,72abcd406bff5122c45828b69034479b,9891,sao bernardo do campo,SP,2018-08-09 14:45:33,I
a4dab0ff651e9d1f888ebf7238577dd6,c0b7396785476307956e73355fc066d3,6332,carapicuiba,SP,2018-08-09 14:48:37,I
e7e0c4caaf311b0d3850db36bbf6d404,47e73a2fd380ec487a3b25fa01104859,39445,janauba,MG,2018-08-09 14:48:51,I
081ecee4228a97b36aa3b2cbd1bbc1ba,6cad4c6e0f924934cb7ef9ef61d64302,23010,rio de janeiro,RJ,2018-08-09 14:49:05,I
50ac016f147656d8992cef865b69b257,08093480aa587422c2c694a534ddaf3a,13453,santa barbara d'oeste,SP,2018-08-09 14:52:19,I
403c35c4d8813bf67b3d396b91ca1619,391d6062da3dd65b4de4524f28c478de,3461,sao paulo,SP,2018-08-09 14:54:47,I
b3e20bc2f01a785db7cf2ca23a0929fd,9882ddc80cf0ed9be3b9a7dada8e86f0,32423,ibirite,MG,2018-08-09 14:57:52,I
5c5539a9bb527a0c669e8addeff05e07,64768451371904fc0725b54d9a8c8c50,98700,ijui,RS,2018-08-09 14:58:37,I
b03183c784f431b0b4d56e94d9461427,62dc5036ddf5d7875bae327bf6d41dc9,3690,sao paulo,SP,2018-08-09 14:58:41,I
12e37c24d128347adec3c0ca35588abd,89a9963906dffee00f5c90c369f5b2a4,99200,guapore,RS,2018-08-09 15:03:10,I
e3ac52398f15b521dd513e2bd1447813,28599651e1e7a6d4ed173fca1f956009,8210,sao paulo,SP,2018-08-09 15:03:43,I
a7d480b29f6f75773a461845c7a645c4,03ef7f03905227e15c7b6c860554b3cb,88058,florianopolis,SC,2018-08-09 15:03:48,I
37f821765d8ac920b59ce7fdeca55a61,5362503059c670f5f7f0879a5b363fe5,15890,uchoa,SP,2018-08-09 15:05:16,I
a6d8c2fa92836346256c28d885d9eea0,a5931be4783e1a1dfbda5c6e145d96bb,2845,sao paulo,SP,2018-08-09 15:09:10,I
92a86e619888559f3e83f8a4957f6e32,924d9817dad96151ea1137d28b110a06,21760,rio de janeiro,RJ,2018-08-09 15:09:35,I
4c7124b7fbe43de1c5cde40ffdc99842,9a65dbebd1fc503bcff809884ee4639c,78008,cuiaba,MT,2018-08-09 15:12:43,I
73ef39f6e02433d37c9831e22b783924,0367dccc4908227b00b0ca2371f31a0d,12580,roseira,SP,2018-08-09 15:13:58,I
35d517e1d32bc3c1d8c759bd4d3635dc,33bb2307143a2aad355b397ea98f9298,2993,sao paulo,SP,2018-08-09 15:18:39,I
9325bd8f287bc8d05e0014710eb16884,064061cc62ae63f003a21741850d1fad,44620,baixa grande,BA,2018-08-09 15:19:38,I
8fc70dea5665d92f2c43ea665c223563,68ff795f56b9fa2dee4c346fa66c3942,64330,sao miguel do tapuio,PI,2018-08-09 15:20:33,I
8f32483562a37190f3fcdaa6289b1e4e,bbd000f3ab3cdf9bb8a924fd4784f122,7084,guarulhos,SP,2018-08-09 15:20:47,I
24965a26ac0ca8671c6c057ee371c06f,29213b1365c936a2bbce9010324ff7cd,8131,sao paulo,SP,2018-08-09 15:28:46,I
64a17e471b673fa33280d32aee9f4b5c,cab9ac84e3901590e75cea8bd81c029c,11667,caraguatatuba,SP,2018-08-09 15:29:58,I
